   1     1  1234567890ET                                                                                                                                                  
   2    13  1234567890ET                                                                                                                                                  =
   3    25  1234567890ET                                                                                                                                                  =
   4    37  1234567890ET                                                                                                                                                  =
   5    49  1234567890ET                                                                                                                                                  =
   6    61  1234567890ET                                                                                                                                                  =
   7    73  1234567890ET                                                                                                                                                  =
   8    85  1234567890ET                                                                                                                                                  =
   9    97  1234567890ET                                                                                                                                                  =
  10   109  1234567890ET                                                                                                                                                  =
  11   121  1234567890ET                                                                                                                                                  =
  12   133  1234567890ET                                                                                                                                                  =
  13   145  1234567890ET                                                                                                                                                  =
  14   157  1234567890ET                                                                                                                                                  =
  15   169  213547698E0T                                                                                                                                                  3
  16   181  2314567890ET                                                                                                                                                  1
  17   193  3241658709ET                                                                                                                                                  E
  18   205  342618507E9T                                                                                                                                                  1
  19   217  43628105E79T                                                                                                                                                  E
  20   229  4638201E597T                                                                                                                                                  1
  21   241  648302E1957T                                                                                                                                                  E
  22   253  68403E29175T                                                                                                                                                  1
  23   265  8604E392715T                                                                                                                                                  E
  24   277  806E4937251T                                                                                                                                                  1
  25   289  08E69473521T                                                                                                                                                  E
  26   301  0E896745312T                                                                                                                                                  1
  27   313  E0987654132T                                                                                                                                                  E
  28   325  E9078561423T                                                                                                                                                  1
  29   337  9E705816243T                                                                                                                                                  E
  30   349  97E50182634T                                                                                                                                                  1
  31   361  795E1028364T                                                                                                                                                  E
  32   373  7591E203846T                                                                                                                                                  1
  33   385  57192E30486T                                                                                                                                                  E
  34   397  517293E4068T                                                                                                                                                  1
  35   409  15792E30486T                                                                                                                                                  3
  36   421  175293E4068T                                                                                                                                                  1
  37   433  71592E30486T                                                                                                                                                  3
  38   445  751293E4068T                                                                                                                                                  1
  39   457  5721394E608T                                                                                                                                                  E
  40   469  52731496E80T                                                                                                                                                  1
  41   481  253741698E0T                                                                                                                                                  E
  42   493  2354761890ET                                                                                                                                                  1
  43   505  3245678109ET                                                                                                                                                  E
  44   517  342658701E9T                                                                                                                                                  1
  45   529  43628507E19T                                                                                                                                                  E
  46   541  4638205E791T                                                                                                                                                  1
  47   553  648302E5971T                                                                                                                                                  E
  48   565  68403E29517T                                                                                                                                                  1
  49   577  8604E392157T                                                                                                                                                  E
  50   589  806E4931275T                                                                                                                                                  1
  51   601  08E69413725T                                                                                                                                                  E
  52   613  0E896147352T                                                                                                                                                  1
  53   625  E0981674532T                                                                                                                                                  E
  54   637  E9018765423T                                                                                                                                                  1
  55   649  9E107856243T                                                                                                                                                  E
  56   661  91E70582634T                                                                                                                                                  1
  57   673  19E07856243T                                                                                                                                                  3
  58   685  1E970582634T                                                                                                                                                  1
  59   697  E1907856243T                                                                                                                                                  3
  60   709  E9170582634T                                                                                                                                                  1
  61   721  9E715028364T                                                                                                                                                  E
  62   733  97E51203846T                                                                                                                                                  1
  63   745  795E2130486T                                                                                                                                                  E
  64   757  7592E314068T                                                                                                                                                  1
  65   769  57293E41608T                                                                                                                                                  E
  66   781  527394E6180T                                                                                                                                                  1
  67   793  2537496E810T                                                                                                                                                  E
  68   805  23547698E01T                                                                                                                                                  1
  69   817  324567890E1T                                                                                                                                                  E
  70   829  3426587091ET                                                                                                                                                  1
  71   841  4362850719ET                                                                                                                                                  E
  72   853  463820517E9T                                                                                                                                                  1
  73   865  64830215E79T                                                                                                                                                  E
  74   877  6840312E597T                                                                                                                                                  1
  75   889  860413E2957T                                                                                                                                                  E
  76   901  80614E39275T                                                                                                                                                  1
  77   913  0816E493725T                                                                                                                                                  E
  78   925  018E6947352T                                                                                                                                                  1
  79   937  10E89674532T                                                                                                                                                  E
  80   949  1E098765423T                                                                                                                                                  1
  81   961  E1089674532T                                                                                                                                                  3
  82   973  E0198765423T                                                                                                                                                  1
  83   985  0E917856243T                                                                                                                                                  E
  84   997  09E71582634T                                                                                                                                                  1
  85  1009  907E5128364T                                                                                                                                                  E
  86  1021  9705E213846T                                                                                                                                                  1
  87  1033  79502E31486T                                                                                                                                                  E
  88  1045  759203E4168T                                                                                                                                                  1
  89  1057  5729304E618T                                                                                                                                                  E
  90  1069  52739406E81T                                                                                                                                                  1
  91  1081  253749608E1T                                                                                                                                                  E
  92  1093  2354769801ET                                                                                                                                                  1
  93  1105  3245678910ET                                                                                                                                                  E
  94  1117  342658719E0T                                                                                                                                                  1
  95  1129  43628517E90T                                                                                                                                                  E
  96  1141  4638215E709T                                                                                                                                                  1
  97  1153  648312E5079T                                                                                                                                                  E
  98  1165  68413E20597T                                                                                                                                                  1
  99  1177  8614E302957T                                                                                                                                                  E
 100  1189  816E4039275T                                                                                                                                                  1
 101  1201  1864E302957T                                                                                                                                                  3
 102  1213  168E4039275T                                                                                                                                                  1
 103  1225  6184E302957T                                                                                                                                                  3
 104  1237  681E4039275T                                                                                                                                                  1
 105  1249  86E10493725T                                                                                                                                                  E
 106  1261  8E601947352T                                                                                                                                                  1
 107  1273  E8069174532T                                                                                                                                                  E
 108  1285  E0896715423T                                                                                                                                                  1
 109  1297  0E987651243T                                                                                                                                                  E
 110  1309  09E78562134T                                                                                                                                                  1
 111  1321  907E5826314T                                                                                                                                                  E
 112  1333  9705E283641T                                                                                                                                                  1
 113  1345  79502E38461T                                                                                                                                                  E
 114  1357  759203E4816T                                                                                                                                                  1
 115  1369  5729304E186T                                                                                                                                                  E
 116  1381  52739401E68T                                                                                                                                                  1
 117  1393  253749106E8T                                                                                                                                                  E
 118  1405  2354719608ET                                                                                                                                                  1
 119  1417  3245176980ET                                                                                                                                                  E
 120  1429  342156789E0T                                                                                                                                                  1
 121  1441  43126587E90T                                                                                                                                                  E
 122  1453  4136285E709T                                                                                                                                                  1
 123  1465  14326587E90T                                                                                                                                                  3
 124  1477  1346285E709T                                                                                                                                                  1
 125  1489  31426587E90T                                                                                                                                                  3
 126  1501  3416285E709T                                                                                                                                                  1
 127  1513  436182E5079T                                                                                                                                                  E
 128  1525  46381E20597T                                                                                                                                                  1
 129  1537  6483E102957T                                                                                                                                                  E
 130  1549  684E3019275T                                                                                                                                                  1
 131  1561  86E40391725T                                                                                                                                                  E
 132  1573  8E604937152T                                                                                                                                                  1
 133  1585  E8069473512T                                                                                                                                                  E
 134  1597  E0896745321T                                                                                                                                                  1
 135  1609  0E987654231T                                                                                                                                                  E
 136  1621  09E78562413T                                                                                                                                                  1
 137  1633  907E5826143T                                                                                                                                                  E
 138  1645  9705E281634T                                                                                                                                                  1
 139  1657  79502E18364T                                                                                                                                                  E
 140  1669  759201E3846T                                                                                                                                                  1
 141  1681  5729103E486T                                                                                                                                                  E
 142  1693  52719304E68T                                                                                                                                                  1
