Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
2,40030,39942,39921.2,39936.3,39681.9
3,40200,40148.9,40130.4,40144.1,39896.1
4,40400,40355.9,40339.7,40352,40110.3
5,40560,40562.9,40548.9,40559.9,40324.5
6,40770,40769.8,40758.1,40767.7,40538.7
7,40940,40976.8,40967.4,40975.6,40753
8,41200,41183.8,41176.6,41183.4,40967.2
9,41370,41390.7,41385.9,41391.3,41181.4
10,41600,41597.7,41595.1,41599.1,41395.6
11,41730,41804.7,41804.4,41807,41609.8
12,42000,42011.6,42013.6,42014.8,41824
1,42230,42218.6,42222.9,42222.7,42038.3
2,42470,42425.5,42432.1,42430.5,42252.5
3,42630,42632.5,42641.3,42638.4,42466.7
4,42850,42839.5,42850.6,42846.2,42680.9
5,43050,43046.4,43059.8,43054.1,42895.1
6,43270,43253.4,43269.1,43261.9,43109.3
7,43460,43460.4,43478.3,43469.8,43323.5
8,43690,43667.3,43687.6,43677.6,43537.8
9,43850,43874.3,43896.8,43885.5,43752
10,44080,44081.3,44106.1,44093.4,43966.2
11,44280,44288.2,44315.3,44301.2,44180.4
12,44480,44495.2,44524.6,44509.1,44394.6
1,44960,44946.1,44926.9,44927.2,44823
2,45190,45152.5,45135.6,45135,45037.3
3,45370,45358.9,45344.3,45342.9,45251.5
4,45580,45565.3,45553.1,45550.8,45465.7
5,45720,45771.7,45761.8,45758.6,45679.9
6,45950,45978.1,45970.5,45966.5,45894.1
7,46120,46184.5,46179.2,46174.3,46108.3
8,46360,46390.9,46388,46382.2,46322.6
9,46590,46597.3,46596.7,46590,46536.8
10,46750,46803.7,46805.4,46797.9,46751
11,46980,47010.1,47014.1,47005.7,46965.2
12,47260,47216.5,47222.9,47213.6,47179.4
1,47460,47422.9,47431.6,47421.4,47393.6
2,47680,47629.3,47640.3,47629.3,47607.8
3,47850,47835.7,47849,47837.1,47822.1
4,48060,48042.1,48057.8,48045,48036.3
5,48250,48248.5,48266.5,48252.8,48250.5
6,48440,48454.9,48475.2,48460.7,48464.7
7,48650,48661.3,48683.9,48668.5,48678.9
8,48890,48867.7,48892.7,48876.4,48893.1
9,49080,49074.1,49101.4,49084.2,49107.4
10,49210,49280.5,49310.1,49292.1,49321.6
11,49470,49486.9,49518.8,49500,49535.8
12,49750,49693.3,49727.6,49707.8,49750
