Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
1,13020,13007.6,12995,12993.1,12362.3
2,13230,13214.7,13202.9,13201.5,12569.7
3,13430,13421.9,13410.9,13409.9,12777.2
4,13640,13629,13618.8,13618.4,12984.6
5,13820,13836.2,13826.8,13826.8,13192.1
6,14030,14043.3,14034.7,14035.2,13399.5
7,14230,14250.5,14242.7,14243.6,13607
8,14450,14457.6,14450.6,14452.1,13814.4
9,14660,14664.7,14658.6,14660.5,14021.8
10,14850,14871.9,14866.5,14868.9,14229.3
11,15060,15079,15074.5,15077.4,14436.7
12,15310,15286.2,15282.4,15285.8,14644.2
1,15480,15493.3,15490.4,15494.2,14851.6
2,15730,15700.5,15698.3,15702.6,15059.1
3,15920,15907.6,15906.3,15911.1,15266.5
4,16150,16114.8,16114.2,16119.5,15474
5,16330,16321.9,16322.2,16327.9,15681.4
6,16520,16529,16530.1,16536.4,15888.9
7,16750,16736.2,16738.1,16744.8,16096.3
8,16940,16943.3,16946,16953.2,16303.7
9,17130,17150.5,17154,17161.6,16511.2
10,17360,17357.6,17361.9,17370.1,16718.6
11,17520,17564.8,17569.9,17578.5,16926.1
12,17800,17771.9,17777.8,17786.9,17133.5
1,18240,18228.6,18213,18218.5,17548.4
2,18450,18435.3,18420.7,18426.2,17755.9
3,18630,18642.1,18628.5,18633.9,17963.3
4,18870,18848.9,18836.3,18841.6,18170.8
5,19060,19055.7,19044.1,19049.3,18378.2
6,19240,19262.5,19251.9,19257,18585.6
7,19450,19469.3,19459.7,19464.7,18793.1
8,19650,19676.1,19667.4,19672.4,19000.5
9,19900,19882.8,19875.2,19880.1,19208
10,20090,20089.6,20083,20087.8,19415.4
11,20270,20296.4,20290.8,20295.5,19622.9
12,20480,20503.2,20498.6,20503.2,19830.3
1,20750,20710,20706.3,20710.9,20037.8
2,20960,20916.8,20914.1,20918.6,20245.2
3,21140,21123.6,21121.9,21126.3,20452.7
4,21360,21330.3,21329.7,21334,20660.1
5,21530,21537.1,21537.5,21541.7,20867.5
6,21740,21743.9,21745.2,21749.4,21075
7,21960,21950.7,21953,21957.1,21282.4
8,22130,22157.5,22160.8,22164.8,21489.9
9,22310,22364.3,22368.6,22372.5,21697.3
10,22570,22571,22576.4,22580.2,21904.8
11,22770,22777.8,22784.1,22787.9,22112.2
12,23020,22984.6,22991.9,22995.6,22319.7
1,23510,23455.1,23431.1,23462.7,22734.6
2,23690,23662.5,23639.5,23669.9,22942
3,23880,23870,23847.8,23877.1,23149.4
4,24100,24077.5,24056.2,24084.3,23356.9
5,24260,24285,24264.6,24291.5,23564.3
6,24470,24492.5,24473,24498.6,23771.8
7,24670,24700,24681.4,24705.8,23979.2
8,24930,24907.5,24889.8,24913,24186.7
9,25100,25115,25098.1,25120.2,24394.1
10,25310,25322.4,25306.5,25327.4,24601.6
11,25510,25529.9,25514.9,25534.6,24809
12,25770,25737.4,25723.3,25741.8,25016.5
1,26000,25944.9,25931.7,25949,25223.9
2,26200,26152.4,26140.1,26156.2,25431.3
3,26410,26359.9,26348.4,26363.4,25638.8
4,26610,26567.4,26556.8,26570.6,25846.2
5,26750,26774.9,26765.2,26777.8,26053.7
6,26960,26982.3,26973.6,26985,26261.1
7,27170,27189.8,27182,27192.2,26468.6
8,27350,27397.3,27390.3,27399.4,26676
9,27550,27604.8,27598.7,27606.6,26883.5
10,27790,27812.3,27807.1,27813.8,27090.9
11,28020,28019.8,28015.5,28021,27298.4
12,28280,28227.3,28223.9,28228.2,27505.8
1,28680,28676,28640.1,28665.9,27920.7
2,28860,28881.5,28848.4,28872.1,28128.1
3,29100,29087,29056.7,29078.2,28335.6
4,29310,29292.5,29264.9,29284.4,28543
5,29500,29498,29473.2,29490.6,28750.5
6,29690,29703.5,29681.5,29696.8,28957.9
7,29910,29909,29889.8,29903,29165.4
8,30080,30114.5,30098.1,30109.2,29372.8
9,30300,30320,30306.3,30315.4,29580.3
10,30520,30525.5,30514.6,30521.6,29787.7
11,30700,30731,30722.9,30727.8,29995.2
12,30960,30936.5,30931.2,30934,30202.6
1,31170,31142,31139.4,31140.2,30410
2,31360,31347.5,31347.7,31346.4,30617.5
3,31570,31553,31556,31552.6,30824.9
4,31770,31758.5,31764.3,31758.8,31032.4
5,31950,31964,31972.5,31965,31239.8
6,32160,32169.5,32180.8,32171.1,31447.3
7,32350,32375,32389.1,32377.3,31654.7
8,32570,32580.5,32597.4,32583.5,31862.2
9,32750,32786,32805.6,32789.7,32069.6
10,32990,32991.5,33013.9,32995.9,32277.1
11,33200,33197.1,33222.2,33202.1,32484.5
12,33440,33402.6,33430.5,33408.3,32691.9
1,33870,33855.3,33838.3,33854.3,33106.8
2,34050,34061.5,34046.3,34060.5,33314.3
3,34240,34267.7,34254.3,34266.6,33521.7
4,34500,34473.9,34462.2,34472.8,33729.2
5,34630,34680.1,34670.2,34678.9,33936.6
6,34840,34886.3,34878.2,34885.1,34144.1
7,35060,35092.6,35086.2,35091.2,34351.5
8,35300,35298.8,35294.2,35297.4,34559
9,35510,35505,35502.2,35503.5,34766.4
10,35720,35711.2,35710.2,35709.6,34973.8
11,35910,35917.4,35918.2,35915.8,35181.3
12,36160,36123.6,36126.2,36121.9,35388.7
1,36380,36329.8,36334.2,36328.1,35596.2
2,36560,36536.1,36542.1,36534.2,35803.6
3,36760,36742.3,36750.1,36740.4,36011.1
4,36960,36948.5,36958.1,36946.5,36218.5
5,37160,37154.7,37166.1,37152.6,36426
6,37320,37360.9,37374.1,37358.8,36633.4
7,37540,37567.1,37582.1,37564.9,36840.9
8,37760,37773.3,37790.1,37771.1,37048.3
9,37940,37979.6,37998.1,37977.2,37255.7
10,38190,38185.8,38206.1,38183.4,37463.2
11,38410,38392,38414,38389.5,37670.6
12,38630,38598.2,38622,38595.7,37878.1
1,39090,39046.8,39030,39039,38293
2,39270,39252.8,39237.7,39245.6,38500.4
3,39460,39458.9,39445.4,39452.1,38707.9
4,39670,39664.9,39653.2,39658.6,38915.3
5,39820,39871,39860.9,39865.2,39122.8
6,40030,40077,40068.6,40071.7,39330.2
7,40260,40283.1,40276.3,40278.2,39537.6
8,40480,40489.1,40484.1,40484.8,39745.1
9,40640,40695.2,40691.8,40691.3,39952.5
10,40890,40901.2,40899.5,40897.8,40160
11,41090,41107.3,41107.2,41104.4,40367.4
12,41330,41313.3,41315,41310.9,40574.9
1,41560,41519.4,41522.7,41517.4,40782.3
2,41740,41725.4,41730.4,41724,40989.8
3,41940,41931.5,41938.1,41930.5,41197.2
4,42170,42137.5,42145.9,42137,41404.7
5,42330,42343.6,42353.6,42343.6,41612.1
6,42530,42549.6,42561.3,42550.1,41819.5
7,42740,42755.7,42769,42756.6,42027
8,42990,42961.7,42976.8,42963.2,42234.4
9,43130,43167.8,43184.5,43169.7,42441.9
10,43360,43373.8,43392.2,43376.2,42649.3
11,43610,43579.9,43599.9,43582.8,42856.8
12,43810,43785.9,43807.6,43789.3,43064.2
2,44300,44249.4,44227.4,44243.9,43479.1
1,44470,44455.4,44435.2,44450.6,43686.6
3,44680,44661.5,44642.9,44657.4,43894
5,44910,44867.5,44850.7,44864.2,44101.4
4,45130,45073.6,45058.5,45070.9,44308.9
7,45250,45279.6,45266.2,45277.7,44516.3
6,45440,45485.6,45474,45484.5,44723.8
9,45660,45691.7,45681.7,45691.2,44931.2
8,45900,45897.7,45889.5,45898,45138.7
11,46090,46103.8,46097.3,46104.8,45346.1
10,46290,46309.8,46305,46311.5,45553.6
12,46510,46515.8,46512.8,46518.3,45761
2,46740,46721.9,46720.5,46725,45968.5
3,46920,46927.9,46928.3,46931.8,46175.9
1,47150,47134,47136.1,47138.6,46383.3
4,47360,47340,47343.8,47345.3,46590.8
5,47540,47546,47551.6,47552.1,46798.2
6,47720,47752.1,47759.3,47758.9,47005.7
7,47940,47958.1,47967.1,47965.6,47213.1
8,48170,48164.2,48174.9,48172.4,47420.6
9,48370,48370.2,48382.6,48379.2,47628
10,48580,48576.3,48590.4,48585.9,47835.5
11,48800,48782.3,48798.1,48792.7,48042.9
12,49000,48988.3,49005.9,48999.5,48250.4
3,49440,49452.7,49426.7,49450,48665.3
2,49690,49658.6,49634.5,49656.3,48872.7
4,49910,49864.4,49842.4,49862.6,49080.1
1,50100,50070.3,50050.2,50068.9,49287.6
6,50310,50276.1,50258,50275.2,49495
5,50460,50482,50465.8,50481.5,49702.5
8,50670,50687.8,50673.6,50687.8,49909.9
7,50870,50893.7,50881.5,50894.1,50117.4
9,51090,51099.5,51089.3,51100.4,50324.8
11,51280,51305.4,51297.1,51306.7,50532.3
10,51530,51511.2,51504.9,51513,50739.7
12,51730,51717.1,51712.7,51719.3,50947.2
2,51950,51923,51920.5,51925.7,51154.6
3,52110,52128.8,52128.4,52132,51362
4,52320,52334.7,52336.2,52338.3,51569.5
6,52520,52540.5,52544,52544.6,51776.9
1,52750,52746.4,52751.8,52750.9,51984.4
8,53010,52952.2,52959.6,52957.2,52191.8
5,53180,53158.1,53167.5,53163.5,52399.3
9,53350,53363.9,53375.3,53369.8,52606.7
7,53530,53569.8,53583.1,53576.1,52814.2
10,53750,53775.6,53790.9,53782.4,53021.6
11,53990,53981.5,53998.7,53988.7,53229.1
12,54200,54187.4,54206.5,54195,53436.5
2,54660,54639.3,54619.3,54636.5,53851.4
4,54830,54845.3,54827,54842.6,54058.8
3,55040,55051.4,55034.7,55048.7,54266.3
1,55240,55257.4,55242.4,55254.8,54473.7
6,55480,55463.4,55450.1,55460.9,54681.2
5,55670,55669.5,55657.8,55667,54888.6
8,55810,55875.5,55865.5,55873.1,55096.1
7,56030,56081.6,56073.2,56079.2,55303.5
9,56240,56287.6,56280.9,56285.3,55511
11,56500,56493.6,56488.6,56491.4,55718.4
10,56710,56699.7,56696.3,56697.5,55925.8
12,56920,56905.7,56904,56903.6,56133.3
4,57180,57111.7,57111.7,57109.7,56340.7
2,57350,57317.8,57319.4,57315.8,56548.2
3,57520,57523.8,57527.1,57521.9,56755.6
6,57740,57729.8,57734.8,57728,56963.1
1,57940,57935.9,57942.5,57934.1,57170.5
8,58160,58141.9,58150.2,58140.2,57378
5,58380,58347.9,58357.9,58346.3,57585.4
9,58510,58554,58565.6,58552.4,57792.9
7,58740,58760,58773.3,58758.5,58000.3
10,58930,58966.1,58981,58964.6,58207.7
11,59200,59172.1,59188.7,59170.7,58415.2
12,59380,59378.1,59396.3,59376.8,58622.6
4,59820,59826.3,59810.3,59823.4,59037.5
3,60010,60032.7,60017.9,60029.9,59245
2,60200,60239.1,60225.6,60236.3,59452.4
1,60370,60445.6,60433.2,60442.7,59659.9
6,60630,60652,60640.9,60649.2,59867.3
5,60890,60858.4,60848.5,60855.6,60074.8
8,61100,61064.9,61056.2,61062.1,60282.2
7,61230,61271.3,61263.8,61268.5,60489.6
9,61460,61477.8,61471.5,61475,60697.1
11,61640,61684.2,61679.1,61681.4,60904.5
10,61900,61890.6,61886.7,61887.8,61112
12,62100,62097.1,62094.4,62094.3,61319.4
3,62370,62303.5,62302,62300.7,61526.9
4,62610,62509.9,62509.7,62507.2,61734.3
2,62740,62716.4,62717.3,62713.6,61941.8
6,62900,62922.8,62925,62920,62149.2
1,63130,63129.3,63132.6,63126.5,62356.7
8,63390,63335.7,63340.3,63332.9,62564.1
5,63550,63542.1,63547.9,63539.4,62771.5
9,63720,63748.6,63755.6,63745.8,62979
7,63940,63955,63963.2,63952.3,63186.4
10,64110,64161.4,64170.8,64158.7,63393.9
11,64380,64367.9,64378.5,64365.1,63601.3
12,64550,64574.3,64586.1,64571.6,63808.8
4,65050,65029.9,65005.7,65021.6,64223.7
3,65260,65235.8,65213.4,65228.3,64431.1
6,65480,65441.7,65421.1,65435,64638.6
2,65660,65647.7,65628.8,65641.7,64846
8,65840,65853.6,65836.5,65848.4,65053.4
1,66080,66059.6,66044.1,66055.2,65260.9
9,66270,66265.5,66251.8,66261.9,65468.3
5,66460,66471.5,66459.5,66468.6,65675.8
10,66610,66677.4,66667.2,66675.3,65883.2
7,66850,66883.4,66874.9,66882,66090.7
11,67020,67089.3,67082.6,67088.7,66298.1
12,67290,67295.3,67290.3,67295.4,66505.6
4,67510,67501.2,67498,67502.1,66713
6,67730,67707.1,67705.7,67708.8,66920.5
3,67920,67913.1,67913.4,67915.5,67127.9
8,68130,68119,68121.1,68122.2,67335.4
2,68350,68325,68328.8,68328.9,67542.8
9,68580,68530.9,68536.5,68535.6,67750.2
1,68780,68736.9,68744.2,68742.3,67957.7
10,68910,68942.8,68951.9,68949.1,68165.1
5,69100,69148.8,69159.6,69155.8,68372.6
11,69340,69354.7,69367.3,69362.5,68580
7,69540,69560.7,69575,69569.2,68787.5
12,69810,69766.6,69782.7,69775.9,68994.9
6,70280,70232.7,70205.6,70229.7,69409.8
4,70480,70438.5,70413.4,70436.1,69617.3
3,70690,70644.3,70621.2,70642.4,69824.7
2,70870,70850.1,70829,70848.8,70032.1
8,71060,71055.9,71036.8,71055.2,70239.6
1,71260,71261.7,71244.6,71261.5,70447
9,71450,71467.6,71452.4,71467.9,70654.5
5,71620,71673.4,71660.2,71674.3,70861.9
10,71830,71879.2,71868,71880.6,71069.4
7,72040,72085,72075.8,72087,71276.8
11,72240,72290.8,72283.6,72293.4,71484.3
12,72470,72496.6,72491.4,72499.7,71691.7
6,72730,72702.4,72699.2,72706.1,71899.2
3,72930,72908.2,72907,72912.5,72106.6
4,73210,73114,73114.8,73118.8,72314
8,73360,73319.8,73322.6,73325.2,72521.5
2,73570,73525.7,73530.4,73531.6,72728.9
9,73770,73731.5,73738.2,73737.9,72936.4
1,73940,73937.3,73946.1,73944.3,73143.8
10,74120,74143.1,74153.9,74150.7,73351.3
5,74350,74348.9,74361.7,74357,73558.7
11,74540,74554.7,74569.5,74563.4,73766.2
7,74740,74760.5,74777.3,74769.8,73973.6
12,74920,74966.3,74985.1,74976.1,74181.1
3,75410,75420.9,75398.7,75415.5,74595.9
6,75650,75626.8,75606.4,75621.7,74803.4
4,75860,75832.6,75814.1,75827.9,75010.8
2,76030,76038.4,76021.8,76034.2,75218.3
8,76240,76244.3,76229.5,76240.4,75425.7
1,76450,76450.1,76437.2,76446.6,75633.2
9,76670,76656,76644.9,76652.8,75840.6
5,76830,76861.8,76852.6,76859.1,76048.1
10,77020,77067.6,77060.2,77065.3,76255.5
7,77260,77273.5,77267.9,77271.5,76463
11,77400,77479.3,77475.6,77477.7,76670.4
12,77650,77685.1,77683.3,77684,76877.8
3,77870,77891,77891,77890.2,77085.3
4,78110,78096.8,78098.7,78096.4,77292.7
6,78340,78302.6,78306.4,78302.7,77500.2
8,78580,78508.5,78514.1,78508.9,77707.6
2,78760,78714.3,78721.8,78715.1,77915.1
9,78980,78920.1,78929.5,78921.3,78122.5
1,79140,79126,79137.2,79127.6,78330
10,79330,79331.8,79344.9,79333.8,78537.4
5,79540,79537.6,79552.6,79540,78744.9
11,79720,79743.5,79760.3,79746.2,78952.3
7,79910,79949.3,79968,79952.5,79159.7
12,80140,80155.2,80175.7,80158.7,79367.2
4,80580,80610.7,80593.1,80610.2,79782.1
3,80810,80817.1,80800.9,80816.6,79989.5
8,81060,81023.6,81008.6,81023,80197
6,81270,81230,81216.3,81229.5,80404.4
9,81500,81436.5,81424,81435.9,80611.9
2,81610,81642.9,81631.8,81642.3,80819.3
10,81820,81849.4,81839.5,81848.8,81026.8
1,82020,82055.8,82047.2,82055.2,81234.2
5,82250,82262.3,82254.9,82261.6,81441.6
7,82440,82468.7,82462.6,82468.1,81649.1
11,82550,82675.2,82670.4,82674.5,81856.5
12,82850,82881.6,82878.1,82880.9,82064
3,83100,83088.1,83085.8,83087.4,82271.4
4,83340,83294.5,83293.5,83293.8,82478.9
8,83550,83501,83501.2,83500.3,82686.3
9,83770,83707.5,83709,83706.7,82893.8
6,83970,83913.9,83916.7,83913.1,83101.2
10,84130,84120.4,84124.4,84119.6,83308.7
2,84320,84326.8,84332.1,84326,83516.1
5,84520,84533.3,84539.8,84532.4,83723.5
1,84730,84739.7,84747.6,84738.9,83931
11,84910,84946.2,84955.3,84945.3,84138.4
7,85140,85152.6,85163,85151.7,84345.9
12,85380,85359.1,85370.7,85358.2,84553.3
3,85800,85807.9,85787.9,85810.7,84968.2
8,86040,86014.2,85995.6,86016.6,85175.7
4,86270,86220.6,86203.4,86222.5,85383.1
6,86440,86427,86411.1,86428.4,85590.6
9,86590,86633.3,86618.8,86634.3,85798
2,86780,86839.7,86826.6,86840.3,86005.5
10,87000,87046,87034.3,87046.2,86212.9
1,87240,87252.4,87242.1,87252.1,86420.3
5,87460,87458.7,87449.8,87458,86627.8
7,87630,87665.1,87657.5,87663.9,86835.2
11,87770,87871.4,87865.3,87869.9,87042.7
12,88080,88077.8,88073,88075.8,87250.1
8,88310,88284.1,88280.8,88281.7,87457.6
3,88530,88490.5,88488.5,88487.6,87665
4,88770,88696.9,88696.3,88693.6,87872.5
9,88930,88903.2,88904,88899.5,88079.9
6,89170,89109.6,89111.7,89105.4,88287.4
10,89330,89315.9,89319.5,89311.3,88494.8
2,89480,89522.3,89527.2,89517.2,88702.2
5,89710,89728.6,89735,89723.2,88909.7
1,89930,89935,89942.7,89929.1,89117.1
11,90120,90141.3,90150.4,90135,89324.6
7,90320,90347.7,90358.2,90340.9,89532
12,90590,90554,90565.9,90546.8,89739.5
8,90990,90987.5,90971.3,90979.7,90154.4
4,91140,91193.5,91178.8,91185.8,90361.8
3,91380,91399.4,91386.2,91391.9,90569.3
6,91630,91605.4,91593.7,91598.1,90776.7
9,91830,91811.4,91801.2,91804.2,90984.1
2,91960,92017.4,92008.6,92010.3,91191.6
10,92210,92223.4,92216.1,92216.4,91399
1,92390,92429.3,92423.5,92422.5,91606.5
5,92620,92635.3,92631,92628.6,91813.9
7,92840,92841.3,92838.5,92834.7,92021.4
11,92990,93047.3,93045.9,93040.8,92228.8
12,93250,93253.3,93253.4,93246.9,92436.3
4,93420,93459.2,93460.8,93453.1,92643.7
8,93610,93665.2,93668.3,93659.2,92851.2
3,93890,93871.2,93875.8,93865.3,93058.6
9,94110,94077.2,94083.2,94071.4,93266
6,94340,94283.1,94290.7,94277.5,93473.5
10,94510,94489.1,94498.1,94483.6,93680.9
2,94710,94695.1,94705.6,94689.7,93888.4
5,94930,94901.1,94913.1,94895.8,94095.8
1,95070,95107.1,95120.5,95101.9,94303.3
11,95330,95313,95328,95308.1,94510.7
7,95490,95519,95535.4,95514.2,94718.2
12,95760,95725,95742.9,95720.3,94925.6
8,96130,96175.2,96163,96183.4,95340.5
4,96390,96382.1,96370.5,96389.6,95547.9
9,96610,96589,96578.1,96595.7,95755.4
3,96790,96795.8,96785.7,96801.9,95962.8
10,97020,97002.7,96993.3,97008,96170.3
6,97240,97209.6,97200.9,97214.2,96377.7
5,97430,97416.5,97408.5,97420.3,96585.2
2,97630,97623.4,97616.1,97626.5,96792.6
11,97830,97830.3,97823.7,97832.6,97000.1
1,98020,98037.2,98031.3,98038.8,97207.5
7,98210,98244.1,98238.9,98244.9,97415
12,98440,98451,98446.4,98451.1,97622.4
8,98580,98657.9,98654,98657.2,97829.8
9,98880,98864.7,98861.6,98863.4,98037.3
4,99130,99071.6,99069.2,99069.5,98244.7
10,99290,99278.5,99276.8,99275.7,98452.2
3,99470,99485.4,99484.4,99481.9,98659.6
5,99690,99692.3,99692,99688,98867.1
6,99870,99899.2,99899.6,99894.2,99074.5
11,100130,100106,100107,100100,99282
2,100310,100313,100315,100306,99489.4
7,100530,100520,100522,100513,99696.9
1,100740,100727,100730,100719,99904.3
12,100940,100934,100938,100925,100112
9,101370,101370,101346,101364,100527
8,101590,101575,101554,101569,100734
4,101750,101780,101761,101775,100942
3,101990,101986,101968,101980,101149
10,102200,102191,102176,102186,101356
6,102340,102396,102383,102392,101564
5,102570,102602,102590,102597,101771
2,102780,102807,102798,102803,101979
11,102950,103012,103005,103008,102186
1,103200,103218,103212,103214,102394
7,103420,103423,103420,103419,102601
12,103650,103628,103627,103625,102809
9,103900,103834,103834,103830,103016
4,104080,104039,104042,104036,103223
8,104300,104244,104249,104241,103431
10,104500,104450,104457,104447,103638
3,104630,104655,104664,104652,103846
5,104840,104860,104871,104858,104053
6,105010,105066,105079,105063,104261
11,105260,105271,105286,105269,104468
2,105470,105476,105493,105475,104676
7,105670,105682,105701,105680,104883
1,105890,105887,105908,105886,105090
12,106100,106092,106115,106091,105298
4,106540,106535,106523,106530,105713
9,106730,106741,106730,106736,105920
8,106980,106946,106937,106942,106128
3,107150,107152,107144,107148,106335
10,107330,107358,107351,107354,106543
6,107520,107564,107559,107560,106750
5,107800,107770,107766,107767,106957
2,107940,107976,107973,107973,107165
11,108130,108182,108180,108179,107372
1,108360,108387,108387,108385,107580
7,108550,108593,108594,108591,107787
12,108780,108799,108801,108797,107995
4,109040,109005,109008,109003,108202
8,109320,109211,109216,109210,108410
9,109460,109417,109423,109416,108617
10,109650,109622,109630,109622,108824
3,109810,109828,109837,109828,109032
5,110010,110034,110044,110034,109239
6,110210,110240,110251,110240,109447
11,110430,110446,110458,110447,109654
2,110680,110652,110665,110653,109862
7,110880,110858,110873,110859,110069
1,111050,111063,111080,111065,110277
12,111260,111269,111287,111271,110484
8,111810,111733,111711,111734,110899
4,111990,111939,111919,111940,111106
10,112130,112145,112126,112146,111314
9,112360,112350,112333,112353,111521
5,112580,112556,112541,112559,111729
3,112730,112762,112748,112765,111936
11,112940,112968,112955,112971,112144
6,113150,113173,113163,113177,112351
7,113380,113379,113370,113383,112558
2,113550,113585,113577,113590,112766
1,113800,113791,113784,113796,112973
12,113950,113997,113992,114002,113181
4,114270,114202,114199,114208,113388
8,114500,114408,114406,114414,113596
10,114690,114614,114614,114620,113803
5,114850,114820,114821,114827,114011
9,115070,115026,115028,115033,114218
11,115240,115231,115236,115239,114425
3,115350,115437,115443,115445,114633
7,115610,115643,115650,115651,114840
6,115840,115849,115858,115857,115048
1,116040,116054,116065,116064,115255
2,116260,116260,116272,116270,115463
12,116430,116466,116480,116476,115670
4,116890,116913,116894,116918,116085
10,117140,117119,117101,117123,116293
8,117350,117325,117309,117328,116500
9,117550,117530,117516,117534,116707
5,117780,117736,117723,117739,116915
3,117970,117942,117931,117944,117122
11,118110,118148,118138,118150,117330
6,118290,118354,118345,118355,117537
7,118540,118559,118552,118560,117745
2,118680,118765,118760,118765,117952
1,118890,118971,118967,118971,118160
12,119160,119177,119174,119176,118367
10,119420,119383,119381,119381,118574
4,119640,119588,119589,119587,118782
8,119850,119794,119796,119792,118989
5,120050,120000,120003,119997,119197
9,120210,120206,120210,120203,119404
11,120410,120412,120418,120408,119612
3,120550,120617,120625,120613,119819
7,120840,120823,120832,120819,120027
6,121060,121029,121040,121024,120234
1,121220,121235,121247,121229,120441
2,121420,121441,121454,121434,120649
12,121670,121647,121661,121640,120856
10,122100,122087,122066,122075,121271
8,122330,122292,122273,122281,121479
4,122430,122497,122480,122487,121686
9,122760,122702,122687,122692,121894
5,122890,122906,122894,122898,122101
3,123120,123111,123101,123104,122308
11,123290,123316,123307,123309,122516
6,123470,123521,123514,123515,122723
7,123750,123725,123721,123720,122931
2,123870,123930,123928,123926,123138
1,124090,124135,124135,124132,123346
12,124360,124340,124342,124337,123553
8,124570,124545,124549,124543,123761
10,124740,124749,124756,124748,123968
4,124980,124954,124963,124954,124175
5,125170,125159,125170,125160,124383
9,125360,125364,125377,125365,124590
11,125570,125568,125584,125571,124798
3,125720,125773,125791,125776,125005
7,125990,125978,125997,125982,125213
6,126200,126183,126204,126188,125420
1,126380,126388,126411,126393,125628
2,126620,126592,126618,126599,125835
12,126800,126797,126825,126805,126042
10,127240,127259,127244,127261,126457
8,127480,127465,127451,127467,126665
5,127680,127671,127658,127673,126872
4,127900,127877,127865,127879,127080
11,128100,128082,128072,128085,127287
9,128320,128288,128279,128291,127495
7,128510,128494,128486,128497,127702
3,128720,128699,128693,128702,127909
1,128920,128905,128900,128908,128117
6,129100,129111,129107,129114,128324
2,129300,129317,129314,129320,128532
12,129480,129522,129521,129526,128739
10,129740,129728,129728,129732,128947
5,129920,129934,129935,129938,129154
8,130140,130139,130142,130144,129362
11,130350,130345,130349,130350,129569
4,130610,130551,130556,130556,129776
7,130770,130757,130763,130762,129984
9,131000,130962,130970,130968,130191
1,131150,131168,131177,131174,130399
3,131370,131374,131384,131380,130606
2,131590,131580,131590,131586,130814
6,131800,131785,131797,131792,131021
12,131910,131991,132004,131997,131229
5,132450,132444,132422,132446,131643
10,132710,132650,132629,132651,131851
8,132840,132855,132836,132857,132058
4,133070,133060,133043,133062,132266
11,133270,133266,133250,133267,132473
9,133490,133471,133457,133472,132681
7,133680,133676,133664,133678,132888
3,133860,133882,133871,133883,133096
1,134090,134087,134078,134088,133303
6,134320,134292,134285,134293,133510
2,134480,134498,134492,134499,133718
12,134640,134703,134699,134704,133925
5,134910,134908,134906,134909,134133
8,135100,135114,135113,135115,134340
10,135330,135319,135320,135320,134548
11,135530,135524,135527,135525,134755
4,135700,135730,135734,135730,134963
7,135900,135935,135941,135936,135170
9,136160,136140,136148,136141,135377
1,136310,136346,136355,136346,135585
3,136590,136551,136562,136552,135792
2,136800,136756,136769,136757,136000
6,136960,136962,136976,136962,136207
12,137170,137167,137183,137167,136415
8,137550,137604,137590,137598,136830
5,137790,137810,137796,137803,137037
10,138050,138015,138003,138009,137245
