Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
3,13400,13414.3,13404.4,13412.3,12825.5
4,13630,13619.6,13610.4,13617.6,13034.1
5,13850,13824.9,13816.4,13823,13242.7
6,14000,14030.2,14022.5,14028.4,13451.3
7,14290,14235.5,14228.5,14233.8,13659.8
8,14460,14440.8,14434.5,14439.1,13868.4
9,14600,14646.1,14640.6,14644.5,14077
10,14770,14851.4,14846.6,14849.9,14285.5
11,15010,15056.7,15052.6,15055.3,14494.1
12,15330,15262,15258.6,15260.6,14702.7
1,15550,15467.3,15464.7,15466,14911.2
2,15760,15672.6,15670.7,15671.4,15119.8
3,15860,15877.9,15876.7,15876.8,15328.4
4,16020,16083.2,16082.7,16082.1,15536.9
5,16350,16288.5,16288.8,16287.5,15745.5
6,16490,16493.8,16494.8,16492.9,15954.1
7,16680,16699.1,16700.8,16698.3,16162.6
8,16870,16904.4,16906.9,16903.6,16371.2
9,17100,17109.7,17112.9,17109,16579.8
10,17300,17315,17318.9,17314.4,16788.3
11,17510,17520.3,17524.9,17519.8,16996.9
12,17740,17725.6,17731,17725.1,17205.5
1,18100,18113.6,18121.1,18098.2,17622.6
2,18280,18316.8,18323.8,18302.5,17831.2
3,18490,18520.1,18526.6,18506.8,18039.8
4,18710,18723.3,18729.4,18711.1,18248.3
5,18930,18926.5,18932.1,18915.4,18456.9
6,19090,19129.8,19134.9,19119.7,18665.5
7,19330,19333,19337.6,19323.9,18874
8,19510,19536.2,19540.4,19528.2,19082.6
9,19710,19739.4,19743.1,19732.5,19291.2
10,19920,19942.7,19945.9,19936.8,19499.7
11,20150,20145.9,20148.6,20141.1,19708.3
12,20410,20349.1,20351.4,20345.4,19916.9
1,20650,20552.4,20554.1,20549.6,20125.4
2,20820,20755.6,20756.9,20753.9,20334
3,20980,20958.8,20959.6,20958.2,20542.6
4,21150,21162.1,21162.4,21162.5,20751.1
5,21370,21365.3,21365.1,21366.8,20959.7
6,21570,21568.5,21567.9,21571.1,21168.3
7,21760,21771.8,21770.6,21775.3,21376.8
8,21910,21975,21973.4,21979.6,21585.4
9,22120,22178.2,22176.2,22183.9,21794
10,22350,22381.5,22378.9,22388.2,22002.5
11,22610,22584.7,22581.7,22592.5,22211.1
12,22820,22787.9,22784.4,22796.8,22419.7
1,23240,23205.8,23220.4,23224,22836.8
2,23430,23412,23424.1,23429.1,23045.4
3,23620,23618.2,23627.8,23634.2,23254
4,23860,23824.4,23831.5,23839.3,23462.5
5,24040,24030.6,24035.1,24044.4,23671.1
6,24240,24236.8,24238.8,24249.5,23879.7
7,24470,24443,24442.5,24454.5,24088.2
8,24600,24649.2,24646.2,24659.6,24296.8
9,24810,24855.4,24849.8,24864.7,24505.4
10,24980,25061.6,25053.5,25069.8,24713.9
11,25240,25267.7,25257.2,25274.9,24922.5
12,25520,25473.9,25460.9,25480,25131.1
1,25740,25680.1,25664.5,25685,25339.6
2,25980,25886.3,25868.2,25890.1,25548.2
3,26190,26092.5,26071.9,26095.2,25756.8
4,26300,26298.7,26275.6,26300.3,25965.3
5,26550,26504.9,26479.2,26505.4,26173.9
6,26690,26711.1,26682.9,26710.5,26382.5
7,26900,26917.3,26886.6,26915.5,26591
8,27060,27123.5,27090.3,27120.6,26799.6
9,27300,27329.7,27293.9,27325.7,27008.2
10,27510,27535.9,27497.6,27530.8,27216.8
11,27740,27742.1,27701.3,27735.9,27425.3
12,27970,27948.3,27904.9,27941,27633.9
1,28370,28346.2,28338.2,28355.8,28051
2,28560,28551.5,28542.6,28560.2,28259.6
3,28760,28756.7,28747.1,28764.6,28468.2
4,28970,28962,28951.5,28969,28676.7
5,29140,29167.2,29155.9,29173.5,28885.3
6,29320,29372.5,29360.4,29377.9,29093.9
7,29560,29577.8,29564.8,29582.3,29302.4
8,29770,29783,29769.2,29786.8,29511
9,30020,29988.3,29973.6,29991.2,29719.6
10,30200,30193.5,30178.1,30195.6,29928.1
11,30380,30398.8,30382.5,30400,30136.7
12,30620,30604.1,30586.9,30604.5,30345.3
1,30850,30809.3,30791.4,30808.9,30553.8
2,31060,31014.6,30995.8,31013.3,30762.4
3,31270,31219.8,31200.2,31217.7,30971
4,31380,31425.1,31404.6,31422.2,31179.5
5,31630,31630.4,31609.1,31626.6,31388.1
6,31850,31835.6,31813.5,31831,31596.7
7,32020,32040.9,32017.9,32035.4,31805.3
8,32210,32246.1,32222.4,32239.9,32013.8
9,32410,32451.4,32426.8,32444.3,32222.4
10,32670,32656.7,32631.2,32648.7,32431
11,32860,32861.9,32835.6,32853.1,32639.5
12,33080,33067.2,33040.1,33057.6,32848.1
1,33490,33456.6,33453.5,33461.3,33265.2
2,33660,33661.4,33658.1,33665.4,33473.8
3,33830,33866.2,33862.7,33869.6,33682.4
4,34060,34071,34067.3,34073.7,33890.9
5,34220,34275.8,34271.9,34277.8,34099.5
6,34440,34480.5,34476.4,34481.9,34308.1
7,34700,34685.3,34681,34686.1,34516.6
8,34860,34890.1,34885.6,34890.2,34725.2
9,35060,35094.9,35090.2,35094.3,34933.8
10,35290,35299.7,35294.8,35298.4,35142.3
11,35490,35504.4,35499.4,35502.6,35350.9
12,35750,35709.2,35704,35706.7,35559.5
1,35960,35914,35908.5,35910.8,35768
2,36180,36118.8,36113.1,36114.9,35976.6
3,36350,36323.6,36317.7,36319.1,36185.2
4,36520,36528.4,36522.3,36523.2,36393.8
5,36730,36733.1,36726.9,36727.3,36602.3
6,36960,36937.9,36931.5,36931.4,36810.9
7,37120,37142.7,37136.1,37135.6,37019.5
8,37320,37347.5,37340.7,37339.7,37228
9,37510,37552.3,37545.2,37543.8,37436.6
10,37760,37757,37749.8,37747.9,37645.2
11,37980,37961.8,37954.4,37952.1,37853.7
12,38170,38166.6,38159,38156.2,38062.3
1,38580,38566.1,38566.6,38563.7,38479.4
2,38790,38770.5,38771.1,38768.4,38688
3,38980,38975,38975.7,38973.1,38896.6
4,39190,39179.4,39180.2,39177.8,39105.1
5,39370,39383.9,39384.7,39382.5,39313.7
6,39560,39588.3,39589.3,39587.3,39522.3
7,39750,39792.7,39793.8,39792,39730.8
8,40000,39997.2,39998.3,39996.7,39939.4
9,40180,40201.6,40202.8,40201.4,40148
10,40380,40406.1,40407.4,40406.1,40356.6
11,40590,40610.5,40611.9,40610.8,40565.1
12,40820,40814.9,40816.4,40815.6,40773.7
1,41100,41019.4,41021,41020.3,40982.3
2,41290,41223.8,41225.5,41225,41190.8
3,41510,41428.2,41430,41429.7,41399.4
4,41600,41632.7,41634.6,41634.4,41608
5,41830,41837.1,41839.1,41839.1,41816.5
6,42060,42041.6,42043.6,42043.9,42025.1
7,42250,42246,42248.1,42248.6,42233.7
8,42400,42450.4,42452.7,42453.3,42442.2
9,42640,42654.9,42657.2,42658,42650.8
10,42850,42859.3,42861.7,42862.7,42859.4
11,43050,43063.7,43066.3,43067.4,43067.9
12,43260,43268.2,43270.8,43272.2,43276.5
2,43700,43691.2,43688.1,43705.2,43693.6
1,43960,43895.6,43892.8,43909.1,43902.2
3,44180,44100.1,44097.5,44112.9,44110.8
5,44340,44304.5,44302.2,44316.8,44319.3
4,44500,44508.9,44506.8,44520.6,44527.9
7,44720,44713.3,44711.5,44724.5,44736.5
6,44960,44917.7,44916.2,44928.4,44945.1
9,45130,45122.1,45120.9,45132.2,45153.6
8,45290,45326.6,45325.6,45336.1,45362.2
11,45500,45531,45530.3,45539.9,45570.8
10,45810,45735.4,45734.9,45743.8,45779.3
12,45980,45939.8,45939.6,45947.7,45987.9
2,46130,46144.2,46144.3,46151.5,46196.5
3,46300,46348.7,46349,46355.4,46405
1,46590,46553.1,46553.7,46559.2,46613.6
4,46720,46757.5,46758.4,46763.1,46822.2
5,46980,46961.9,46963,46966.9,47030.7
6,47130,47166.3,47167.7,47170.8,47239.3
7,47400,47370.7,47372.4,47374.7,47447.9
8,47550,47575.2,47577.1,47578.5,47656.4
9,47740,47779.6,47781.8,47782.4,47865
10,47950,47984,47986.5,47986.2,48073.6
11,48180,48188.4,48191.1,48190.1,48282.1
12,48450,48392.8,48395.8,48394,48490.7
3,48770,48782.9,48783.8,48784.1,48907.8
2,48990,48986.1,48987.8,48986.9,49116.4
4,49160,49189.2,49191.9,49189.6,49325
1,49370,49392.4,49396,49392.4,49533.6
6,49550,49595.6,49600.1,49595.1,49742.1
5,49770,49798.8,49804.1,49797.9,49950.7
8,49990,50002,50008.2,50000.7,50159.3
7,50190,50205.2,50212.3,50203.4,50367.8
10,50380,50408.4,50416.4,50406.2,50576.4
9,50630,50611.6,50620.4,50608.9,50785
11,50820,50814.8,50824.5,50811.7,50993.5
12,51110,51018,51028.6,51014.5,51202.1
3,51320,51221.2,51232.7,51217.2,51410.7
4,51410,51424.4,51436.7,51420,51619.2
2,51630,51627.6,51640.8,51622.7,51827.8
6,51770,51830.8,51844.9,51825.5,52036.4
1,52040,52034,52048.9,52028.3,52244.9
8,52220,52237.2,52253,52231,52453.5
5,52440,52440.4,52457.1,52433.8,52662.1
10,52610,52643.6,52661.2,52636.5,52870.6
7,52850,52846.8,52865.2,52839.3,53079.2
11,53020,53050,53069.3,53042,53287.8
9,53250,53253.1,53273.4,53244.8,53496.3
12,53490,53456.3,53477.5,53447.6,53704.9
4,53810,53856.1,53865.8,53849.1,54122.1
3,54090,54059.4,54069.3,54052.9,54330.6
6,54300,54262.6,54272.8,54256.6,54539.2
2,54480,54465.8,54476.3,54460.4,54747.8
8,54660,54669,54679.8,54664.2,54956.3
1,54860,54872.2,54883.3,54868,55164.9
10,55000,55075.4,55086.9,55071.7,55373.5
5,55260,55278.6,55290.4,55275.5,55582
11,55470,55481.8,55493.9,55479.3,55790.6
7,55690,55685,55697.4,55683.1,55999.2
9,55880,55888.2,55900.9,55886.8,56207.7
12,56210,56091.4,56104.4,56090.6,56416.3
4,56240,56294.6,56307.9,56294.4,56624.9
6,56510,56497.8,56511.4,56498.2,56833.4
3,56740,56701,56714.9,56701.9,57042
8,56910,56904.2,56918.4,56905.7,57250.6
2,57130,57107.4,57121.9,57109.5,57459.1
10,57310,57310.7,57325.4,57313.3,57667.7
1,57490,57513.9,57529,57517,57876.3
11,57710,57717.1,57732.5,57720.8,58084.8
5,57910,57920.3,57936,57924.6,58293.4
9,58070,58123.5,58139.5,58128.4,58502
7,58310,58326.7,58343,58332.1,58710.6
12,58580,58529.9,58546.5,58535.9,58919.1
6,59040,58952.5,58961.2,58950.3,59336.3
4,59200,59156.9,59164.9,59155.4,59544.8
8,59380,59361.4,59368.6,59360.6,59753.4
3,59570,59565.8,59572.3,59565.7,59962
10,59770,59770.3,59776,59770.9,60170.5
2,59990,59974.7,59979.7,59976.1,60379.1
11,60220,60179.1,60183.4,60181.2,60587.7
1,60370,60383.6,60387.1,60386.4,60796.2
9,60540,60588,60590.8,60591.5,61004.8
5,60740,60792.5,60794.5,60796.7,61213.4
7,60960,60996.9,60998.2,61001.8,61421.9
12,61240,61201.3,61201.9,61207,61630.5
6,61400,61405.8,61405.6,61412.2,61839.1
8,61670,61610.2,61609.3,61617.3,62047.6
4,61820,61814.7,61813,61822.5,62256.2
10,62010,62019.1,62016.7,62027.6,62464.8
3,62200,62223.5,62220.4,62232.8,62673.3
11,62480,62428,62424.1,62438,62881.9
2,62660,62632.4,62627.8,62643.1,63090.5
9,62790,62836.9,62831.6,62848.3,63299.1
1,63030,63041.3,63035.3,63053.4,63507.6
7,63210,63245.7,63239,63258.6,63716.2
5,63430,63450.2,63442.7,63463.7,63924.8
12,63710,63654.6,63646.4,63668.9,64133.3
8,64200,64089.1,64082.7,64080,64550.5
6,64380,64294.1,64287.1,64286.6,64759
10,64540,64499.1,64491.6,64493.1,64967.6
4,64740,64704.1,64696.1,64699.7,65176.2
11,64930,64909.2,64900.5,64906.2,65384.7
3,64950,65114.2,65105,65112.8,65593.3
9,65300,65319.2,65309.5,65319.3,65801.9
2,65500,65524.2,65513.9,65525.9,66010.4
7,65710,65729.3,65718.4,65732.5,66219
1,65920,65934.3,65922.9,65939,66427.6
5,66160,66139.3,66127.3,66145.6,66636.1
12,66420,66344.3,66331.8,66352.1,66844.7
8,66630,66549.4,66536.2,66558.7,67053.3
10,66830,66754.4,66740.7,66765.3,67261.8
6,66990,66959.4,66945.2,66971.8,67470.4
11,67170,67164.4,67149.6,67178.4,67679
4,67380,67369.5,67354.1,67384.9,67887.6
9,67540,67574.5,67558.6,67591.5,68096.1
3,67740,67779.5,67763,67798,68304.7
7,67950,67984.5,67967.5,68004.6,68513.3
2,68190,68189.6,68172,68211.2,68721.8
5,68380,68394.6,68376.4,68417.7,68930.4
1,68550,68599.6,68580.9,68624.3,69139
12,68830,68804.6,68785.4,68830.8,69347.5
10,69410,69256.8,69241.8,69262.3,69764.7
8,69600,69463.3,69447.5,69469.3,69973.2
11,69660,69669.7,69653.3,69676.2,70181.8
6,69910,69876.1,69859,69883.2,70390.4
9,70120,70082.6,70064.7,70090.2,70598.9
4,70280,70289,70270.5,70297.2,70807.5
7,70490,70495.5,70476.2,70504.1,71016.1
3,70700,70701.9,70681.9,70711.1,71224.6
5,70870,70908.4,70887.7,70918.1,71433.2
2,71070,71114.8,71093.4,71125.1,71641.8
1,71270,71321.2,71299.2,71332,71850.3
12,71460,71527.7,71504.9,71539,72058.9
10,71740,71734.1,71710.6,71746,72267.5
11,71980,71940.6,71916.4,71953,72476.1
8,72220,72147,72122.1,72159.9,72684.6
9,72360,72353.5,72327.8,72366.9,72893.2
6,72610,72559.9,72533.6,72573.9,73101.8
7,72830,72766.3,72739.3,72780.9,73310.3
4,72920,72972.8,72945,72987.8,73518.9
5,73180,73179.2,73150.8,73194.8,73727.5
3,73370,73385.7,73356.5,73401.8,73936
1,73590,73592.1,73562.2,73608.8,74144.6
2,73860,73798.5,73768,73815.7,74353.2
12,73920,74005,73973.7,74022.7,74561.7
11,74380,74438.4,74413.5,74439.8,74978.9
10,74680,74644.2,74620,74645.8,75187.4
9,74910,74850,74826.4,74851.9,75396
8,75100,75055.8,75032.9,75057.9,75604.6
7,75290,75261.6,75239.4,75263.9,75813.1
6,75480,75467.4,75445.8,75470,76021.7
5,75690,75673.2,75652.3,75676,76230.3
4,75850,75879,75858.8,75882,76438.9
1,76080,76084.8,76065.3,76088.1,76647.4
3,76340,76290.6,76271.7,76294.1,76856
2,76530,76496.4,76478.2,76500.1,77064.6
12,76600,76702.2,76684.7,76706.2,77273.1
11,76850,76908,76891.1,76912.2,77481.7
9,77090,77113.8,77097.6,77118.2,77690.3
10,77400,77319.6,77304.1,77324.2,77898.8
7,77550,77525.4,77510.5,77530.3,78107.4
8,77790,77731.2,77717,77736.3,78316
5,77970,77936.9,77923.5,77942.3,78524.5
6,78130,78142.7,78129.9,78148.4,78733.1
1,78370,78348.5,78336.4,78354.4,78941.7
4,78510,78554.3,78542.9,78560.4,79150.2
2,78750,78760.1,78749.3,78766.5,79358.8
3,79000,78965.9,78955.8,78972.5,79567.4
12,79080,79171.7,79162.3,79178.5,79775.9
9,79580,79591.5,79574.8,79581.1,80193.1
11,79810,79796.6,79781.2,79787,80401.6
7,80000,80001.7,79987.6,79993,80610.2
10,80220,80206.8,80194,80198.9,80818.8
5,80460,80411.9,80400.4,80404.8,81027.4
8,80610,80617,80606.8,80610.7,81235.9
1,80830,80822.1,80813.2,80816.6,81444.5
6,81000,81027.2,81019.7,81022.5,81653.1
2,81240,81232.3,81226.1,81228.5,81861.6
4,81350,81437.5,81432.5,81434.4,82070.2
3,81540,81642.6,81638.9,81640.3,82278.8
12,81890,81847.7,81845.3,81846.2,82487.3
9,82040,82052.8,82051.7,82052.1,82695.9
7,82270,82257.9,82258.1,82258,82904.5
11,82470,82463,82464.6,82464,83113
5,82670,82668.1,82671,82669.9,83321.6
10,82900,82873.2,82877.4,82875.8,83530.2
1,83120,83078.3,83083.8,83081.7,83738.7
8,83300,83283.4,83290.2,83287.6,83947.3
2,83530,83488.6,83496.6,83493.5,84155.9
6,83700,83693.7,83703.1,83699.5,84364.4
3,83930,83898.8,83909.5,83905.4,84573
4,84030,84103.9,84115.9,84111.3,84781.6
12,84290,84309,84322.3,84317.2,84990.1
7,84760,84746.8,84735.2,84739.8,85407.3
9,84970,84951.9,84941.5,84945.9,85615.9
5,85140,85157,85147.9,85152,85824.4
11,85390,85362.2,85354.2,85358.1,86033
1,85570,85567.3,85560.5,85564.2,86241.6
10,85830,85772.4,85766.9,85770.3,86450.1
2,86030,85977.5,85973.2,85976.4,86658.7
8,86210,86182.6,86179.5,86182.5,86867.3
3,86390,86387.8,86385.9,86388.6,87075.8
6,86580,86592.9,86592.2,86594.7,87284.4
4,86730,86798,86798.5,86800.8,87493
12,87010,87003.1,87004.9,87006.9,87701.5
7,87230,87208.2,87211.2,87213.1,87910.1
5,87440,87413.3,87417.5,87419.2,88118.7
9,87510,87618.5,87623.9,87625.3,88327.2
1,87810,87823.6,87830.2,87831.4,88535.8
11,88070,88028.7,88036.5,88037.5,88744.4
2,88280,88233.8,88242.9,88243.6,88952.9
10,88460,88438.9,88449.2,88449.7,89161.5
3,88670,88644,88655.5,88655.8,89370.1
8,88890,88849.2,88861.9,88861.9,89578.6
4,88990,89054.3,89068.2,89068,89787.2
6,89230,89259.4,89274.5,89274.1,89995.8
12,89450,89464.5,89480.9,89480.2,90204.4
5,89930,89905.4,89889.5,89902.7,90621.5
7,90150,90109.7,90095.6,90107.6,90830.1
1,90340,90314.1,90301.7,90312.6,91038.6
9,90530,90518.4,90507.8,90517.5,91247.2
2,90740,90722.7,90714,90722.5,91455.8
11,90960,90927,90920.1,90927.4,91664.3
3,91030,91131.3,91126.2,91132.4,91872.9
10,91320,91335.6,91332.3,91337.3,92081.5
4,91520,91539.9,91538.4,91542.3,92290
8,91730,91744.2,91744.5,91747.2,92498.6
6,91940,91948.5,91950.6,91952.2,92707.2
12,92200,92152.9,92156.7,92157.1,92915.7
5,92430,92357.2,92362.8,92362.1,93124.3
1,92610,92561.5,92568.9,92567,93332.9
7,92850,92765.8,92775,92772,93541.4
2,93040,92970.1,92981.2,92976.9,93750
9,93140,93174.4,93187.3,93181.9,93958.6
3,93360,93378.7,93393.4,93386.8,94167.1
11,93540,93583,93599.5,93591.8,94375.7
4,93750,93787.4,93805.6,93796.7,94584.3
10,93980,93991.7,94011.7,94001.7,94792.9
6,94160,94196,94217.8,94206.6,95001.4
8,94370,94400.3,94423.9,94411.6,95210
12,94610,94604.6,94630,94616.5,95418.6
1,95040,95032.3,95016.9,95008.7,95835.7
5,95250,95235,95222.2,95213.4,96044.3
7,95450,95437.6,95427.5,95418.1,96252.8
9,95660,95640.3,95632.8,95622.8,96461.4
2,95880,95842.9,95838.1,95827.4,96670
11,96020,96045.6,96043.3,96032.1,96878.5
3,96200,96248.2,96248.6,96236.8,97087.1
10,96430,96450.8,96453.9,96441.5,97295.7
4,96610,96653.5,96659.2,96646.1,97504.2
8,96830,96856.1,96864.5,96850.8,97712.8
6,97020,97058.8,97069.8,97055.5,97921.4
12,97280,97261.4,97275.1,97260.2,98129.9
1,97490,97464.1,97480.4,97464.8,98338.5
7,97780,97666.7,97685.7,97669.5,98547.1
5,97900,97869.3,97891,97874.2,98755.6
2,98120,98072,98096.2,98078.9,98964.2
9,98250,98274.6,98301.5,98283.5,99172.8
3,98440,98477.3,98506.8,98488.2,99381.4
11,98660,98679.9,98712.1,98692.9,99589.9
4,98820,98882.6,98917.4,98897.6,99798.5
10,99100,99085.2,99122.7,99102.2,100007
6,99290,99287.9,99328,99306.9,100216
8,99460,99490.5,99533.3,99511.6,100424
12,99720,99693.1,99738.6,99716.3,100633
7,100220,100149,100143,100139,101050
1,100400,100352,100348,100344,101258
5,100600,100556,100553,100549,101467
9,100780,100760,100758,100754,101676
2,100980,100964,100963,100960,101884
11,101150,101167,101168,101165,102093
3,101340,101371,101373,101370,102301
10,101560,101575,101578,101575,102510
4,101730,101778,101783,101780,102718
8,101970,101982,101988,101985,102927
6,102150,102186,102193,102191,103136
12,102440,102389,102398,102396,103344
7,102640,102593,102603,102601,103553
5,102830,102797,102808,102806,103761
1,103010,103001,103013,103011,103970
2,103300,103204,103218,103216,104178
9,103410,103408,103423,103422,104387
3,103610,103612,103628,103627,104596
11,103790,103815,103833,103832,104804
4,104000,104019,104038,104037,105013
10,104180,104223,104243,104242,105221
6,104400,104427,104448,104447,105430
8,104620,104630,104653,104653,105638
12,104850,104834,104858,104858,105847
5,105290,105289,105268,105269,106264
7,105490,105491,105472,105474,106473
2,105690,105694,105677,105679,106681
1,105920,105897,105882,105884,106890
3,106240,106100,106087,106089,107098
9,106390,106302,106292,106294,107307
4,106470,106505,106497,106499,107516
11,106690,106708,106702,106704,107724
6,106880,106911,106906,106909,107933
10,107060,107113,107111,107114,108141
8,107280,107316,107316,107319,108350
12,107550,107519,107521,107524,108558
5,107780,107722,107726,107729,108767
2,107950,107924,107931,107934,108975
7,108140,108127,108136,108139,109184
3,108370,108330,108340,108344,109393
1,108600,108533,108545,108549,109601
4,108720,108735,108750,108753,109810
9,108930,108938,108955,108958,110018
6,109150,109141,109160,109163,110227
11,109290,109344,109365,109368,110435
8,109440,109546,109570,109573,110644
10,109730,109749,109774,109778,110853
12,109980,109952,109979,109983,111061
2,110430,110401,110392,110380,111478
5,110630,110605,110597,110586,111687
3,110830,110809,110802,110792,111895
7,111040,111013,111007,110998,112104
4,111200,111218,111211,111204,112313
1,111390,111422,111416,111411,112521
6,111550,111626,111621,111617,112730
9,111830,111830,111826,111823,112938
8,111990,112034,112031,112029,113147
11,112210,112239,112236,112235,113355
10,112410,112443,112441,112442,113564
12,112740,112647,112646,112648,113773
2,112890,112851,112851,112854,113981
3,113110,113055,113056,113060,114190
5,113290,113260,113261,113266,114398
4,113450,113464,113465,113473,114607
7,113680,113668,113670,113679,114815
6,113890,113872,113875,113885,115024
1,114080,114077,114080,114091,115233
8,114250,114281,114285,114297,115441
9,114440,114485,114490,114503,115650
10,114640,114689,114695,114710,115858
11,114880,114893,114900,114916,116067
12,115170,115098,115105,115122,116275
3,115610,115565,115549,115568,116693
2,115820,115771,115755,115774,116901
4,115970,115977,115961,115981,117110
5,116250,116183,116166,116187,117318
6,116390,116389,116372,116393,117527
7,116630,116595,116578,116600,117735
8,116810,116801,116784,116806,117944
1,116990,117007,116990,117012,118152
10,117130,117213,117196,117219,118361
9,117380,117419,117401,117425,118570
11,117600,117625,117607,117631,118778
12,117860,117831,117813,117838,118987
3,118100,118037,118019,118044,119195
4,118250,118243,118225,118250,119404
2,118510,118449,118431,118457,119612
6,118680,118655,118636,118663,119821
5,118880,118861,118842,118869,120030
8,119030,119067,119048,119076,120238
7,119260,119273,119254,119282,120447
10,119520,119479,119460,119488,120655
1,119680,119685,119666,119695,120864
11,119900,119891,119871,119901,121072
9,120040,120097,120077,120108,121281
12,120290,120303,120283,120314,121490
4,120710,120736,120700,120715,121907
3,120970,120940,120906,120920,122115
6,121160,121143,121112,121125,122324
2,121380,121347,121318,121330,122532
8,121520,121550,121524,121535,122741
5,121700,121754,121730,121740,122950
10,121960,121957,121935,121945,123158
7,122180,122161,122141,122150,123367
11,122320,122364,122347,122355,123575
1,122480,122568,122553,122561,123784
9,122760,122771,122759,122766,123992
12,123070,122975,122965,122971,124201
4,123160,123178,123171,123176,124410
6,123370,123382,123377,123381,124618
3,123620,123585,123583,123586,124827
8,123780,123789,123789,123791,125035
2,124000,123992,123995,123996,125244
10,124200,124196,124200,124201,125452
5,124390,124399,124406,124407,125661
11,124590,124603,124612,124612,125870
7,124810,124806,124818,124817,126078
9,124980,125010,125024,125022,126287
1,125170,125213,125230,125227,126495
12,125480,125417,125436,125432,126704
6,125810,125856,125840,125837,127121
4,126010,126060,126046,126043,127329
8,126300,126264,126252,126248,127538
3,126540,126468,126457,126454,127747
10,126640,126672,126663,126660,127955
2,126910,126876,126869,126865,128164
11,127080,127081,127074,127071,128372
5,127260,127285,127280,127276,128581
9,127450,127489,127486,127482,128789
7,127640,127693,127691,127687,128998
1,127830,127897,127897,127893,129207
12,128110,128101,128103,128098,129415
6,128250,128306,128309,128304,129624
8,128580,128510,128514,128510,129832
4,128690,128714,128720,128715,130041
10,128950,128918,128926,128921,130249
3,129160,129122,129131,129126,130458
11,129380,129326,129337,129332,130667
2,129600,129530,129543,129537,130875
9,129740,129735,129748,129743,131084
5,129910,129939,129954,129949,131292
1,130150,130143,130160,130154,131501
7,130350,130347,130365,130360,131709
12,130490,130551,130571,130565,131918
8,130970,130994,130987,130977,132335
6,131200,131200,131193,131184,132544
10,131400,131405,131398,131391,132752
4,131600,131611,131604,131598,132961
11,131840,131816,131810,131805,133169
3,131950,132022,132016,132012,133378
9,132270,132227,132222,132219,133587
2,132470,132433,132427,132426,133795
1,132650,132638,132633,132632,134004
5,132860,132844,132839,132839,134212
7,133040,133049,133045,133046,134421
12,133220,133255,133251,133253,134629
8,133500,133460,133457,133460,134838
10,133690,133666,133662,133667,135047
6,133880,133871,133868,133874,135255
11,134080,134076,134074,134081,135464
4,134260,134282,134280,134288,135672
9,134400,134487,134486,134495,135881
3,134630,134693,134691,134702,136089
1,134870,134898,134897,134909,136298
2,135120,135104,135103,135116,136506
7,135320,135309,135309,135322,136715
5,135550,135515,135515,135529,136924
12,135790,135720,135720,135736,137132
