   1     1  1234567890ET                                                                                                                                                  
   2    13  1243567890ET                                                                                                                                                  (34)
   3    25  1234567890ET                                                                                                                                                  (34)
   4    37  1234567890ET                                                                                                                                                  =
   5    49  1234567890ET                                                                                                                                                  =
   6    61  1234567890ET                                                                                                                                                  =
   7    73  1234567890ET                                                                                                                                                  =
   8    85  1234567890ET                                                                                                                                                  =
   9    97  1234567890ET                                                                                                                                                  =
  10   109  1234567890ET                                                                                                                                                  =
  11   121  1234567890ET                                                                                                                                                  =
  12   133  1234567890ET                                                                                                                                                  =
  13   145  1234567890ET                                                                                                                                                  =
  14   157  1234567890ET                                                                                                                                                  =
  15   169  1234567890ET                                                                                                                                                  =
  16   181  1234567890ET                                                                                                                                                  =
  17   193  213547698E0T                                                                                                                                                  3
  18   205  2314567890ET                                                                                                                                                  1
  19   217  3241658709ET                                                                                                                                                  E
  20   229  342618507E9T                                                                                                                                                  1
  21   241  43628105E79T                                                                                                                                                  E
  22   253  4638201E597T                                                                                                                                                  1
  23   265  648302E1957T                                                                                                                                                  E
  24   277  68403E29175T                                                                                                                                                  1
  25   289  8604E392715T                                                                                                                                                  E
  26   301  806E4937251T                                                                                                                                                  1
  27   313  08E69473521T                                                                                                                                                  E
  28   325  0E896745312T                                                                                                                                                  1
  29   337  E0987654132T                                                                                                                                                  E
  30   349  E9078561423T                                                                                                                                                  1
  31   361  9E705816243T                                                                                                                                                  E
  32   373  97E50182634T                                                                                                                                                  1
  33   385  795E1028364T                                                                                                                                                  E
  34   397  7591E203846T                                                                                                                                                  1
  35   409  57192E30486T                                                                                                                                                  E
  36   421  517293E4068T                                                                                                                                                  1
  37   433  15792E30486T                                                                                                                                                  3
  38   445  175293E4068T                                                                                                                                                  1
  39   457  71592E30486T                                                                                                                                                  3
  40   469  751293E4068T                                                                                                                                                  1
  41   481  5721394E608T                                                                                                                                                  E
  42   493  52731496E80T                                                                                                                                                  1
  43   505  253741698E0T                                                                                                                                                  E
  44   517  2354761890ET                                                                                                                                                  1
  45   529  3245678109ET                                                                                                                                                  E
  46   541  342658701E9T                                                                                                                                                  1
  47   553  43628507E19T                                                                                                                                                  E
  48   565  4638205E791T                                                                                                                                                  1
  49   577  648302E5971T                                                                                                                                                  E
  50   589  68403E29517T                                                                                                                                                  1
  51   601  8604E392157T                                                                                                                                                  E
  52   613  806E4931275T                                                                                                                                                  1
  53   625  08E69413725T                                                                                                                                                  E
  54   637  0E896147352T                                                                                                                                                  1
  55   649  E0981674532T                                                                                                                                                  E
  56   661  E9018765423T                                                                                                                                                  1
  57   673  9E107856243T                                                                                                                                                  E
  58   685  91E70582634T                                                                                                                                                  1
  59   697  19E07856243T                                                                                                                                                  3
  60   709  1E970582634T                                                                                                                                                  1
  61   721  E1907856243T                                                                                                                                                  3
  62   733  E9170582634T                                                                                                                                                  1
  63   745  9E715028364T                                                                                                                                                  E
  64   757  97E51203846T                                                                                                                                                  1
  65   769  795E2130486T                                                                                                                                                  E
  66   781  7592E314068T                                                                                                                                                  1
  67   793  57293E41608T                                                                                                                                                  E
  68   805  527394E6180T                                                                                                                                                  1
  69   817  2537496E810T                                                                                                                                                  E
  70   829  23547698E01T                                                                                                                                                  1
  71   841  324567890E1T                                                                                                                                                  E
  72   853  3426587091ET                                                                                                                                                  1
  73   865  4362850719ET                                                                                                                                                  E
  74   877  463820517E9T                                                                                                                                                  1
  75   889  64830215E79T                                                                                                                                                  E
  76   901  6840312E597T                                                                                                                                                  1
  77   913  860413E2957T                                                                                                                                                  E
  78   925  80614E39275T                                                                                                                                                  1
  79   937  0816E493725T                                                                                                                                                  E
  80   949  018E6947352T                                                                                                                                                  1
  81   961  10E89674532T                                                                                                                                                  E
  82   973  1E098765423T                                                                                                                                                  1
  83   985  E1089674532T                                                                                                                                                  3
  84   997  E0198765423T                                                                                                                                                  1
  85  1009  0E917856243T                                                                                                                                                  E
  86  1021  09E71582634T                                                                                                                                                  1
  87  1033  907E5128364T                                                                                                                                                  E
  88  1045  9705E213846T                                                                                                                                                  1
  89  1057  79502E31486T                                                                                                                                                  E
  90  1069  759203E4168T                                                                                                                                                  1
  91  1081  5729304E618T                                                                                                                                                  E
  92  1093  52739406E81T                                                                                                                                                  1
  93  1105  253749608E1T                                                                                                                                                  E
  94  1117  2354769801ET                                                                                                                                                  1
  95  1129  3245678910ET                                                                                                                                                  E
  96  1141  342658719E0T                                                                                                                                                  1
  97  1153  43628517E90T                                                                                                                                                  E
  98  1165  4638215E709T                                                                                                                                                  1
  99  1177  648312E5079T                                                                                                                                                  E
 100  1189  68413E20597T                                                                                                                                                  1
 101  1201  8614E302957T                                                                                                                                                  E
 102  1213  816E4039275T                                                                                                                                                  1
 103  1225  1864E302957T                                                                                                                                                  3
 104  1237  168E4039275T                                                                                                                                                  1
 105  1249  6184E302957T                                                                                                                                                  3
 106  1261  681E4039275T                                                                                                                                                  1
 107  1273  86E10493725T                                                                                                                                                  E
 108  1285  8E601947352T                                                                                                                                                  1
 109  1297  E8069174532T                                                                                                                                                  E
 110  1309  E0896715423T                                                                                                                                                  1
 111  1321  0E987651243T                                                                                                                                                  E
 112  1333  09E78562134T                                                                                                                                                  1
 113  1345  907E5826314T                                                                                                                                                  E
 114  1357  9705E283641T                                                                                                                                                  1
 115  1369  79502E38461T                                                                                                                                                  E
 116  1381  759203E4816T                                                                                                                                                  1
 117  1393  5729304E186T                                                                                                                                                  E
 118  1405  52739401E68T                                                                                                                                                  1
 119  1417  253749106E8T                                                                                                                                                  E
 120  1429  2354719608ET                                                                                                                                                  1
 121  1441  3245176980ET                                                                                                                                                  E
 122  1453  342156789E0T                                                                                                                                                  1
 123  1465  43126587E90T                                                                                                                                                  E
 124  1477  4136285E709T                                                                                                                                                  1
 125  1489  14326587E90T                                                                                                                                                  3
 126  1501  1346285E709T                                                                                                                                                  1
 127  1513  31426587E90T                                                                                                                                                  3
 128  1525  3416285E709T                                                                                                                                                  1
 129  1537  436182E5079T                                                                                                                                                  E
 130  1549  46381E20597T                                                                                                                                                  1
 131  1561  6483E102957T                                                                                                                                                  E
 132  1573  684E3019275T                                                                                                                                                  1
 133  1585  86E40391725T                                                                                                                                                  E
 134  1597  8E604937152T                                                                                                                                                  1
 135  1609  E8069473512T                                                                                                                                                  E
 136  1621  E0896745321T                                                                                                                                                  1
 137  1633  0E987654231T                                                                                                                                                  E
 138  1645  09E78562413T                                                                                                                                                  1
 139  1657  907E5826143T                                                                                                                                                  E
 140  1669  9705E281634T                                                                                                                                                  1
 141  1681  79502E18364T                                                                                                                                                  E
 142  1693  759201E3846T                                                                                                                                                  1
 143  1705  5729103E486T                                                                                                                                                  E
 144  1717  52719304E68T                                                                                                                                                  1
 145  1729  251739406E8T                                                                                                                                                  E
 146  1741  2153749608ET                                                                                                                                                  1
 147  1753  1235476980ET                                                                                                                                                  E
 148  1765  132456789E0T                                                                                                                                                  1
 149  1777  3125476980ET                                                                                                                                                  3
 150  1789  321456789E0T                                                                                                                                                  1
 151  1801  23416587E90T                                                                                                                                                  E
 152  1813  2436185E709T                                                                                                                                                  1
 153  1825  426381E5079T                                                                                                                                                  E
 154  1837  46283E10597T                                                                                                                                                  1
 155  1849  6482E301957T                                                                                                                                                  E
 156  1861  684E2039175T                                                                                                                                                  1
 157  1873  86E40293715T                                                                                                                                                  E
 158  1885  8E604927351T                                                                                                                                                  1
 159  1897  E8069472531T                                                                                                                                                  E
 160  1909  E0896745213T                                                                                                                                                  1
 161  1921  0E987654123T                                                                                                                                                  E
 162  1933  09E78561432T                                                                                                                                                  1
 163  1945  907E5816342T                                                                                                                                                  E
 164  1957  9705E183624T                                                                                                                                                  1
 165  1969  79501E38264T                                                                                                                                                  E
 166  1981  759103E2846T                                                                                                                                                  1
 167  1993  5719302E486T                                                                                                                                                  E
 168  2005  51739204E68T                                                                                                                                                  1
 169  2017  1579302E486T                                                                                                                                                  3
 170  2029  17539204E68T                                                                                                                                                  1
 171  2041  7159302E486T                                                                                                                                                  3
 172  2053  75139204E68T                                                                                                                                                  1
 173  2065  573129406E8T                                                                                                                                                  E
 174  2077  5372149608ET                                                                                                                                                  1
 175  2089  3527416980ET                                                                                                                                                  E
 176  2101  325476189E0T                                                                                                                                                  1
 177  2113  23456781E90T                                                                                                                                                  E
 178  2125  2436587E109T                                                                                                                                                  1
 179  2137  426385E7019T                                                                                                                                                  E
 180  2149  46283E50791T                                                                                                                                                  1
 181  2161  6482E305971T                                                                                                                                                  E
 182  2173  684E2039517T                                                                                                                                                  1
 183  2185  86E40293157T                                                                                                                                                  E
 184  2197  8E604921375T                                                                                                                                                  1
 185  2209  E8069412735T                                                                                                                                                  E
 186  2221  E0896147253T                                                                                                                                                  1
 187  2233  0E981674523T                                                                                                                                                  E
 188  2245  09E18765432T                                                                                                                                                  1
 189  2257  901E7856342T                                                                                                                                                  E
 190  2269  9107E583624T                                                                                                                                                  1
 191  2281  190E7856342T                                                                                                                                                  3
 192  2293  1097E583624T                                                                                                                                                  1
 193  2305  019E7856342T                                                                                                                                                  3
 194  2317  0917E583624T                                                                                                                                                  1
 195  2329  90715E38264T                                                                                                                                                  E
 196  2341  970513E2846T                                                                                                                                                  1
 197  2353  7950312E486T                                                                                                                                                  E
 198  2365  75930214E68T                                                                                                                                                  1
 199  2377  573920416E8T                                                                                                                                                  E
 200  2389  5372940618ET                                                                                                                                                  1
 201  2401  3527496081ET                                                                                                                                                  E
 202  2413  325476980E1T                                                                                                                                                  1
 203  2425  23456789E01T                                                                                                                                                  E
 204  2437  2436587E910T                                                                                                                                                  1
 205  2449  426385E7190T                                                                                                                                                  E
 206  2461  46283E51709T                                                                                                                                                  1
 207  2473  6482E315079T                                                                                                                                                  E
 208  2485  684E2130597T                                                                                                                                                  1
 209  2497  86E41203957T                                                                                                                                                  E
 210  2509  8E614029375T                                                                                                                                                  1
 211  2521  E8160492735T                                                                                                                                                  E
 212  2533  E1806947253T                                                                                                                                                  1
 213  2545  1E089674523T                                                                                                                                                  E
 214  2557  10E98765432T                                                                                                                                                  1
 215  2569  01E89674523T                                                                                                                                                  3
