Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
12,22880,22791,22806.6,22827.1,21554.3
1,23380,23285.8,23238,23296,21953.5
2,23540,23482.8,23437.2,23492.4,22153.2
3,23750,23679.7,23636.4,23688.9,22352.8
4,23840,23876.7,23835.5,23885.4,22552.5
5,24130,24073.6,24034.7,24081.9,22752.1
6,24230,24270.6,24233.9,24278.3,22951.7
7,24430,24467.6,24433.1,24474.8,23151.4
8,24640,24664.5,24632.2,24671.3,23351
9,24820,24861.5,24831.4,24867.8,23550.6
10,24990,25058.5,25030.6,25064.2,23750.3
11,25220,25255.4,25229.8,25260.7,23949.9
12,25480,25452.4,25428.9,25457.2,24149.5
1,25700,25649.3,25628.1,25653.7,24349.2
2,25910,25846.3,25827.3,25850.1,24548.8
3,26070,26043.3,26026.5,26046.6,24748.4
4,26190,26240.2,26225.7,26243.1,24948.1
5,26460,26437.2,26424.8,26439.6,25147.7
6,26610,26634.1,26624,26636,25347.4
7,26780,26831.1,26823.2,26832.5,25547
8,27000,27028.1,27022.4,27029,25746.6
9,27190,27225,27221.5,27225.4,25946.3
10,27470,27422,27420.7,27421.9,26145.9
11,27640,27619,27619.9,27618.4,26345.5
12,27860,27815.9,27819.1,27814.9,26545.2
1,28280,28241.7,28188.8,28213.7,26944.4
2,28410,28435.1,28387.2,28408.2,27144.1
3,28610,28628.6,28585.5,28602.8,27343.7
4,28730,28822.1,28783.8,28797.3,27543.3
6,28940,29015.5,28982.1,28991.8,27743
5,28950,29209,29180.4,29186.4,27942.6
7,29280,29402.4,29378.8,29380.9,28142.2
8,29560,29595.9,29577.1,29575.4,28341.9
9,29800,29789.4,29775.4,29770,28541.5
10,29990,29982.8,29973.7,29964.5,28741.2
11,30210,30176.3,30172,30159,28940.8
12,30520,30369.7,30370.4,30353.6,29140.4
1,30600,30563.2,30568.7,30548.1,29340.1
2,30820,30756.7,30767,30742.6,29539.7
3,31000,30950.1,30965.3,30937.2,29739.3
4,31110,31143.6,31163.6,31131.7,29939
5,31370,31337,31361.9,31326.2,30138.6
6,31460,31530.5,31560.3,31520.8,30338.2
7,31550,31724,31758.6,31715.3,30537.9
8,31870,31917.4,31956.9,31909.8,30737.5
9,32090,32110.9,32155.2,32104.4,30937.1
10,32310,32304.3,32353.5,32298.9,31136.8
11,32530,32497.8,32551.9,32493.4,31336.4
12,32830,32691.3,32750.2,32688,31536.1
1,33190,33149.3,33118,33110.1,31935.3
2,33460,33342.8,33315.4,33306.7,32135
3,33600,33536.3,33512.8,33503.2,32334.6
4,33700,33729.7,33710.2,33699.8,32534.2
5,33950,33923.2,33907.6,33896.3,32733.9
6,34020,34116.7,34105,34092.9,32933.5
7,34130,34310.2,34302.4,34289.4,33133.1
8,34350,34503.6,34499.8,34485.9,33332.8
9,34600,34697.1,34697.2,34682.5,33532.4
10,34800,34890.6,34894.6,34879,33732
11,35060,35084.1,35092,35075.6,33931.7
12,35280,35277.6,35289.4,35272.1,34131.3
1,35550,35471,35486.8,35468.7,34330.9
2,35780,35664.5,35684.2,35665.2,34530.6
3,35950,35858,35881.6,35861.8,34730.2
4,36060,36051.5,36079,36058.3,34929.9
5,36360,36244.9,36276.5,36254.9,35129.5
6,36480,36438.4,36473.9,36451.4,35329.1
7,36560,36631.9,36671.3,36648,35528.8
8,36770,36825.4,36868.7,36844.5,35728.4
9,36960,37018.8,37066.1,37041.1,35928
10,37230,37212.3,37263.5,37237.6,36127.7
11,37390,37405.8,37460.9,37434.2,36327.3
12,37660,37599.3,37658.3,37630.7,36526.9
1,38160,38097.5,38074.5,38105.7,36926.2
2,38320,38294.2,38272.4,38302.4,37125.8
3,38520,38490.9,38470.3,38499,37325.5
4,38670,38687.6,38668.2,38695.7,37525.1
5,38960,38884.3,38866.1,38892.4,37724.8
6,39100,39081,39064.1,39089.1,37924.4
7,39290,39277.7,39262,39285.8,38124
8,39500,39474.4,39459.9,39482.4,38323.7
9,39720,39671.1,39657.8,39679.1,38523.3
10,39750,39867.8,39855.7,39875.8,38722.9
11,40010,40064.5,40053.6,40072.5,38922.6
12,40260,40261.2,40251.6,40269.2,39122.2
1,40480,40457.9,40449.5,40465.8,39321.8
2,40720,40654.6,40647.4,40662.5,39521.5
3,40880,40851.3,40845.3,40859.2,39721.1
4,40960,41048,41043.2,41055.9,39920.7
5,41270,41244.7,41241.1,41252.6,40120.4
6,41450,41441.4,41439.1,41449.2,40320
7,41630,41638.1,41637,41645.9,40519.6
8,41870,41834.8,41834.9,41842.6,40719.3
9,42040,42031.5,42032.8,42039.3,40918.9
10,42220,42228.2,42230.7,42236,41118.6
11,42400,42424.9,42428.7,42432.6,41318.2
12,42640,42621.6,42626.6,42629.3,41517.8
1,43080,43058.9,43020,43044,41917.1
2,43240,43254.1,43217.9,43239.6,42116.7
3,43420,43449.4,43415.7,43435.2,42316.4
4,43560,43644.6,43613.6,43630.9,42516
5,43780,43839.8,43811.4,43826.5,42715.6
6,43920,44035,44009.2,44022.1,42915.3
7,44160,44230.2,44207.1,44217.8,43114.9
8,44420,44425.5,44404.9,44413.4,43314.5
9,44680,44620.7,44602.8,44609,43514.2
10,44830,44815.9,44800.6,44804.7,43713.8
11,45000,45011.1,44998.5,45000.3,43913.5
12,45270,45206.4,45196.3,45195.9,44113.1
1,45410,45401.6,45394.1,45391.6,44312.7
2,45640,45596.8,45592,45587.2,44512.4
3,45790,45792,45789.8,45782.8,44712
4,45900,45987.2,45987.7,45978.5,44911.6
5,46170,46182.5,46185.5,46174.1,45111.3
6,46340,46377.7,46383.4,46369.7,45310.9
7,46550,46572.9,46581.2,46565.4,45510.5
8,46740,46768.1,46779,46761,45710.2
9,46970,46963.4,46976.9,46956.6,45909.8
10,47170,47158.6,47174.7,47152.3,46109.4
11,47380,47353.8,47372.6,47347.9,46309.1
12,47630,47549,47570.4,47543.5,46508.7
1,48010,47989.8,47964.6,47976.8,46908
2,48200,48186,48162.4,48173.4,47107.6
3,48370,48382.1,48360.2,48370,47307.3
4,48480,48578.3,48558,48566.6,47506.9
5,48710,48774.5,48755.9,48763.2,47706.5
6,48860,48970.7,48953.7,48959.9,47906.2
7,49150,49166.8,49151.5,49156.5,48105.8
8,49320,49363,49349.3,49353.1,48305.4
9,49600,49559.2,49547.2,49549.7,48505.1
10,49730,49755.4,49745,49746.4,48704.7
11,49980,49951.5,49942.8,49943,48904.3
12,50230,50147.7,50140.6,50139.6,49104
1,50340,50343.9,50338.4,50336.2,49303.6
2,50610,50540,50536.3,50532.9,49503.2
4,50750,50736.2,50734.1,50729.5,49702.9
3,50780,50932.4,50931.9,50926.1,49902.5
5,51110,51128.6,51129.7,51122.7,50102.2
6,51280,51324.7,51327.6,51319.3,50301.8
7,51500,51520.9,51525.4,51516,50501.4
8,51710,51717.1,51723.2,51712.6,50701.1
9,51910,51913.2,51921,51909.2,50900.7
10,52180,52109.4,52118.9,52105.8,51100.3
11,52320,52305.6,52316.7,52302.5,51300
12,52580,52501.8,52514.5,52499.1,51499.6
1,53020,52949.8,52924.6,52945.3,51898.9
2,53160,53147,53122.8,53142.6,52098.5
3,53330,53344.3,53321.1,53339.9,52298.1
4,53410,53541.5,53519.3,53537.2,52497.8
5,53680,53738.7,53717.5,53734.5,52697.4
6,53880,53935.9,53915.8,53931.8,52897
7,54140,54133.2,54114,54129.1,53096.7
8,54300,54330.4,54312.2,54326.4,53296.3
9,54580,54527.6,54510.5,54523.6,53496
10,54680,54724.8,54708.7,54720.9,53695.6
11,54910,54922.1,54907,54918.2,53895.2
12,55170,55119.3,55105.2,55115.5,54094.9
1,55350,55316.5,55303.4,55312.8,54294.5
2,55590,55513.7,55501.7,55510.1,54494.1
3,55780,55711,55699.9,55707.4,54693.8
4,55790,55908.2,55898.2,55904.7,54893.4
5,56080,56105.4,56096.4,56102,55093
6,56260,56302.6,56294.6,56299.3,55292.7
7,56480,56499.9,56492.9,56496.6,55492.3
8,56720,56697.1,56691.1,56693.9,55691.9
9,56920,56894.3,56889.3,56891.1,55891.6
10,57100,57091.5,57087.6,57088.4,56091.2
11,57280,57288.8,57285.8,57285.7,56290.9
12,57530,57486,57484.1,57483,56490.5
1,58000,57936,57895.8,57934.2,56889.8
2,58160,58132.3,58094.4,58130.5,57089.4
3,58340,58328.6,58293,58326.8,57289
4,58450,58524.9,58491.6,58523.2,57488.7
5,58710,58721.2,58690.2,58719.5,57688.3
6,58880,58917.5,58888.8,58915.9,57887.9
7,59090,59113.8,59087.4,59112.2,58087.6
8,59270,59310.1,59286,59308.5,58287.2
9,59520,59506.4,59484.6,59504.9,58486.8
10,59670,59702.7,59683.2,59701.2,58686.5
11,59880,59899,59881.8,59897.6,58886.1
12,60160,60095.3,60080.4,60093.9,59085.7
1,60290,60291.6,60279,60290.3,59285.4
2,60560,60487.9,60477.6,60486.6,59485
3,60720,60684.2,60676.2,60682.9,59684.7
4,60830,60880.5,60874.8,60879.3,59884.3
5,61090,61076.8,61073.4,61075.6,60083.9
6,61230,61273.1,61272,61272,60283.6
7,61450,61469.4,61470.6,61468.3,60483.2
8,61650,61665.7,61669.2,61664.6,60682.8
9,61850,61862,61867.8,61861,60882.5
10,62080,62058.3,62066.4,62057.3,61082.1
11,62240,62254.6,62265,62253.7,61281.7
12,62490,62450.9,62463.5,62450,61481.4
1,62930,62880.2,62848.6,62867,61880.6
2,63070,63075.6,63046.8,63063,62080.3
3,63230,63271.1,63245,63258.9,62279.9
4,63370,63466.5,63443.2,63454.9,62479.6
5,63610,63662,63641.5,63650.8,62679.2
6,63810,63857.4,63839.7,63846.8,62878.8
7,64020,64052.9,64037.9,64042.7,63078.5
8,64240,64248.3,64236.1,64238.7,63278.1
9,64500,64443.8,64434.3,64434.6,63477.7
10,64560,64639.2,64632.5,64630.6,63677.4
11,64830,64834.7,64830.8,64826.5,63877
12,65090,65030.1,65029,65022.4,64076.6
1,65210,65225.6,65227.2,65218.4,64276.3
2,65490,65421,65425.4,65414.3,64475.9
3,65620,65616.5,65623.6,65610.3,64675.5
4,65750,65811.9,65821.9,65806.2,64875.2
5,66020,66007.4,66020.1,66002.2,65074.8
6,66180,66202.8,66218.3,66198.1,65274.4
7,66350,66398.3,66416.5,66394.1,65474.1
8,66570,66593.7,66614.7,66590,65673.7
9,66800,66789.2,66813,66786,65873.4
10,67020,66984.6,67011.2,66981.9,66073
11,67200,67180.1,67209.4,67177.8,66272.6
12,67420,67375.5,67407.6,67373.8,66472.3
1,67830,67810.1,67801.8,67811.1,66871.5
2,67980,68007.8,68000,68008.2,67071.2
3,68130,68205.5,68198.2,68205.4,67270.8
4,68320,68403.2,68396.4,68402.5,67470.4
5,68560,68600.9,68594.6,68599.7,67670.1
6,68750,68798.6,68792.8,68796.8,67869.7
7,69010,68996.4,68991,68994,68069.3
8,69180,69194.1,69189.2,69191.2,68269
9,69430,69391.8,69387.4,69388.3,68468.6
10,69580,69589.5,69585.6,69585.5,68668.3
11,69770,69787.2,69783.8,69782.6,68867.9
12,70010,69984.9,69982,69979.8,69067.5
1,70220,70182.6,70180.2,70176.9,69267.2
2,70480,70380.3,70378.4,70374.1,69466.8
3,70590,70578,70576.6,70571.2,69666.4
4,70720,70775.7,70774.8,70768.4,69866.1
5,71020,70973.4,70973,70965.5,70065.7
6,71140,71171.1,71171.2,71162.7,70265.3
7,71320,71368.8,71369.4,71359.8,70465
8,71530,71566.5,71567.7,71557,70664.6
9,71690,71764.2,71765.9,71754.1,70864.2
10,72050,71961.9,71964.1,71951.3,71063.9
11,72170,72159.6,72162.3,72148.4,71263.5
12,72400,72357.3,72360.5,72345.6,71463.1
1,72850,72803.8,72771.9,72801.7,71862.4
2,73030,73000.5,72970.4,72998.7,72062.1
3,73180,73197.3,73169,73195.7,72261.7
4,73300,73394,73367.5,73392.8,72461.3
5,73620,73590.8,73566.1,73589.8,72661
6,73800,73787.6,73764.6,73786.8,72860.6
7,74010,73984.3,73963.2,73983.8,73060.2
8,74200,74181.1,74161.7,74180.9,73259.9
9,74430,74377.8,74360.3,74377.9,73459.5
10,74550,74574.6,74558.8,74574.9,73659.1
11,74740,74771.4,74757.4,74772,73858.8
12,75000,74968.1,74955.9,74969,74058.4
1,75150,75164.9,75154.5,75166,74258
2,75430,75361.6,75353,75363,74457.7
3,75560,75558.4,75551.6,75560.1,74657.3
4,75710,75755.1,75750.1,75757.1,74857
5,75930,75951.9,75948.7,75954.1,75056.6
6,76120,76148.7,76147.2,76151.2,75256.2
7,76290,76345.4,76345.8,76348.2,75455.9
8,76510,76542.2,76544.3,76545.2,75655.5
9,76690,76738.9,76742.9,76742.2,75855.1
10,77010,76935.7,76941.4,76939.3,76054.8
11,77130,77132.5,77140,77136.3,76254.4
12,77380,77329.2,77338.5,77333.3,76454
1,77830,77768.2,77735.3,77769.5,76853.3
2,77990,77964.1,77933.7,77965.1,77052.9
3,78100,78160,78132.2,78160.7,77252.6
4,78290,78355.9,78330.6,78356.4,77452.2
5,78560,78551.7,78529.1,78552,77651.8
6,78720,78747.6,78727.5,78747.6,77851.5
7,78930,78943.5,78926,78943.2,78051.1
8,79110,79139.3,79124.5,79138.9,78250.8
9,79370,79335.2,79322.9,79334.5,78450.4
10,79550,79531.1,79521.4,79530.1,78650
11,79700,79727,79719.8,79725.7,78849.7
12,79960,79922.8,79918.3,79921.4,79049.3
1,80070,80118.7,80116.7,80117,79248.9
2,80390,80314.6,80315.2,80312.6,79448.6
3,80520,80510.4,80513.7,80508.2,79648.2
4,80700,80706.3,80712.1,80703.8,79847.8
5,80960,80902.2,80910.6,80899.5,80047.5
6,81090,81098.1,81109,81095.1,80247.1
7,81250,81293.9,81307.5,81290.7,80446.7
8,81430,81489.8,81505.9,81486.3,80646.4
9,81620,81685.7,81704.4,81682,80846
10,81920,81881.6,81902.9,81877.6,81045.7
11,82090,82077.4,82101.3,82073.2,81245.3
12,82310,82273.3,82299.8,82268.8,81444.9
1,82720,82693.9,82676.1,82694.5,81844.2
2,82830,82889.7,82874,82889.5,82043.8
3,83040,83085.4,83071.9,83084.6,82243.5
4,83240,83281.1,83269.7,83279.6,82443.1
5,83490,83476.8,83467.6,83474.7,82642.7
6,83590,83672.5,83665.5,83669.7,82842.4
7,83780,83868.2,83863.3,83864.8,83042
8,84060,84063.9,84061.2,84059.8,83241.6
9,84260,84259.7,84259.1,84254.8,83441.3
10,84470,84455.4,84456.9,84449.9,83640.9
11,84710,84651.1,84654.8,84644.9,83840.5
12,84920,84846.8,84852.7,84840,84040.2
1,85050,85042.5,85050.5,85035,84239.8
2,85270,85238.2,85248.4,85230.1,84439.5
3,85410,85434,85446.3,85425.1,84639.1
4,85570,85629.7,85644.1,85620.2,84838.7
5,85910,85825.4,85842,85815.2,85038.4
6,85970,86021.1,86039.9,86010.2,85238
7,86110,86216.8,86237.7,86205.3,85437.6
8,86380,86412.5,86435.6,86400.3,85637.3
9,86560,86608.2,86633.5,86595.4,85836.9
10,86840,86804,86831.3,86790.4,86036.5
11,87030,86999.7,87029.2,86985.5,86236.2
12,87290,87195.4,87227.1,87180.5,86435.8
1,87710,87624.8,87603.4,87617.1,86835.1
2,87870,87819.3,87800.6,87812.1,87034.7
3,88020,88013.9,87997.9,88007.1,87234.3
4,88130,88208.5,88195.1,88202.2,87434
5,88400,88403.1,88392.4,88397.2,87633.6
6,88510,88597.7,88589.6,88592.3,87833.3
7,88690,88792.2,88786.8,88787.3,88032.9
8,88930,88986.8,88984.1,88982.3,88232.5
9,89160,89181.4,89181.3,89177.4,88432.2
10,89370,89376,89378.6,89372.4,88631.8
11,89600,89570.6,89575.8,89567.4,88831.4
12,89840,89765.1,89773,89762.5,89031.1
1,89990,89959.7,89970.3,89957.5,89230.7
2,90240,90154.3,90167.5,90152.6,89430.3
3,90410,90348.9,90364.8,90347.6,89630
4,90500,90543.4,90562,90542.6,89829.6
5,90790,90738,90759.2,90737.7,90029.2
6,90890,90932.6,90956.5,90932.7,90228.9
7,91040,91127.2,91153.7,91127.7,90428.5
8,91260,91321.8,91351,91322.8,90628.2
9,91430,91516.3,91548.2,91517.8,90827.8
10,91750,91710.9,91745.4,91712.9,91027.4
11,91930,91905.5,91942.7,91907.9,91227.1
12,92180,92100.1,92139.9,92102.9,91426.7
1,92630,92544.5,92521.4,92534.9,91826
2,92810,92738.5,92718.2,92729.9,92025.6
3,92960,92932.5,92914.9,92925,92225.2
4,93070,93126.5,93111.7,93120,92424.9
5,93320,93320.5,93308.4,93315.1,92624.5
6,93470,93514.5,93505.2,93510.1,92824.1
7,93670,93708.5,93701.9,93705.2,93023.8
8,93860,93902.5,93898.7,93900.2,93223.4
9,94110,94096.5,94095.4,94095.3,93423
10,94200,94290.5,94292.2,94290.3,93622.7
11,94470,94484.5,94488.9,94485.3,93822.3
12,94710,94678.5,94685.7,94680.4,94022
1,94850,94872.5,94882.5,94875.4,94221.6
2,95200,95066.5,95079.2,95070.5,94421.2
3,95310,95260.5,95276,95265.5,94620.9
4,95460,95454.5,95472.7,95460.6,94820.5
5,95750,95648.5,95669.5,95655.6,95020.1
6,95840,95842.5,95866.2,95850.7,95219.8
7,95970,96036.5,96063,96045.7,95419.4
8,96210,96230.5,96259.7,96240.8,95619
9,96350,96424.5,96456.5,96435.8,95818.7
10,96610,96618.5,96653.2,96630.8,96018.3
11,96790,96812.5,96850,96825.9,96217.9
12,97050,97006.5,97046.7,97020.9,96417.6
1,97470,97450.5,97439,97467.8,96816.9
2,97700,97646.1,97635.7,97662,97016.5
3,97830,97841.7,97832.4,97856.1,97216.1
4,97990,98037.4,98029.1,98050.3,97415.8
5,98210,98233,98225.8,98244.5,97615.4
6,98430,98428.6,98422.5,98438.7,97815
7,98610,98624.2,98619.2,98632.9,98014.7
8,98850,98819.8,98815.8,98827,98214.3
9,99090,99015.4,99012.5,99021.2,98413.9
10,99140,99211.1,99209.2,99215.4,98613.6
11,99370,99406.7,99405.9,99409.6,98813.2
12,99610,99602.3,99602.6,99603.7,99012.8
1,99780,99797.9,99799.3,99797.9,99212.5
2,100030,99993.5,99996,99992.1,99412.1
3,100170,100189,100193,100186,99611.7
4,100340,100385,100389,100380,99811.4
5,100650,100580,100586,100575,100011
6,100790,100776,100783,100769,100211
7,100920,100972,100979,100963,100410
8,101170,101167,101176,101157,100610
9,101360,101363,101373,101351,100810
10,101580,101558,101569,101546,101009
11,101750,101754,101766,101740,101209
12,101980,101950,101963,101934,101408
1,102390,102362,102335,102350,101808
2,102570,102555,102531,102543,102007
3,102720,102748,102727,102737,102207
4,102850,102941,102923,102930,102407
5,103080,103134,103119,103124,102606
6,103240,103327,103315,103317,102806
7,103490,103520,103511,103511,103006
8,103730,103713,103707,103704,103205
9,103960,103906,103903,103898,103405
10,104060,104100,104099,104091,103604
11,104320,104293,104295,104285,103804
12,104510,104486,104491,104478,104004
1,104700,104679,104687,104672,104203
2,104930,104872,104883,104865,104403
3,105050,105065,105079,105059,104603
4,105210,105258,105275,105252,104802
5,105480,105451,105471,105446,105002
6,105600,105644,105667,105639,105202
7,105780,105837,105863,105833,105401
8,106020,106030,106059,106026,105601
9,106160,106223,106255,106220,105800
10,106480,106416,106451,106413,106000
11,106640,106609,106647,106607,106200
12,106830,106802,106843,106800,106399
1,107280,107228,107222,107225,106799
2,107460,107423,107417,107420,106998
3,107610,107617,107613,107614,107198
4,107730,107812,107809,107809,107398
5,108000,108007,108004,108003,107597
6,108110,108201,108200,108198,107797
7,108320,108396,108396,108392,107996
8,108520,108590,108591,108587,108196
9,108760,108785,108787,108782,108396
10,109040,108979,108983,108976,108595
11,109210,109174,109178,109171,108795
12,109410,109368,109374,109365,108995
1,109560,109563,109570,109560,109194
2,109820,109758,109765,109754,109394
3,109950,109952,109961,109949,109594
4,110130,110147,110157,110143,109793
5,110420,110341,110352,110338,109993
6,110490,110536,110548,110533,110192
7,110660,110730,110744,110727,110392
8,110930,110925,110939,110922,110592
9,111030,111120,111135,111116,110791
10,111330,111314,111330,111311,110991
11,111570,111509,111526,111505,111191
12,111760,111703,111722,111700,111390
1,112210,112139,112127,112146,111790
2,112330,112335,112323,112342,111989
3,112490,112530,112519,112537,112189
4,112670,112726,112715,112732,112388
5,112930,112922,112911,112927,112588
6,113060,113118,113107,113123,112788
7,113310,113314,113304,113318,112987
8,113540,113510,113500,113513,113187
9,113790,113706,113696,113708,113387
10,113890,113901,113892,113904,113586
11,114120,114097,114088,114099,113786
12,114320,114293,114284,114294,113986
1,114450,114489,114480,114489,114185
2,114710,114685,114676,114685,114385
3,114840,114881,114872,114880,114584
4,115030,115076,115068,115075,114784
5,115320,115272,115264,115270,114984
6,115450,115468,115460,115465,115183
7,115620,115664,115656,115661,115383
8,115910,115860,115852,115856,115583
9,116030,116056,116048,116051,115782
10,116250,116252,116244,116246,115982
11,116470,116447,116440,116442,116181
12,116660,116643,116636,116637,116381
1,117110,117066,117043,117077,116780
2,117250,117262,117240,117271,116980
3,117390,117457,117436,117466,117180
4,117550,117653,117633,117660,117379
5,117810,117848,117829,117854,117579
6,118020,118044,118025,118049,117779
7,118270,118240,118222,118243,117978
8,118480,118435,118418,118438,118178
9,118730,118631,118615,118632,118377
10,118790,118827,118811,118827,118577
11,119110,119022,119008,119021,118777
12,119300,119218,119204,119216,118976
1,119400,119413,119401,119410,119176
2,119640,119609,119597,119605,119376
3,119780,119805,119794,119799,119575
4,119930,120000,119990,119994,119775
5,120140,120196,120187,120188,119975
6,120290,120391,120383,120382,120174
7,120520,120587,120579,120577,120374
8,120800,120783,120776,120771,120573
9,120960,120978,120972,120966,120773
10,121160,121174,121169,121160,120973
11,121420,121369,121365,121355,121172
12,121660,121565,121562,121549,121372
1,122090,121988,121948,121960,121771
2,122230,122180,122145,122155,121971
3,122400,122373,122341,122350,122171
4,122580,122566,122537,122545,122370
5,122770,122759,122733,122740,122570
6,122820,122951,122929,122935,122769
7,123040,123144,123125,123130,122969
8,123290,123337,123321,123325,123169
9,123560,123529,123518,123520,123368
10,123670,123722,123714,123715,123568
11,123910,123915,123910,123910,123768
12,124180,124107,124106,124105,123967
1,124320,124300,124302,124300,124167
2,124590,124493,124498,124495,124367
3,124690,124686,124694,124690,124566
4,124870,124878,124891,124885,124766
5,125120,125071,125087,125080,124965
6,125160,125264,125283,125275,125165
7,125350,125456,125479,125470,125365
8,125580,125649,125675,125665,125564
9,125780,125842,125871,125860,125764
10,126110,126035,126068,126055,125964
11,126250,126227,126264,126250,126163
12,126510,126420,126460,126445,126363
1,126960,126882,126873,126893,126762
2,127110,127079,127070,127090,126962
3,127260,127275,127267,127286,127161
4,127480,127472,127463,127482,127361
5,127700,127669,127660,127679,127561
6,127840,127865,127857,127875,127760
7,128090,128062,128054,128071,127960
8,128250,128258,128250,128268,128160
9,128510,128455,128447,128464,128359
10,128600,128652,128644,128660,128559
11,128830,128848,128840,128857,128759
12,129050,129045,129037,129053,128958
1,129250,129241,129234,129249,129158
2,129520,129438,129430,129446,129357
3,129620,129634,129627,129642,129557
4,129830,129831,129824,129838,129757
5,130100,130028,130020,130035,129956
6,130230,130224,130217,130231,130156
7,130410,130421,130414,130428,130356
8,130610,130617,130611,130624,130555
9,130760,130814,130807,130820,130755
10,131000,131011,131004,131017,130955
11,131210,131207,131201,131213,131154
12,131410,131404,131397,131409,131354
