Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
11,17930,17929.5,17935.2,17930.3,16936.9
12,18140,18138.3,18144.9,18139,17144.5
1,18550,18555.2,18556.8,18559.9,17559.7
2,18760,18763.7,18765.2,18767.9,17767.3
3,18950,18972.2,18973.6,18975.8,17974.9
4,19160,19180.7,19182,19183.8,18182.5
5,19360,19389.2,19390.4,19391.8,18390.1
6,19620,19597.7,19598.8,19599.8,18597.6
7,19800,19806.2,19807.2,19807.8,18805.2
8,20040,20014.7,20015.6,20015.7,19012.8
9,20220,20223.2,20224,20223.7,19220.4
10,20440,20431.7,20432.4,20431.7,19428
11,20620,20640.2,20640.8,20639.7,19635.6
12,20850,20848.7,20849.2,20847.7,19843.2
1,21060,21057.2,21057.6,21055.7,20050.8
2,21280,21265.7,21266,21263.6,20258.4
3,21470,21474.2,21474.4,21471.6,20466
4,21710,21682.7,21682.8,21679.6,20673.6
5,21930,21891.2,21891.2,21887.6,20881.2
6,22100,22099.7,22099.6,22095.6,21088.8
7,22290,22308.2,22308,22303.6,21296.4
8,22520,22516.8,22516.4,22511.5,21504
9,22690,22725.3,22724.8,22719.5,21711.6
10,22900,22933.8,22933.2,22927.5,21919.2
11,23160,23142.3,23141.6,23135.5,22126.8
12,23360,23350.8,23350,23343.5,22334.4
1,23850,23778.5,23771.5,23780.4,22749.6
2,24030,23986.6,23980,23988.5,22957.2
3,24220,24194.6,24188.4,24196.6,23164.7
4,24430,24402.6,24396.9,24404.6,23372.3
5,24560,24610.6,24605.4,24612.7,23579.9
6,24780,24818.7,24813.9,24820.8,23787.5
7,25000,25026.7,25022.4,25028.9,23995.1
8,25210,25234.7,25230.9,25237,24202.7
9,25420,25442.7,25439.4,25445,24410.3
10,25620,25650.7,25647.9,25653.1,24617.9
11,25820,25858.8,25856.3,25861.2,24825.5
12,26100,26066.8,26064.8,26069.3,25033.1
1,26310,26274.8,26273.3,26277.4,25240.7
2,26510,26482.8,26481.8,26485.5,25448.3
3,26720,26690.9,26690.3,26693.5,25655.9
4,26930,26898.9,26898.8,26901.6,25863.5
5,27130,27106.9,27107.3,27109.7,26071.1
6,27330,27314.9,27315.8,27317.8,26278.7
7,27530,27523,27524.2,27525.9,26486.3
8,27730,27731,27732.7,27733.9,26693.9
9,27920,27939,27941.2,27942,26901.5
10,28100,28147,28149.7,28150.1,27109.1
11,28360,28355.1,28358.2,28358.2,27316.7
12,28550,28563.1,28566.7,28566.3,27524.3
1,29030,28989.5,28988.8,28998.7,27939.4
2,29230,29198.3,29197.5,29206.8,28147
3,29410,29407.1,29406.1,29414.9,28354.6
4,29610,29615.9,29614.7,29623,28562.2
5,29810,29824.7,29823.4,29831.1,28769.8
6,30020,30033.5,30032,30039.1,28977.4
7,30250,30242.3,30240.6,30247.2,29185
8,30470,30451.1,30449.3,30455.3,29392.6
9,30640,30659.9,30657.9,30663.4,29600.2
10,30840,30868.7,30866.6,30871.5,29807.8
11,30980,31077.5,31075.2,31079.5,30015.4
12,31320,31286.3,31283.8,31287.6,30223
1,31510,31495.1,31492.5,31495.7,30430.6
2,31700,31703.9,31701.1,31703.8,30638.2
3,31930,31912.7,31909.7,31911.9,30845.8
4,32140,32121.5,32118.4,32120,31053.4
5,32320,32330.3,32327,32328,31261
6,32540,32539.1,32535.7,32536.1,31468.6
7,32760,32747.9,32744.3,32744.2,31676.2
8,32970,32956.7,32952.9,32952.3,31883.8
9,33140,33165.6,33161.6,33160.4,32091.4
10,33380,33374.4,33370.2,33368.4,32299
11,33600,33583.2,33578.8,33576.5,32506.6
12,33800,33792,33787.5,33784.6,32714.1
1,34240,34213.9,34209.3,34222.8,33129.3
2,34400,34422.6,34418.1,34430.7,33336.9
3,34630,34631.2,34626.8,34638.5,33544.5
4,34820,34839.9,34835.6,34846.4,33752.1
5,35020,35048.5,35044.4,35054.3,33959.7
6,35240,35257.2,35253.1,35262.2,34167.3
7,35430,35465.9,35461.9,35470,34374.9
8,35690,35674.5,35670.7,35677.9,34582.5
9,35870,35883.2,35879.4,35885.8,34790.1
10,36120,36091.9,36088.2,36093.6,34997.7
11,36310,36300.5,36296.9,36301.5,35205.3
12,36550,36509.2,36505.7,36509.4,35412.9
1,36740,36717.8,36714.5,36717.3,35620.5
2,36960,36926.5,36923.2,36925.1,35828.1
3,37150,37135.2,37132,37133,36035.7
4,37380,37343.8,37340.8,37340.9,36243.3
5,37570,37552.5,37549.5,37548.8,36450.9
6,37750,37761.2,37758.3,37756.6,36658.5
7,37950,37969.8,37967,37964.5,36866.1
8,38140,38178.5,38175.8,38172.4,37073.7
9,38350,38387.1,38384.6,38380.3,37281.2
10,38580,38595.8,38593.3,38588.1,37488.8
11,38800,38804.5,38802.1,38796,37696.4
12,39030,39013.1,39010.9,39003.9,37904
2,39460,39437.4,39424.1,39437.3,38319.2
1,39680,39644.6,39632.6,39644.6,38526.8
3,39890,39851.8,39841.2,39851.9,38734.4
5,40100,40059,40049.8,40059.2,38942
4,40310,40266.2,40258.3,40266.5,39149.6
7,40430,40473.4,40466.9,40473.8,39357.2
6,40710,40680.6,40675.5,40681.1,39564.8
9,40850,40887.8,40884.1,40888.4,39772.4
8,41040,41095,41092.6,41095.7,39980
11,41240,41302.2,41301.2,41303,40187.6
10,41550,41509.4,41509.8,41510.3,40395.2
12,41760,41716.5,41718.3,41717.6,40602.8
2,41890,41923.7,41926.9,41924.9,40810.4
3,42080,42130.9,42135.5,42132.2,41018
1,42320,42338.1,42344,42339.5,41225.6
4,42490,42545.3,42552.6,42546.8,41433.2
5,42790,42752.5,42761.2,42754.1,41640.8
6,42960,42959.7,42969.8,42961.4,41848.4
7,43170,43166.9,43178.3,43168.7,42055.9
8,43370,43374.1,43386.9,43376,42263.5
9,43580,43581.3,43595.5,43583.3,42471.1
10,43810,43788.4,43804,43790.6,42678.7
11,44000,43995.6,44012.6,43997.9,42886.3
12,44230,44202.8,44221.2,44205.2,43093.9
3,44630,44630.9,44626.8,44637.5,43509.1
2,44910,44838.1,44835,44844.1,43716.7
4,45000,45045.2,45043.2,45050.8,43924.3
1,45190,45252.3,45251.4,45257.5,44131.9
6,45450,45459.4,45459.6,45464.1,44339.5
5,45680,45666.6,45667.8,45670.8,44547.1
8,45880,45873.7,45876,45877.5,44754.7
7,46070,46080.8,46084.2,46084.2,44962.3
9,46260,46287.9,46292.4,46290.8,45169.9
11,46470,46495.1,46500.5,46497.5,45377.5
10,46720,46702.2,46708.7,46704.2,45585.1
12,46960,46909.3,46916.9,46910.8,45792.7
2,47140,47116.4,47125.1,47117.5,46000.3
3,47380,47323.6,47333.3,47324.2,46207.9
4,47580,47530.7,47541.5,47530.8,46415.5
6,47780,47737.8,47749.7,47737.5,46623
1,47980,47944.9,47957.9,47944.2,46830.6
8,48130,48152.1,48166.1,48150.9,47038.2
5,48380,48359.2,48374.3,48357.5,47245.8
9,48510,48566.3,48582.5,48564.2,47453.4
7,48710,48773.4,48790.7,48770.9,47661
10,48940,48980.6,48998.9,48977.5,47868.6
11,49200,49187.7,49207.1,49184.2,48076.2
12,49390,49394.8,49415.3,49390.9,48283.8
2,49830,49823,49813.6,49823,48699
4,50000,50028.7,50021.2,50028.8,48906.6
3,50270,50234.4,50228.8,50234.7,49114.2
1,50460,50440.2,50436.4,50440.6,49321.8
6,50660,50645.9,50643.9,50646.4,49529.4
5,50880,50851.6,50851.5,50852.3,49737
8,51110,51057.4,51059.1,51058.2,49944.6
7,51270,51263.1,51266.7,51264,50152.2
9,51480,51468.8,51474.3,51469.9,50359.8
11,51660,51674.6,51681.9,51675.8,50567.4
10,51860,51880.3,51889.5,51881.6,50775
12,52110,52086,52097.1,52087.5,50982.6
4,52290,52291.7,52304.7,52293.3,51190.2
2,52520,52497.5,52512.3,52499.2,51397.7
3,52700,52703.2,52719.9,52705.1,51605.3
1,52860,52908.9,52927.5,52910.9,51812.9
6,52960,53114.7,53135.1,53116.8,52020.5
8,53310,53320.4,53342.7,53322.7,52228.1
5,53560,53526.1,53550.3,53528.5,52435.7
9,53710,53731.9,53757.9,53734.4,52643.3
7,53970,53937.6,53965.5,53940.3,52850.9
10,54140,54143.3,54173,54146.1,53058.5
11,54360,54349,54380.6,54352,53266.1
12,54600,54554.8,54588.2,54557.9,53473.7
4,54890,54970.8,54979.9,54969.4,53888.9
3,55130,55177.4,55186.9,55175.8,54096.5
2,55360,55384,55393.8,55382.2,54304.1
1,55540,55590.6,55600.8,55588.6,54511.7
6,55830,55797.1,55807.7,55794.9,54719.3
5,55990,56003.7,56014.7,56001.3,54926.9
8,56220,56210.3,56221.6,56207.7,55134.5
7,56380,56416.9,56428.6,56414.1,55342.1
9,56640,56623.4,56635.6,56620.5,55549.7
11,56810,56830,56842.5,56826.9,55757.3
10,57050,57036.6,57049.5,57033.3,55964.9
12,57350,57243.2,57256.4,57239.7,56172.4
3,57520,57449.8,57463.4,57446.1,56380
4,57750,57656.3,57670.3,57652.5,56587.6
2,57910,57862.9,57877.3,57858.9,56795.2
6,58070,58069.5,58084.3,58065.3,57002.8
1,58150,58276.1,58291.2,58271.7,57210.4
8,58460,58482.6,58498.2,58478.1,57418
5,58710,58689.2,58705.1,58684.5,57625.6
9,58820,58895.8,58912.1,58890.9,57833.2
7,59060,59102.4,59119,59097.3,58040.8
10,59270,59309,59326,59303.7,58248.4
11,59540,59515.5,59533,59510.1,58456
12,59780,59722.1,59739.9,59716.5,58663.6
4,60200,60165.9,60159.3,60167.7,59078.8
3,60410,60372.3,60366.3,60374.5,59286.4
6,60680,60578.7,60573.3,60581.3,59494
2,60850,60785.2,60780.4,60788.1,59701.6
8,61000,60991.6,60987.4,60994.9,59909.2
1,61200,61198,61194.4,61201.7,60116.8
9,61410,61404.4,61401.5,61408.5,60324.4
5,61530,61610.8,61608.5,61615.3,60532
10,61790,61817.2,61815.5,61822.1,60739.5
7,62010,62023.6,62022.6,62028.8,60947.1
11,62150,62230,62229.6,62235.6,61154.7
12,62410,62436.4,62436.6,62442.4,61362.3
4,62660,62642.8,62643.7,62649.2,61569.9
6,62920,62849.2,62850.7,62856,61777.5
3,63120,63055.6,63057.7,63062.8,61985.1
8,63280,63262.1,63264.7,63269.6,62192.7
2,63500,63468.5,63471.8,63476.4,62400.3
9,63710,63674.9,63678.8,63683.2,62607.9
1,63820,63881.3,63885.8,63890,62815.5
10,64070,64087.7,64092.9,64096.8,63023.1
5,64300,64294.1,64299.9,64303.6,63230.7
11,64470,64500.5,64506.9,64510.4,63438.3
7,64670,64706.9,64714,64717.2,63645.9
12,64940,64913.3,64921,64924,63853.5
6,65380,65347.9,65335.9,65340.9,64268.7
4,65550,65553.8,65542.9,65547.6,64476.3
3,65800,65759.8,65749.9,65754.3,64683.9
2,66030,65965.7,65956.9,65961.1,64891.5
8,66170,66171.7,66163.9,66167.8,65099.1
1,66400,66377.6,66370.9,66374.5,65306.7
9,66600,66583.6,66577.9,66581.3,65514.2
5,66760,66789.5,66784.9,66788,65721.8
10,66980,66995.5,66991.9,66994.8,65929.4
7,67140,67201.4,67198.9,67201.5,66137
11,67290,67407.4,67405.9,67408.2,66344.6
12,67580,67613.3,67612.9,67615,66552.2
6,67860,67819.3,67819.9,67821.7,66759.8
3,68030,68025.2,68026.9,68028.4,66967.4
4,68320,68231.2,68233.9,68235.2,67175
8,68450,68437.1,68440.9,68441.9,67382.6
2,68720,68643.1,68647.8,68648.6,67590.2
9,68840,68849,68854.8,68855.4,67797.8
1,68960,69055,69061.8,69062.1,68005.4
10,69250,69261,69268.8,69268.9,68213
5,69460,69466.9,69475.8,69475.6,68420.6
11,69670,69672.9,69682.8,69682.3,68628.2
7,69900,69878.8,69889.8,69889.1,68835.8
12,70100,70084.8,70096.8,70095.8,69043.4
3,70520,70530.6,70524,70533.6,69458.6
6,70760,70737.9,70731.4,70741,69666.2
4,70970,70945.1,70938.7,70948.3,69873.8
2,71220,71152.4,71146,71155.7,70081.4
8,71360,71359.7,71353.4,71363.1,70288.9
1,71580,71566.9,71560.7,71570.4,70496.5
9,71800,71774.2,71768.1,71777.8,70704.1
5,71990,71981.5,71975.4,71985.2,70911.7
10,72130,72188.7,72182.7,72192.5,71119.3
7,72360,72396,72390.1,72399.9,71326.9
11,72520,72603.2,72597.4,72607.3,71534.5
12,72770,72810.5,72804.7,72814.6,71742.1
3,73070,73017.8,73012.1,73022,71949.7
4,73300,73225,73219.4,73229.4,72157.3
6,73490,73432.3,73426.8,73436.8,72364.9
8,73680,73639.5,73634.1,73644.1,72572.5
2,73880,73846.8,73841.4,73851.5,72780.1
9,74020,74054.1,74048.8,74058.9,72987.7
1,74240,74261.3,74256.1,74266.2,73195.3
10,74480,74468.6,74463.4,74473.6,73402.9
5,74700,74675.8,74670.8,74681,73610.5
11,74860,74883.1,74878.1,74888.3,73818.1
7,75060,75090.4,75085.5,75095.7,74025.7
12,75280,75297.6,75292.8,75303.1,74233.3
4,75670,75733.3,75722.6,75735.9,74648.5
3,75940,75941,75930.4,75943.4,74856
8,76200,76148.7,76138.1,76150.9,75063.6
6,76450,76356.4,76345.9,76358.5,75271.2
9,76610,76564.1,76553.7,76566,75478.8
2,76780,76771.8,76761.4,76773.5,75686.4
10,76990,76979.5,76969.2,76981.1,75894
1,77200,77187.2,77177,77188.6,76101.6
5,77410,77394.9,77384.7,77396.1,76309.2
7,77570,77602.7,77592.5,77603.7,76516.8
11,77710,77810.4,77800.2,77811.2,76724.4
12,77960,78018.1,78008,78018.7,76932
3,78150,78225.8,78215.8,78226.3,77139.6
4,78430,78433.5,78423.5,78433.8,77347.2
8,78620,78641.2,78631.3,78641.3,77554.8
9,78850,78848.9,78839,78848.9,77762.4
6,79090,79056.6,79046.8,79056.4,77970
10,79280,79264.3,79254.6,79263.9,78177.6
2,79500,79472,79462.3,79471.5,78385.2
5,79720,79679.8,79670.1,79679,78592.8
1,79920,79887.5,79877.9,79886.5,78800.4
11,80030,80095.2,80085.6,80094.1,79008
7,80330,80302.9,80293.4,80301.6,79215.6
12,80530,80510.6,80501.1,80509.1,79423.2
3,80960,80944.8,80928.8,80949.9,79838.3
8,81200,81152.2,81136.9,81157,80045.9
4,81370,81359.7,81345,81364,80253.5
6,81570,81567.1,81553.1,81571,80461.1
9,81720,81774.6,81761.2,81778.1,80668.7
2,81930,81982,81969.2,81985.1,80876.3
10,82140,82189.5,82177.3,82192.1,81083.9
1,82500,82397,82385.4,82399.2,81291.5
5,82580,82604.4,82593.5,82606.2,81499.1
7,82750,82811.9,82801.5,82813.2,81706.7
11,82990,83019.3,83009.6,83020.3,81914.3
12,83230,83226.8,83217.7,83227.3,82121.9
8,83480,83434.2,83425.8,83434.4,82329.5
3,83670,83641.7,83633.9,83641.4,82537.1
4,83930,83849.2,83841.9,83848.4,82744.7
9,84080,84056.6,84050,84055.5,82952.3
6,84290,84264.1,84258.1,84262.5,83159.9
10,84460,84471.5,84466.2,84469.5,83367.5
2,84630,84679,84674.3,84676.6,83575.1
5,84820,84886.4,84882.3,84883.6,83782.7
1,85120,85093.9,85090.4,85090.6,83990.3
11,85310,85301.4,85298.5,85297.7,84197.8
7,85430,85508.8,85506.6,85504.7,84405.4
12,85780,85716.3,85714.7,85711.7,84613
8,86140,86132.9,86124.1,86126.2,85028.2
4,86300,86340,86332,86333.5,85235.8
3,86510,86547.2,86539.9,86540.8,85443.4
6,86780,86754.3,86747.9,86748.1,85651
9,87010,86961.5,86955.8,86955.4,85858.6
2,87160,87168.6,87163.7,87162.7,86066.2
10,87370,87375.8,87371.6,87369.9,86273.8
1,87570,87582.9,87579.5,87577.2,86481.4
5,87710,87790.1,87787.4,87784.5,86689
7,87910,87997.2,87995.3,87991.8,86896.6
11,88150,88204.4,88203.2,88199.1,87104.2
12,88450,88411.5,88411.1,88406.4,87311.8
4,88650,88618.7,88619,88613.6,87519.4
8,88780,88825.8,88826.9,88820.9,87727
3,89020,89033,89034.9,89028.2,87934.6
9,89260,89240.1,89242.8,89235.5,88142.2
6,89450,89447.3,89450.7,89442.8,88349.8
10,89700,89654.4,89658.6,89650.1,88557.4
2,89870,89861.6,89866.5,89857.3,88765
5,90060,90068.7,90074.4,90064.6,88972.5
1,90300,90275.9,90282.3,90271.9,89180.1
11,90480,90483,90490.2,90479.2,89387.7
7,90690,90690.2,90698.1,90686.5,89595.3
12,90920,90897.3,90906,90893.8,89802.9
8,91340,91333,91330.8,91346.4,90218.1
4,91500,91541.4,91539,91553.7,90425.7
9,91760,91749.8,91747.1,91761.1,90633.3
3,91960,91958.2,91955.3,91968.4,90840.9
10,92230,92166.6,92163.5,92175.8,91048.5
6,92460,92375,92371.7,92383.1,91256.1
5,92540,92583.4,92579.8,92590.4,91463.7
2,92770,92791.8,92788,92797.8,91671.3
11,92960,93000.2,92996.2,93005.1,91878.9
1,93180,93208.6,93204.3,93212.5,92086.5
7,93370,93417,93412.5,93419.8,92294.1
12,93640,93625.4,93620.7,93627.2,92501.7
8,93840,93833.8,93828.8,93834.5,92709.3
9,94040,94042.2,94037,94041.8,92916.9
4,94280,94250.6,94245.2,94249.2,93124.5
10,94500,94459,94453.3,94456.5,93332.1
3,94710,94667.4,94661.5,94663.9,93539.7
5,94880,94875.8,94869.7,94871.2,93747.2
6,95030,95084.2,95077.8,95078.6,93954.8
11,95300,95292.6,95286,95285.9,94162.4
2,95510,95500.9,95494.2,95493.2,94370
7,95670,95709.3,95702.3,95700.6,94577.6
1,95940,95917.7,95910.5,95907.9,94785.2
12,96130,96126.1,96118.7,96115.3,94992.8
9,96540,96537.4,96527.1,96536.7,95408
8,96750,96744.4,96735.1,96743.3,95615.6
4,96920,96951.5,96943,96949.9,95823.2
3,97090,97158.5,97151,97156.6,96030.8
10,97400,97365.5,97358.9,97363.2,96238.4
6,97560,97572.5,97566.9,97569.8,96446
5,97720,97779.6,97774.8,97776.5,96653.6
2,97970,97986.6,97982.8,97983.1,96861.2
11,98160,98193.6,98190.7,98189.7,97068.8
1,98390,98400.6,98398.7,98396.3,97276.4
7,98600,98607.6,98606.6,98603,97484
12,98850,98814.7,98814.6,98809.6,97691.6
9,99080,99021.7,99022.5,99016.2,97899.2
4,99230,99228.7,99230.5,99222.9,98106.8
8,99440,99435.7,99438.4,99429.5,98314.3
10,99660,99642.8,99646.4,99636.1,98521.9
3,99830,99849.8,99854.3,99842.7,98729.5
5,100040,100057,100062,100049,98937.1
6,100240,100264,100270,100256,99144.7
11,100460,100471,100478,100463,99352.3
2,100640,100678,100686,100669,99559.9
7,100860,100885,100894,100876,99767.5
1,101140,101092,101102,101083,99975.1
12,101340,101299,101310,101289,100183
4,101700,101720,101716,101720,100598
9,101930,101927,101924,101927,100805
8,102140,102134,102132,102134,101013
3,102350,102341,102339,102340,101221
10,102610,102548,102547,102547,101428
6,102730,102755,102755,102754,101636
5,102950,102962,102962,102961,101843
2,103150,103169,103170,103167,102051
11,103320,103375,103378,103374,102259
1,103580,103582,103585,103581,102466
7,103750,103789,103793,103788,102674
12,104010,103996,104000,103995,102881
4,104170,104203,104208,104201,103089
8,104410,104410,104416,104408,103297
9,104630,104617,104623,104615,103504
10,104820,104824,104831,104822,103712
3,105060,105030,105039,105028,103919
5,105310,105237,105246,105235,104127
6,105470,105444,105454,105442,104335
11,105640,105651,105662,105649,104542
2,105800,105858,105869,105855,104750
7,105990,106065,106077,106062,104957
1,106330,106272,106285,106269,105165
12,106500,106479,106492,106476,105373
8,106930,106905,106903,106906,105788
4,107080,107112,107111,107113,105995
10,107280,107319,107318,107320,106203
9,107530,107526,107526,107527,106411
5,107700,107733,107733,107734,106618
3,107940,107941,107941,107941,106826
11,108150,108148,108149,108148,107033
6,108350,108355,108356,108355,107241
7,108560,108562,108564,108562,107449
2,108750,108769,108771,108770,107656
1,109020,108976,108979,108977,107864
12,109270,109183,109186,109184,108071
4,109440,109391,109394,109391,108279
8,109640,109598,109601,109598,108487
10,109830,109805,109809,109805,108694
5,109990,110012,110016,110012,108902
9,110210,110219,110224,110219,109109
11,110420,110426,110431,110426,109317
3,110580,110633,110639,110633,109525
7,110760,110841,110846,110840,109732
6,111010,111048,111054,111047,109940
1,111240,111255,111261,111254,110147
2,111490,111462,111469,111461,110355
12,111720,111669,111676,111668,110562
4,112120,112097,112095,112102,110978
10,112340,112305,112303,112309,111185
8,112570,112513,112510,112516,111393
9,112730,112720,112718,112724,111600
5,112930,112928,112925,112931,111808
3,113140,113135,113133,113138,112016
11,113280,113343,113341,113345,112223
6,113470,113550,113548,113552,112431
7,113700,113758,113756,113760,112638
2,113900,113965,113963,113967,112846
1,114110,114173,114171,114174,113054
12,114440,114381,114379,114381,113261
10,114680,114588,114586,114589,113469
4,114820,114796,114794,114796,113676
8,115040,115003,115002,115003,113884
5,115270,115211,115209,115210,114092
9,115440,115418,115417,115418,114299
11,115650,115626,115624,115625,114507
3,115780,115833,115832,115832,114714
7,115970,116041,116040,116039,114922
6,116170,116249,116247,116246,115130
1,116490,116456,116455,116454,115337
2,116720,116664,116663,116661,115545
12,116880,116871,116870,116868,115752
10,117350,117304,117291,117302,116168
8,117560,117511,117498,117509,116375
4,117730,117717,117706,117717,116583
9,117930,117924,117914,117924,116790
5,118140,118131,118122,118131,116998
3,118400,118338,118329,118338,117206
11,118550,118545,118537,118545,117413
6,118680,118752,118745,118752,117621
7,118930,118958,118952,118960,117828
2,119140,119165,119160,119167,118036
1,119360,119372,119368,119374,118244
12,119550,119579,119576,119581,118451
8,119790,119786,119783,119788,118659
10,120000,119993,119991,119995,118866
4,120200,120199,120199,120202,119074
5,120410,120406,120406,120410,119282
9,120590,120613,120614,120617,119489
11,120840,120820,120822,120824,119697
3,121000,121027,121030,121031,119904
7,121220,121234,121237,121238,120112
6,121450,121440,121445,121445,120319
1,121670,121647,121653,121653,120527
2,121900,121854,121860,121860,120735
12,122040,122061,122068,122067,120942
10,122480,122485,122487,122494,121357
8,122710,122694,122695,122701,121565
5,122880,122902,122902,122909,121773
4,123150,123110,123110,123116,121980
11,123310,123318,123318,123323,122188
9,123510,123527,123526,123531,122395
7,123670,123735,123734,123738,122603
3,123910,123943,123942,123945,122811
1,124140,124151,124150,124153,123018
6,124370,124359,124357,124360,123226
2,124590,124568,124565,124567,123433
12,124770,124776,124773,124775,123641
10,124970,124984,124981,124982,123849
5,125190,125192,125189,125189,124056
8,125390,125400,125397,125397,124264
11,125590,125609,125604,125604,124471
4,125860,125817,125812,125811,124679
7,126030,126025,126020,126019,124887
9,126200,126233,126228,126226,125094
1,126450,126442,126436,126433,125302
3,126690,126650,126644,126641,125509
2,126900,126858,126852,126848,125717
6,127090,127066,127059,127055,125925
12,127230,127274,127267,127262,126132
5,127670,127693,127690,127696,126547
10,127870,127902,127898,127904,126755
8,128080,128110,128106,128112,126963
4,128330,128318,128314,128320,127170
11,128480,128526,128522,128528,127378
9,128720,128735,128730,128736,127585
7,128940,128943,128938,128943,127793
3,129200,129151,129146,129151,128001
1,129410,129360,129354,129359,128208
6,129630,129568,129562,129567,128416
2,129810,129776,129770,129775,128623
12,129950,129984,129978,129982,128831
5,130240,130193,130186,130190,129038
8,130360,130401,130394,130398,129246
10,130590,130609,130602,130606,129454
11,130810,130818,130811,130814,129661
4,130980,131026,131019,131021,129869
7,131150,131234,131227,131229,130076
9,131410,131442,131435,131437,130284
1,131650,131651,131643,131645,130492
3,131870,131859,131851,131853,130699
2,132090,132067,132059,132060,130907
6,132330,132276,132267,132268,131114
12,132500,132484,132475,132476,131322
8,132880,132900,132902,132911,131737
5,133090,133109,133110,133119,131945
10,133330,133318,133319,133327,132152
4,133420,133528,133527,133535,132360
11,133710,133737,133736,133743,132568
9,133960,133947,133944,133952,132775
7,134120,134156,134152,134160,132983
3,134360,134365,134361,134368,133190
1,134570,134575,134569,134576,133398
6,134850,134784,134778,134784,133606
2,135020,134994,134986,134992,133813
12,135220,135203,135195,135201,134021
8,135500,135412,135403,135409,134228
10,135670,135622,135611,135617,134436
5,135860,135831,135820,135825,134644
11,136040,136041,136028,136033,134851
4,136210,136250,136237,136241,135059
7,136350,136459,136445,136449,135266
9,136580,136669,136654,136658,135474
1,136820,136878,136862,136866,135682
3,137100,137088,137070,137074,135889
2,137340,137297,137279,137282,136097
6,137560,137506,137487,137490,136304
12,137750,137716,137696,137698,136512
10,138100,138136,138122,138137,136927
