   1     1  1234567890ET                                                                                                                                                  
 143  1705  E0324165879T                                                                                                                                                  E
 144  1717  E3042618597T                                                                                                                                                  1
 145  1729  3E024165879T                                                                                                                                                  3
 146  1741  30E42618597T                                                                                                                                                  1
 147  1753  03E24165879T                                                                                                                                                  3
 148  1765  0E342618597T                                                                                                                                                  1
 149  1777  E0436281957T                                                                                                                                                  E
 150  1789  0E463829175T                                                                                                                                                  3
 151  1801  04E36281957T                                                                                                                                                  1
 152  1813  40E63829175T                                                                                                                                                  3
 153  1825  4E036281957T                                                                                                                                                  1
 154  1837  E4063829175T                                                                                                                                                  3
 155  1849  4E608392715T                                                                                                                                                  E
 156  1861  46E80937251T                                                                                                                                                  1
 157  1873  64E08392715T                                                                                                                                                  3
 158  1885  6E480937251T                                                                                                                                                  1
 159  1897  E6408392715T                                                                                                                                                  3
 160  1909  E4680937251T                                                                                                                                                  1
 161  1921  4E869073521T                                                                                                                                                  E
 162  1933  E8496705312T                                                                                                                                                  ?
 163  1945  E8469073521T                                                                                                                                                  23
 164  1957  8E496705312T                                                                                                                                                  3
 165  1969  84E69073521T                                                                                                                                                  1
 166  1981  48E96705312T                                                                                                                                                  3
 167  1993  849E7650132T                                                                                                                                                  E
 168  2005  8947E561023T                                                                                                                                                  1
 169  2017  984E7650132T                                                                                                                                                  3
 170  2029  9487E561023T                                                                                                                                                  1
 171  2041  498E7650132T                                                                                                                                                  3
 172  2053  4897E561023T                                                                                                                                                  1
 173  2065  84795E16203T                                                                                                                                                  E
 174  2077  487591E2630T                                                                                                                                                  3
 175  2089  47895E16203T                                                                                                                                                  1
 176  2101  748591E2630T                                                                                                                                                  3
 177  2113  78495E16203T                                                                                                                                                  1
 178  2125  874591E2630T                                                                                                                                                  3
 179  2137  7854192E603T                                                                                                                                                  9
 180  2149  75814296E30T                                                                                                                                                  1
 181  2161  5784192E603T                                                                                                                                                  3
 182  2173  58714296E30T                                                                                                                                                  1
 183  2185  8574192E603T                                                                                                                                                  3
 184  2197  87514296E30T                                                                                                                                                  1
 185  2209  781524693E0T                                                                                                                                                  E
 186  2221  8712564390ET                                                                                                                                                  3
 187  2233  817524693E0T                                                                                                                                                  1
 188  2245  1872564390ET                                                                                                                                                  3
 189  2257  178524693E0T                                                                                                                                                  1
 190  2269  7182564390ET                                                                                                                                                  3
 191  2281  1728653409ET                                                                                                                                                  E
 192  2293  127683504E9T                                                                                                                                                  1
 193  2305  2178653409ET                                                                                                                                                  3
 194  2317  271683504E9T                                                                                                                                                  1
 195  2329  7218653409ET                                                                                                                                                  3
 196  2341  712683504E9T                                                                                                                                                  1
 197  2353  176238054E9T                                                                                                                                                  90E
 198  2365  7163208459ET                                                                                                                                                  3
 199  2377  761238054E9T                                                                                                                                                  1
 200  2389  6713028459ET                                                                                                                                                  ?
 201  2401  617238054E9T                                                                                                                                                  ?
 202  2413  1673208459ET                                                                                                                                                  3
 203  2425  6137024895ET                                                                                                                                                  E
 204  2437  631074298E5T                                                                                                                                                  1
 205  2449  3617024895ET                                                                                                                                                  3
 206  2461  316074298E5T                                                                                                                                                  1
 207  2473  1367024895ET                                                                                                                                                  3
 208  2485  163074298E5T                                                                                                                                                  1
 209  2497  610347928E5T                                                                                                                                                  90E
 210  2509  1604397825ET                                                                                                                                                  3
 211  2521  106347928E5T                                                                                                                                                  1
 212  2533  0164397825ET                                                                                                                                                  3
 213  2545  061347928E5T                                                                                                                                                  1
 214  2557  6014397825ET                                                                                                                                                  3
 215  2569  0641938752ET                                                                                                                                                  E
 216  2581  046918357E2T                                                                                                                                                  1
 217  2593  4061938752ET                                                                                                                                                  3
 218  2605  460918357E2T                                                                                                                                                  1
 219  2617  6401938752ET                                                                                                                                                  3
 220  2629  604918357E2T                                                                                                                                                  1
 221  2641  06948153E72T                                                                                                                                                  E
 222  2653  6098451E327T                                                                                                                                                  3
 223  2665  69048153E72T                                                                                                                                                  1
 224  2677  9608451E327T                                                                                                                                                  3
 225  2689  90648153E72T                                                                                                                                                  1
 226  2701  0968451E327T                                                                                                                                                  3
 227  2713  908654E1237T                                                                                                                                                  E
 228  2725  98056E42173T                                                                                                                                                  1
 229  2737  890654E1237T                                                                                                                                                  3
 230  2749  80956E42173T                                                                                                                                                  1
 231  2761  089654E1237T                                                                                                                                                  3
 232  2773  09856E42173T                                                                                                                                                  1
 233  2785  9058E624713T                                                                                                                                                  E
 234  2797  095E8267431T                                                                                                                                                  3
 235  2809  0598E624713T                                                                                                                                                  1
 236  2821  509E8267431T                                                                                                                                                  3
 237  2833  5908E624713T                                                                                                                                                  1
 238  2845  950E8267431T                                                                                                                                                  3
 239  2857  59E02876341T                                                                                                                                                  E
 240  2869  5E920783614T                                                                                                                                                  1
 241  2881  E5902876341T                                                                                                                                                  3
 242  2893  E9520783614T                                                                                                                                                  1
 243  2905  9E502876341T                                                                                                                                                  3
 244  2917  95E20783614T                                                                                                                                                  1
 245  2929  592E7038164T                                                                                                                                                  E
 246  2941  952E3701846T                                                                                                                                                  ?
 247  2953  925E0378164T                                                                                                                                                  ?
 248  2965  29573E01846T                                                                                                                                                  ?
 249  2977  259E7038164T                                                                                                                                                  ?
 250  2989  5297E301846T                                                                                                                                                  3
 251  3001  25793E10486T                                                                                                                                                  E
 252  3013  275391E4068T                                                                                                                                                  1
 253  3025  72593E10486T                                                                                                                                                  3
 254  3037  752391E4068T                                                                                                                                                  1
 255  3049  57293E10486T                                                                                                                                                  3
 256  3061  527391E4068T                                                                                                                                                  1
 257  3073  2537194E608T                                                                                                                                                  E
 258  3085  52317496E80T                                                                                                                                                  3
 259  3097  5327194E608T                                                                                                                                                  1
 260  3109  35217496E80T                                                                                                                                                  3
 261  3121  3257194E608T                                                                                                                                                  1
 262  3133  23517496E80T                                                                                                                                                  3
 263  3145  321547698E0T                                                                                                                                                  E
 264  3157  3124567890ET                                                                                                                                                  1
 265  3169  132547698E0T                                                                                                                                                  3
 266  3181  1234567890ET                                                                                                                                                  1
 267  3193  1234567890ET                                                                                                                                                  =
 268  3205  1234567890ET                                                                                                                                                  =
