Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
8,17030,17023.8,17026.8,17028.1,16309.6
9,17210,17232,17235.9,17236.7,16517.1
10,17430,17440.2,17445.1,17445.3,16724.7
11,17650,17648.5,17654.2,17653.9,16932.2
12,17880,17856.7,17863.4,17862.6,17139.7
1,18300,18302.3,18292.5,18297.3,17554.8
2,18480,18508.8,18499.7,18504.3,17762.3
3,18680,18715.4,18706.9,18711.3,17969.8
4,18930,18922,18914.1,18918.3,18177.4
5,19140,19128.6,19121.3,19125.3,18384.9
6,19370,19335.1,19328.5,19332.3,18592.4
7,19530,19541.7,19535.7,19539.3,18800
8,19750,19748.3,19742.9,19746.4,19007.5
9,19940,19954.9,19950.1,19953.4,19215
10,20160,20161.4,20157.3,20160.4,19422.6
11,20380,20368,20364.5,20367.4,19630.1
12,20600,20574.6,20571.7,20574.4,19837.6
1,20810,20781.2,20778.9,20781.4,20045.1
2,21030,20987.7,20986.1,20988.4,20252.7
3,21190,21194.3,21193.3,21195.4,20460.2
4,21400,21400.9,21400.5,21402.5,20667.7
5,21600,21607.5,21607.7,21609.5,20875.3
6,21830,21814,21814.9,21816.5,21082.8
7,22000,22020.6,22022.1,22023.5,21290.3
8,22210,22227.2,22229.3,22230.5,21497.9
9,22380,22433.8,22436.5,22437.5,21705.4
10,22640,22640.3,22643.7,22644.5,21912.9
11,22850,22846.9,22850.9,22851.6,22120.4
12,23070,23053.5,23058.1,23058.6,22328
1,23520,23493.4,23478.7,23497.3,22743
2,23700,23700,23686,23703.4,22950.6
3,23860,23906.6,23893.4,23909.6,23158.1
4,24080,24113.3,24100.8,24115.7,23365.6
5,24290,24319.9,24308.1,24321.8,23573.2
6,24510,24526.5,24515.5,24528,23780.7
7,24720,24733.2,24722.9,24734.1,23988.2
8,24950,24939.8,24930.2,24940.3,24195.8
9,25140,25146.4,25137.6,25146.4,24403.3
10,25340,25353.1,25345,25352.6,24610.8
11,25570,25559.7,25552.3,25558.7,24818.3
12,25820,25766.3,25759.7,25764.8,25025.9
1,26080,25973,25967.1,25971,25233.4
2,26260,26179.6,26174.4,26177.1,25440.9
3,26360,26386.2,26381.8,26383.3,25648.5
4,26570,26592.9,26589.2,26589.4,25856
5,26750,26799.5,26796.5,26795.6,26063.5
6,26960,27006.1,27003.9,27001.7,26271.1
7,27150,27212.8,27211.3,27207.8,26478.6
8,27370,27419.4,27418.6,27414,26686.1
9,27620,27626,27626,27620.1,26893.6
10,27830,27832.7,27833.4,27826.3,27101.2
11,28070,28039.3,28040.7,28032.4,27308.7
12,28310,28245.9,28248.1,28238.6,27516.2
1,28730,28679,28658.2,28671.6,27931.3
2,28910,28884.4,28865.4,28877.5,28138.8
3,29090,29089.9,29072.6,29083.3,28346.4
4,29270,29295.3,29279.8,29289.1,28553.9
5,29450,29500.8,29487,29495,28761.4
6,29670,29706.2,29694.2,29700.8,28969
7,29870,29911.7,29901.4,29906.7,29176.5
8,30050,30117.1,30108.6,30112.5,29384
9,30300,30322.6,30315.8,30318.3,29591.5
10,30530,30528,30523,30524.2,29799.1
11,30720,30733.4,30730.1,30730,30006.6
12,30990,30938.9,30937.3,30935.8,30214.1
1,31190,31144.3,31144.5,31141.7,30421.7
2,31360,31349.8,31351.7,31347.5,30629.2
3,31560,31555.2,31558.9,31553.3,30836.7
4,31760,31760.7,31766.1,31759.2,31044.3
5,31990,31966.1,31973.3,31965,31251.8
6,32170,32171.6,32180.5,32170.8,31459.3
7,32370,32377,32387.7,32376.7,31666.8
8,32600,32582.5,32594.9,32582.5,31874.4
9,32730,32787.9,32802.1,32788.4,32081.9
10,33000,32993.4,33009.3,32994.2,32289.4
11,33200,33198.8,33216.4,33200,32497
12,33420,33404.3,33423.6,33405.9,32704.5
1,33840,33843.2,33834.3,33837,33119.6
2,34030,34049.4,34041.4,34043.6,33327.1
3,34240,34255.7,34248.4,34250.3,33534.6
4,34430,34461.9,34455.5,34456.9,33742.1
5,34710,34668.1,34662.6,34663.5,33949.7
6,34880,34874.3,34869.7,34870.2,34157.2
7,35080,35080.5,35076.7,35076.8,34364.7
8,35310,35286.7,35283.8,35283.5,34572.3
9,35480,35492.9,35490.9,35490.1,34779.8
10,35700,35699.1,35698,35696.7,34987.3
11,35900,35905.3,35905,35903.4,35194.9
12,36130,36111.5,36112.1,36110,35402.4
1,36340,36317.7,36319.2,36316.7,35609.9
2,36520,36523.9,36526.3,36523.3,35817.5
3,36680,36730.1,36733.3,36729.9,36025
4,36900,36936.4,36940.4,36936.6,36232.5
5,37130,37142.6,37147.5,37143.2,36440
6,37320,37348.8,37354.6,37349.9,36647.6
7,37550,37555,37561.6,37556.5,36855.1
8,37800,37761.2,37768.7,37763.1,37062.6
9,37930,37967.4,37975.8,37969.8,37270.2
10,38190,38173.6,38182.9,38176.4,37477.7
11,38400,38379.8,38389.9,38383.1,37685.2
12,38630,38586,38597,38589.7,37892.8
2,39070,39038.2,39026.9,39050.4,38307.8
1,39230,39245.5,39234.4,39256.9,38515.3
3,39470,39452.7,39441.8,39463.3,38722.9
5,39710,39660,39649.3,39669.8,38930.4
4,39920,39867.2,39856.8,39876.2,39137.9
7,40070,40074.5,40064.3,40082.7,39345.5
6,40260,40281.7,40271.8,40289.1,39553
9,40470,40489,40479.3,40495.6,39760.5
8,40690,40696.2,40686.8,40702,39968.1
11,40890,40903.5,40894.3,40908.5,40175.6
10,41100,41110.7,41101.8,41114.9,40383.1
12,41320,41318,41309.3,41321.4,40590.7
2,41520,41525.2,41516.8,41527.8,40798.2
3,41740,41732.5,41724.2,41734.3,41005.7
1,41920,41939.7,41931.7,41940.7,41213.2
4,42140,42147,42139.2,42147.2,41420.8
5,42350,42354.2,42346.7,42353.6,41628.3
6,42550,42561.5,42554.2,42560.1,41835.8
7,42780,42768.7,42761.7,42766.5,42043.4
8,42990,42976,42969.2,42973,42250.9
9,43190,43183.2,43176.7,43179.4,42458.4
10,43410,43390.5,43384.2,43385.9,42666
11,43600,43597.7,43591.7,43592.3,42873.5
12,43800,43805,43799.2,43798.8,43081
3,44230,44233.9,44208.5,44225.2,43496.1
2,44440,44439,44415.8,44430.8,43703.6
4,44600,44644.2,44623,44636.4,43911.1
1,44800,44849.3,44830.3,44842,44118.7
6,45030,45054.5,45037.6,45047.6,44326.2
5,45270,45259.6,45244.9,45253.2,44533.7
8,45460,45464.7,45452.1,45458.8,44741.3
7,45680,45669.9,45659.4,45664.4,44948.8
9,45880,45875,45866.7,45870,45156.3
11,46100,46080.1,46073.9,46075.6,45363.9
10,46320,46285.3,46281.2,46281.2,45571.4
12,46550,46490.4,46488.5,46486.8,45778.9
2,46720,46695.6,46695.8,46692.4,45986.4
3,46900,46900.7,46903,46898,46194
4,47100,47105.8,47110.3,47103.6,46401.5
6,47270,47311,47317.6,47309.2,46609
1,47490,47516.1,47524.8,47514.8,46816.6
8,47680,47721.2,47732.1,47720.4,47024.1
5,47920,47926.4,47939.4,47926,47231.6
9,48090,48131.5,48146.7,48131.6,47439.2
7,48330,48336.7,48353.9,48337.1,47646.7
10,48530,48541.8,48561.2,48542.7,47854.2
11,48770,48746.9,48768.5,48748.3,48061.7
12,48990,48952.1,48975.7,48953.9,48269.3
2,49430,49390.8,49382.2,49391.9,48684.3
4,49560,49596.8,49589.3,49597.6,48891.9
3,49760,49802.7,49796.3,49803.3,49099.4
1,49960,50008.6,50003.3,50009.1,49306.9
6,50180,50214.5,50210.3,50214.8,49514.5
5,50410,50420.4,50417.3,50420.6,49722
8,50610,50626.3,50624.4,50626.3,49929.5
7,50820,50832.3,50831.4,50832.1,50137.1
9,51060,51038.2,51038.4,51037.8,50344.6
11,51240,51244.1,51245.4,51243.6,50552.1
10,51440,51450,51452.5,51449.3,50759.6
12,51680,51655.9,51659.5,51655,50967.2
4,51940,51861.9,51866.5,51860.8,51174.7
2,52120,52067.8,52073.5,52066.5,51382.2
3,52300,52273.7,52280.5,52272.3,51589.8
6,52530,52479.6,52487.6,52478,51797.3
1,52690,52685.5,52694.6,52683.8,52004.8
8,52890,52891.4,52901.6,52889.5,52212.4
5,53130,53097.4,53108.6,53095.3,52419.9
9,53270,53303.3,53315.6,53301,52627.4
7,53480,53509.2,53522.7,53506.7,52834.9
10,53670,53715.1,53729.7,53712.5,53042.5
11,53910,53921,53936.7,53918.2,53250
12,54110,54127,54143.7,54124,53457.5
4,54530,54561.2,54553.7,54557.6,53872.6
3,54710,54767.4,54760.6,54763.9,54080.1
2,54940,54973.6,54967.5,54970.2,54287.7
1,55130,55179.7,55174.4,55176.6,54495.2
6,55410,55385.9,55381.3,55382.9,54702.7
5,55640,55592.1,55588.2,55589.2,54910.2
8,55810,55798.3,55795.1,55795.6,55117.8
7,55980,56004.5,56002,56001.9,55325.3
9,56200,56210.6,56208.9,56208.2,55532.8
11,56420,56416.8,56415.8,56414.6,55740.4
10,56610,56623,56622.7,56620.9,55947.9
12,56880,56829.2,56829.6,56827.2,56155.4
3,57090,57035.3,57036.5,57033.6,56363
4,57280,57241.5,57243.4,57239.9,56570.5
2,57460,57447.7,57450.3,57446.3,56778
6,57670,57653.9,57657.2,57652.6,56985.6
1,57850,57860,57864.1,57858.9,57193.1
8,58070,58066.2,58071,58065.3,57400.6
5,58300,58272.4,58278,58271.6,57608.1
9,58460,58478.6,58484.9,58477.9,57815.7
7,58650,58684.7,58691.8,58684.3,58023.2
10,58870,58890.9,58898.7,58890.6,58230.7
11,59090,59097.1,59105.6,59096.9,58438.3
12,59280,59303.3,59312.5,59303.3,58645.8
4,59760,59748.2,59737.4,59758.3,59060.9
3,59950,59955,59944.5,59964.4,59268.4
6,60190,60161.9,60151.7,60170.4,59475.9
2,60370,60368.7,60358.9,60376.5,59683.4
8,60580,60575.5,60566.1,60582.6,59891
1,60790,60782.3,60773.3,60788.7,60098.5
9,60970,60989.1,60980.5,60994.8,60306
5,61210,61195.9,61187.7,61200.9,60513.6
10,61390,61402.8,61394.9,61407,60721.1
7,61540,61609.6,61602.1,61613.1,60928.6
11,61760,61816.4,61809.3,61819.2,61136.2
12,62020,62023.2,62016.5,62025.3,61343.7
4,62270,62230,62223.6,62231.4,61551.2
6,62520,62436.8,62430.8,62437.5,61758.8
3,62700,62643.7,62638,62643.6,61966.3
8,62870,62850.5,62845.2,62849.7,62173.8
2,63060,63057.3,63052.4,63055.8,62381.3
9,63250,63264.1,63259.6,63261.8,62588.9
1,63470,63470.9,63466.8,63467.9,62796.4
10,63700,63677.7,63674,63674,63003.9
5,63900,63884.6,63881.2,63880.1,63211.5
11,64040,64091.4,64088.4,64086.2,63419
7,64270,64298.2,64295.6,64292.3,63626.5
12,64500,64505,64502.7,64498.4,63834.1
6,64930,64923.1,64911.8,64917,64249.1
4,65090,65129.4,65118.9,65123.2,64456.6
3,65310,65335.6,65325.9,65329.4,64664.2
2,65510,65541.9,65533,65535.7,64871.7
8,65720,65748.1,65740.1,65741.9,65079.2
1,65950,65954.4,65947.1,65948.2,65286.8
9,66140,66160.6,66154.2,66154.4,65494.3
5,66350,66366.9,66361.3,66360.7,65701.8
10,66570,66573.1,66568.3,66566.9,65909.4
7,66800,66779.4,66775.4,66773.1,66116.9
11,66940,66985.7,66982.5,66979.4,66324.4
12,67190,67191.9,67189.5,67185.6,66532
6,67400,67398.2,67396.6,67391.9,66739.5
3,67600,67604.4,67603.7,67598.1,66947
4,67850,67810.7,67810.7,67804.4,67154.5
8,68020,68016.9,68017.8,68010.6,67362.1
2,68200,68223.2,68224.9,68216.8,67569.6
9,68390,68429.4,68431.9,68423.1,67777.1
1,68640,68635.7,68639,68629.3,67984.7
10,68850,68841.9,68846.1,68835.6,68192.2
5,69050,69048.2,69053.1,69041.8,68399.7
11,69240,69254.4,69260.2,69248.1,68607.3
7,69450,69460.7,69467.3,69454.3,68814.8
12,69740,69666.9,69674.3,69660.5,69022.3
3,70100,70108.4,70100.5,70108.6,69437.4
6,70340,70315.7,70307.9,70316,69644.9
4,70530,70523.1,70515.3,70523.4,69852.4
2,70720,70730.4,70722.7,70730.9,70060
8,70960,70937.7,70930.1,70938.3,70267.5
1,71150,71145,71137.5,71145.8,70475
9,71360,71352.3,71344.9,71353.2,70682.6
5,71590,71559.6,71552.3,71560.7,70890.1
10,71740,71767,71759.7,71768.1,71097.6
7,71930,71974.3,71967.1,71975.6,71305.1
11,72090,72181.6,72174.5,72183,71512.7
12,72370,72388.9,72381.9,72390.4,71720.2
3,72620,72596.2,72589.3,72597.9,71927.7
4,72880,72803.6,72796.7,72805.3,72135.3
6,73060,73010.9,73004.1,73012.8,72342.8
8,73270,73218.2,73211.5,73220.2,72550.3
2,73430,73425.5,73418.9,73427.7,72757.9
9,73590,73632.8,73626.3,73635.1,72965.4
1,73840,73840.1,73833.7,73842.6,73172.9
10,74050,74047.5,74041.1,74050,73380.5
5,74280,74254.8,74248.4,74257.4,73588
11,74460,74462.1,74455.8,74464.9,73795.5
7,74610,74669.4,74663.2,74672.3,74003
12,74890,74876.7,74870.6,74879.8,74210.6
4,75340,75322.2,75307.3,75340.3,74625.6
3,75570,75530,75515.3,75546.8,74833.2
8,75790,75737.8,75723.3,75753.3,75040.7
6,75980,75945.7,75931.3,75959.8,75248.2
9,76150,76153.5,76139.3,76166.3,75455.8
2,76310,76361.3,76347.2,76372.8,75663.3
10,76600,76569.2,76555.2,76579.3,75870.8
1,76770,76777,76763.2,76785.8,76078.3
5,76990,76984.9,76971.2,76992.3,76285.9
7,77120,77192.7,77179.2,77198.8,76493.4
11,77350,77400.5,77387.2,77405.3,76700.9
12,77580,77608.4,77595.2,77611.8,76908.5
3,77820,77816.2,77803.2,77818.2,77116
4,78040,78024,78011.2,78024.7,77323.5
8,78240,78231.9,78219.1,78231.2,77531.1
9,78440,78439.7,78427.1,78437.7,77738.6
6,78700,78647.5,78635.1,78644.2,77946.1
10,78910,78855.4,78843.1,78850.7,78153.7
2,79060,79063.2,79051.1,79057.2,78361.2
5,79250,79271,79259.1,79263.7,78568.7
1,79510,79478.9,79467.1,79470.2,78776.2
11,79670,79686.7,79675.1,79676.7,78983.8
7,79860,79894.6,79883,79883.2,79191.3
12,80110,80102.4,80091,80089.7,79398.8
3,80450,80513.3,80494.1,80506.9,79813.9
8,80700,80719.1,80701.7,80712.7,80021.4
4,80920,80925,80909.3,80918.4,80229
6,81130,81130.8,81116.9,81124.2,80436.5
9,81340,81336.6,81324.6,81329.9,80644
2,81480,81542.4,81532.2,81535.6,80851.5
10,81750,81748.2,81739.8,81741.4,81059.1
1,81940,81954,81947.4,81947.1,81266.6
5,82160,82159.9,82155,82152.8,81474.1
7,82360,82365.7,82362.6,82358.6,81681.7
11,82530,82571.5,82570.2,82564.3,81889.2
12,82730,82777.3,82777.8,82770,82096.7
8,82970,82983.1,82985.5,82975.8,82304.3
3,83180,83188.9,83193.1,83181.5,82511.8
4,83420,83394.8,83400.7,83387.3,82719.3
9,83590,83600.6,83608.3,83593,82926.9
6,83890,83806.4,83815.9,83798.7,83134.4
10,84070,84012.2,84023.5,84004.5,83341.9
2,84220,84218,84231.1,84210.2,83549.4
5,84410,84423.9,84438.8,84415.9,83757
1,84630,84629.7,84646.4,84621.7,83964.5
11,84800,84835.5,84854,84827.4,84172
7,85020,85041.3,85061.6,85033.2,84379.6
12,85260,85247.1,85269.2,85238.9,84587.1
8,85670,85672.9,85676.5,85674.6,85002.2
4,85810,85880.3,85883.9,85881.6,85209.7
3,86060,86087.8,86091.3,86088.6,85417.2
6,86330,86295.2,86298.7,86295.7,85624.7
9,86500,86502.6,86506.2,86502.7,85832.3
2,86650,86710,86713.6,86709.7,86039.8
10,86890,86917.4,86921,86916.8,86247.3
1,87140,87124.8,87128.4,87123.8,86454.9
5,87350,87332.2,87335.9,87330.8,86662.4
7,87540,87539.6,87543.3,87537.8,86869.9
11,87710,87747,87750.7,87744.9,87077.5
12,88010,87954.4,87958.1,87951.9,87285
4,88210,88161.8,88165.6,88158.9,87492.5
8,88380,88369.2,88373,88366,87700.1
3,88570,88576.6,88580.4,88573,87907.6
9,88750,88784,88787.8,88780,88115.1
6,89020,88991.5,88995.3,88987.1,88322.6
10,89240,89198.9,89202.7,89194.1,88530.2
2,89380,89406.3,89410.1,89401.1,88737.7
5,89600,89613.7,89617.5,89608.1,88945.2
1,89770,89821.1,89825,89815.2,89152.8
11,90020,90028.5,90032.4,90022.2,89360.3
7,90230,90235.9,90239.8,90229.2,89567.8
12,90500,90443.3,90447.2,90436.3,89775.4
8,90900,90886,90877.1,90894.7,90190.4
4,91130,91093.7,91085,91102,90397.9
9,91320,91301.4,91292.8,91309.3,90605.5
3,91530,91509.1,91500.6,91516.5,90813
10,91770,91716.8,91708.4,91723.8,91020.5
6,91960,91924.5,91916.2,91931.1,91228.1
5,92130,92132.2,92124,92138.3,91435.6
2,92310,92339.9,92331.8,92345.6,91643.1
11,92520,92547.6,92539.7,92552.9,91850.7
1,92700,92755.3,92747.5,92760.2,92058.2
7,92920,92963,92955.3,92967.4,92265.7
12,93160,93170.7,93163.1,93174.7,92473.2
8,93380,93378.4,93370.9,93382,92680.8
9,93590,93586.1,93578.7,93589.2,92888.3
4,93830,93793.8,93786.5,93796.5,93095.8
10,94030,94001.5,93994.4,94003.8,93303.4
3,94210,94209.2,94202.2,94211,93510.9
5,94440,94416.9,94410,94418.3,93718.4
6,94660,94624.6,94617.8,94625.6,93926
11,94820,94832.3,94825.6,94832.9,94133.5
2,95060,95040,95033.4,95040.1,94341
7,95240,95247.7,95241.2,95247.4,94548.6
1,95460,95455.4,95449.1,95454.7,94756.1
12,95610,95663.2,95656.9,95661.9,94963.6
9,96090,96095.7,96077.4,96099.5,95378.7
8,96310,96302.4,96285.3,96305.9,95586.2
4,96510,96509.1,96493.2,96512.3,95793.7
3,96740,96715.8,96701.1,96718.7,96001.3
10,96950,96922.5,96909,96925,96208.8
6,97090,97129.1,97116.9,97131.4,96416.3
5,97320,97335.8,97324.8,97337.8,96623.9
2,97490,97542.5,97532.7,97544.2,96831.4
11,97770,97749.2,97740.6,97750.6,97038.9
1,97980,97955.9,97948.5,97957,97246.4
7,98210,98162.6,98156.4,98163.3,97454
12,98330,98369.2,98364.3,98369.7,97661.5
9,98590,98575.9,98572.2,98576.1,97869
4,98820,98782.6,98780.1,98782.5,98076.6
8,99010,98989.3,98988,98988.9,98284.1
10,99250,99196,99195.9,99195.3,98491.6
3,99340,99402.7,99403.8,99401.6,98699.2
5,99570,99609.4,99611.7,99608,98906.7
6,99790,99816,99819.6,99814.4,99114.2
11,100040,100023,100027,100021,99321.8
2,100230,100229,100235,100227,99529.3
7,100440,100436,100443,100434,99736.8
1,100640,100643,100651,100640,99944.3
12,100840,100849,100859,100846,100152
4,101310,101279,101268,101273,100567
9,101510,101485,101475,101480,100774
8,101710,101691,101683,101687,100982
3,101870,101898,101890,101893,101190
10,102130,102104,102098,102100,101397
6,102260,102311,102306,102307,101605
5,102490,102517,102513,102514,101812
2,102690,102724,102721,102721,102020
11,102930,102930,102929,102927,102227
1,103110,103136,103136,103134,102435
7,103300,103343,103344,103341,102642
12,103520,103549,103552,103548,102850
4,103770,103756,103759,103755,103057
8,104010,103962,103967,103961,103265
9,104150,104168,104175,104168,103472
10,104440,104375,104382,104375,103680
3,104580,104581,104590,104582,103887
5,104790,104788,104798,104789,104095
6,104990,104994,105005,104995,104302
11,105210,105201,105213,105202,104510
2,105390,105407,105421,105409,104718
7,105620,105613,105628,105616,104925
1,105830,105820,105836,105823,105133
12,106020,106026,106044,106029,105340
8,106490,106472,106469,106485,105755
4,106650,106680,106676,106693,105963
10,106880,106888,106884,106900,106170
9,107120,107096,107092,107107,106378
5,107300,107304,107300,107314,106585
3,107520,107512,107508,107521,106793
11,107700,107720,107716,107728,107000
6,107960,107928,107924,107935,107208
7,108180,108136,108132,108142,107415
2,108350,108343,108340,108349,107623
1,108530,108551,108548,108556,107830
12,108750,108759,108756,108763,108038
4,109040,108967,108963,108970,108246
8,109210,109175,109171,109177,108453
10,109430,109383,109379,109384,108661
5,109610,109591,109587,109591,108868
9,109770,109799,109795,109798,109076
11,109990,110006,110003,110006,109283
3,110140,110214,110211,110213,109491
7,110390,110422,110419,110420,109698
6,110660,110630,110627,110627,109906
1,110850,110838,110835,110834,110113
2,111030,111046,111042,111041,110321
12,111250,111254,111250,111248,110528
4,111700,111686,111666,111684,110943
10,111950,111892,111874,111891,111151
8,112140,112098,112082,112097,111359
9,112310,112305,112290,112304,111566
5,112470,112511,112498,112510,111774
3,112710,112717,112706,112716,111981
11,112890,112924,112914,112923,112189
6,113080,113130,113121,113129,112396
7,113300,113336,113329,113336,112604
2,113480,113543,113537,113542,112811
1,113680,113749,113745,113749,113019
12,113960,113955,113953,113955,113226
10,114270,114162,114161,114162,113434
4,114430,114368,114368,114368,113641
8,114620,114574,114576,114574,113849
5,114860,114781,114784,114781,114056
9,115000,114987,114992,114987,114264
11,115180,115193,115200,115194,114471
3,115330,115400,115408,115400,114679
7,115550,115606,115616,115607,114887
6,115810,115812,115823,115813,115094
1,116010,116019,116031,116020,115302
2,116210,116225,116239,116226,115509
12,116460,116431,116447,116433,115717
10,116930,116875,116857,116869,116132
8,117160,117080,117065,117076,116339
4,117270,117286,117272,117282,116547
9,117500,117492,117480,117488,116754
5,117700,117697,117688,117695,116962
3,117910,117903,117895,117901,117169
11,118120,118109,118103,118108,117377
6,118280,118315,118310,118314,117584
7,118480,118520,118518,118520,117792
2,118680,118726,118726,118727,117999
1,118870,118932,118933,118933,118207
12,119100,119137,119141,119140,118415
8,119390,119343,119348,119346,118622
10,119610,119549,119556,119553,118830
4,119810,119754,119764,119759,119037
5,119980,119960,119971,119965,119245
9,120150,120166,120179,120172,119452
11,120420,120372,120386,120378,119660
3,120530,120577,120594,120585,119867
7,120730,120783,120801,120791,120075
6,121000,120989,121009,120997,120282
1,121210,121194,121217,121204,120490
2,121400,121400,121424,121410,120697
12,121600,121606,121632,121617,120905
10,122060,122056,122046,122058,121320
8,122300,122262,122253,122264,121528
5,122480,122469,122461,122471,121735
4,122700,122675,122668,122677,121943
11,122880,122881,122876,122884,122150
9,123120,123088,123083,123090,122358
7,123290,123294,123291,123297,122565
3,123520,123500,123498,123503,122773
1,123700,123707,123706,123710,122980
6,123860,123913,123913,123916,123188
2,124080,124119,124121,124123,123395
12,124280,124326,124328,124329,123603
10,124570,124532,124536,124536,123810
5,124770,124739,124743,124742,124018
8,124980,124945,124951,124949,124225
11,125170,125151,125158,125155,124433
4,125380,125358,125366,125362,124640
7,125580,125564,125573,125568,124848
9,125750,125770,125781,125775,125056
1,125960,125977,125988,125981,125263
3,126180,126183,126196,126188,125471
2,126410,126389,126403,126394,125678
6,126580,126596,126611,126601,125886
12,126780,126802,126818,126807,126093
5,127260,127248,127234,127248,126508
10,127490,127455,127442,127454,126716
8,127670,127661,127649,127660,126923
4,127830,127867,127857,127867,127131
11,128070,128073,128064,128073,127338
9,128280,128280,128271,128280,127546
7,128490,128486,128479,128486,127753
3,128690,128692,128686,128693,127961
1,128900,128898,128894,128899,128168
6,129160,129105,129101,129106,128376
2,129310,129311,129309,129312,128584
12,129480,129517,129516,129519,128791
5,129760,129723,129724,129725,128999
8,129970,129930,129931,129932,129206
10,130130,130136,130139,130138,129414
11,130350,130342,130346,130345,129621
4,130510,130548,130554,130551,129829
7,130740,130755,130761,130758,130036
9,130920,130961,130968,130964,130244
1,131170,131167,131176,131171,130451
3,131390,131373,131383,131377,130659
2,131570,131580,131591,131584,130866
6,131780,131786,131798,131790,131074
12,132010,131992,132006,131997,131281
8,132440,132434,132422,132430,131696
5,132640,132641,132630,132637,131904
10,132850,132847,132837,132844,132112
4,133060,133054,133045,133051,132319
11,133250,133261,133252,133258,132527
9,133460,133467,133460,133465,132734
7,133680,133674,133667,133672,132942
3,133870,133881,133875,133879,133149
1,134070,134087,134082,134086,133357
6,134300,134294,134290,134293,133564
2,134440,134501,134497,134500,133772
12,134740,134707,134705,134707,133979
8,134900,134914,134912,134914,134187
10,135140,135121,135120,135121,134394
5,135370,135327,135327,135328,134602
11,135570,135534,135535,135535,134809
4,135730,135741,135742,135742,135017
7,135950,135947,135950,135949,135225
9,136150,136154,136157,136156,135432
1,136330,136361,136365,136363,135640
3,136560,136567,136572,136570,135847
2,136760,136774,136780,136777,136055
6,136980,136981,136987,136984,136262
12,137210,137187,137195,137191,136470
10,137650,137637,137624,137638,136885
8,137880,137844,137832,137846,137092
