Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
7,74010,74038.7,74042.2,74036.4,72907.1
10,74190,74244.1,74248.2,74241.6,73112.7
11,74430,74449.5,74454.1,74446.8,73318.2
12,74650,74654.9,74660.1,74652,73523.8
4,75090,75110.2,75078,75097.8,73934.9
3,75330,75313.6,75284,75302.7,74140.5
6,75620,75517,75489.9,75507.7,74346
2,75820,75720.3,75695.9,75712.6,74551.6
8,75970,75923.7,75901.9,75917.5,74757.1
1,76180,76127.1,76107.9,76122.5,74962.7
9,76360,76330.5,76313.9,76327.4,75168.2
5,76510,76533.9,76519.9,76532.4,75373.8
10,76650,76737.3,76725.9,76737.3,75579.4
7,76830,76940.7,76931.8,76942.2,75784.9
11,77040,77144.1,77137.8,77147.2,75990.5
12,77340,77347.5,77343.8,77352.1,76196
4,77580,77550.9,77549.8,77557.1,76401.6
6,77800,77754.2,77755.8,77762,76607.1
3,77980,77957.6,77961.8,77966.9,76812.7
8,78230,78161,78167.8,78171.9,77018.2
2,78410,78364.4,78373.8,78376.8,77223.8
9,78630,78567.8,78579.7,78581.7,77429.4
1,78830,78771.2,78785.7,78786.7,77634.9
10,78920,78974.6,78991.7,78991.6,77840.5
5,79130,79178,79197.7,79196.6,78046
11,79340,79381.4,79403.7,79401.5,78251.6
7,79510,79584.8,79609.7,79606.4,78457.1
12,79810,79788.2,79815.7,79811.4,78662.7
6,80330,80247.2,80224.6,80244.5,79073.8
4,80440,80450.7,80430.3,80448.6,79279.4
3,80690,80654.2,80636.1,80652.7,79484.9
2,80900,80857.7,80841.9,80856.8,79690.5
8,81050,81061.2,81047.7,81060.9,79896
1,81280,81264.7,81253.5,81265,80101.6
9,81530,81468.2,81459.3,81469.1,80307.2
5,81690,81671.7,81665,81673.2,80512.7
10,81750,81875.2,81870.8,81877.3,80718.3
7,82010,82078.7,82076.6,82081.4,80923.8
11,82210,82282.2,82282.4,82285.5,81129.4
12,82420,82485.7,82488.2,82489.6,81334.9
6,82750,82689.2,82693.9,82693.7,81540.5
3,82910,82892.7,82899.7,82897.8,81746.1
4,83180,83096.2,83105.5,83101.9,81951.6
8,83340,83299.7,83311.3,83306,82157.2
2,83570,83503.2,83517.1,83510.1,82362.7
9,83720,83706.7,83722.9,83714.2,82568.3
1,83960,83910.2,83928.6,83918.3,82773.8
10,84070,84113.7,84134.4,84122.4,82979.4
5,84280,84317.2,84340.2,84326.5,83185
11,84490,84520.7,84546,84530.6,83390.5
7,84680,84724.2,84751.8,84734.7,83596.1
12,84950,84927.7,84957.6,84938.8,83801.6
3,85350,85370.9,85357.2,85365.1,84212.7
6,85610,85574.6,85562.6,85569.2,84418.3
4,85790,85778.3,85768,85773.3,84623.9
2,86020,85982.1,85973.4,85977.4,84829.4
8,86230,86185.8,86178.8,86181.4,85035
1,86430,86389.5,86384.3,86385.5,85240.5
9,86580,86593.2,86589.7,86589.6,85446.1
5,86770,86797,86795.1,86793.7,85651.6
10,86860,87000.7,87000.5,86997.8,85857.2
7,87110,87204.4,87205.9,87201.9,86062.7
11,87300,87408.1,87411.3,87406,86268.3
12,87560,87611.9,87616.7,87610,86473.9
3,87800,87815.6,87822.1,87814.1,86679.4
4,88050,88019.3,88027.5,88018.2,86885
6,88310,88223,88232.9,88222.3,87090.5
8,88500,88426.8,88438.3,88426.4,87296.1
2,88710,88630.5,88643.7,88630.5,87501.6
9,88880,88834.2,88849.1,88834.6,87707.2
1,89070,89037.9,89054.5,89038.6,87912.8
10,89200,89241.6,89259.9,89242.7,88118.3
5,89430,89445.4,89465.3,89446.8,88323.9
11,89650,89649.1,89670.7,89650.9,88529.4
7,89800,89852.8,89876.1,89855,88735
12,90080,90056.5,90081.6,90059.1,88940.5
4,90480,90500.2,90489.2,90502.6,89351.7
3,90680,90704.5,90694.5,90706.6,89557.2
8,90950,90908.8,90899.8,90910.5,89762.8
6,91200,91113.1,91105.1,91114.5,89968.3
9,91380,91317.4,91310.4,91318.5,90173.9
2,91550,91521.7,91515.7,91522.5,90379.4
10,91660,91725.9,91721,91726.5,90585
1,91890,91930.2,91926.3,91930.4,90790.6
5,92110,92134.5,92131.6,92134.4,90996.1
7,92200,92338.8,92336.9,92338.4,91201.7
11,92450,92543.1,92542.2,92542.4,91407.2
12,92700,92747.4,92747.4,92746.3,91612.8
3,92920,92951.7,92952.7,92950.3,91818.3
4,93200,93156,93158,93154.3,92023.9
8,93340,93360.3,93363.3,93358.3,92229.5
9,93580,93564.6,93568.6,93562.3,92435
6,93910,93768.9,93773.9,93766.2,92640.6
10,94000,93973.1,93979.2,93970.2,92846.1
2,94230,94177.4,94184.5,94174.2,93051.7
5,94440,94381.7,94389.8,94378.2,93257.2
1,94640,94586,94595.1,94582.1,93462.8
11,94740,94790.3,94800.4,94786.1,93668.4
7,94950,94994.6,95005.7,94990.1,93873.9
12,95160,95198.9,95211,95194.1,94079.5
3,95580,95625,95612.2,95621.3,94490.6
8,95820,95828.9,95817.2,95825,94696.1
4,95990,96032.7,96022.2,96028.6,94901.7
6,96230,96236.5,96227.3,96232.3,95107.3
9,96470,96440.4,96432.3,96435.9,95312.8
2,96670,96644.2,96637.3,96639.6,95518.4
10,96800,96848,96842.4,96843.2,95723.9
1,97030,97051.9,97047.4,97046.9,95929.5
5,97290,97255.7,97252.5,97250.5,96135
7,97360,97459.5,97457.5,97454.2,96340.6
11,97610,97663.3,97662.5,97657.9,96546.1
12,97780,97867.2,97867.6,97861.5,96751.7
8,98110,98071,98072.6,98065.2,96957.3
3,98300,98274.8,98277.7,98268.8,97162.8
4,98520,98478.7,98482.7,98472.5,97368.4
9,98730,98682.5,98687.7,98676.1,97573.9
6,98960,98886.3,98892.8,98879.8,97779.5
10,99060,99090.2,99097.8,99083.4,97985
2,99270,99294,99302.8,99287.1,98190.6
5,99510,99497.8,99507.9,99490.7,98396.2
1,99720,99701.7,99712.9,99694.4,98601.7
11,99910,99905.5,99918,99898,98807.3
