   1     1  12345678                                                                  
  91   721  61754238                                                                  7
  92   729  67145328                                                                  1
  93   737  76413528                                                                  7
  94   745  74631258                                                                  1
  95   753  47362158                                                                  7
  96   761  43726518                                                                  1
  97   769  34275618                                                                  7
  98   777  32457168                                                                  1
  99   785  23541768                                                                  7
 100   793  25314678                                                                  1
 101   801  52136478                                                                  7
 102   809  51263748                                                                  1
 103   817  15627348                                                                  7
 104   825  15263748                                                                  27
 105   833  51627348                                                                  7
 106   841  56172438                                                                  1
 107   849  65714238                                                                  7
 108   857  67541328                                                                  1
 109   865  76453128                                                                  7
 110   873  74635218                                                                  1
 111   881  47362518                                                                  7
 112   889  43726158                                                                  1
 113   897  34271658                                                                  7
 114   905  32417568                                                                  1
 115   913  23145768                                                                  7
 116   921  21354678                                                                  1
 117   929  12536478                                                                  7
 118   937  15234678                                                                  47
 119   945  51326478                                                                  7
 120   953  53162748                                                                  1
 121   961  35617248                                                                  7
 122   969  36571428                                                                  1
 123   977  63754128                                                                  7
 124   985  67345218                                                                  1
 125   993  76432518                                                                  7
 126  1001  74623158                                                                  1
 127  1009  47261358                                                                  7
 128  1017  42716538                                                                  1
 129  1025  24175638                                                                  7
 130  1033  21457368                                                                  1
 131  1041  12543768                                                                  7
 132  1049  12457368                                                                  27
 133  1057  21543768                                                                  7
 134  1065  25134678                                                                  1
 135  1073  52316478                                                                  7
 136  1081  53261748                                                                  1
 137  1089  35627148                                                                  7
 138  1097  36572418                                                                  1
 139  1105  63754218                                                                  7
 140  1113  67345128                                                                  1
 141  1121  76431528                                                                  7
 142  1129  74613258                                                                  1
 143  1137  47162358                                                                  7
 144  1145  41726538                                                                  1
 145  1153  14275638                                                                  7
 146  1161  14726538                                                                  27
 147  1169  41275638                                                                  7
 148  1177  42157368                                                                  1
 149  1185  24513768                                                                  7
 150  1193  25431678                                                                  1
 151  1201  52346178                                                                  7
 152  1209  53264718                                                                  1
 153  1217  35627418                                                                  7
 154  1225  36572148                                                                  1
 155  1233  63751248                                                                  7
 156  1241  67315428                                                                  1
 157  1249  76134528                                                                  7
 158  1257  71643258                                                                  1
 159  1265  17462358                                                                  7
 160  1273  14763258                                                                  47
 161  1281  41672358                                                                  7
 162  1289  46127538                                                                  1
 163  1297  64215738                                                                  7
 164  1305  62451378                                                                  1
 165  1313  26543178                                                                  7
 166  1321  25634718                                                                  1
 167  1329  52367418                                                                  7
 168  1337  53276148                                                                  1
 169  1345  35721648                                                                  7
 170  1353  37512468                                                                  1
 171  1361  73154268                                                                  7
 172  1369  71345628                                                                  1
 173  1377  17436528                                                                  7
 174  1385  17345628                                                                  27
 175  1393  71436528                                                                  7
 176  1401  74163258                                                                  1
 177  1409  47612358                                                                  7
 178  1417  46721538                                                                  1
 179  1425  64275138                                                                  7
 180  1433  62457318                                                                  1
 181  1441  26543718                                                                  7
 182  1449  25634178                                                                  1
 183  1457  52361478                                                                  7
 184  1465  53216748                                                                  1
 185  1473  35127648                                                                  7
 186  1481  31572468                                                                  1
 187  1489  13752468                                                                  567
 188  1497  13572468                                                                  2567
 189  1505  31754268                                                                  7
 190  1513  37145268                                                                  67
 191  1521  73416528                                                                  ?
 192  1529  74361258                                                                  1
 193  1537  47632158                                                                  7
 194  1545  46723518                                                                  1
 195  1553  64275318                                                                  7
 196  1561  62457138                                                                  1
 197  1569  26541738                                                                  7
 198  1577  25614378                                                                  1
 199  1585  52163478                                                                  7
 200  1593  51236748                                                                  1
 201  1601  15327648                                                                  7
 202  1609  15236748                                                                  27
 203  1617  51327648                                                                  7
 204  1625  53172468                                                                  1
 205  1633  35714268                                                                  7
 206  1641  37541628                                                                  1
 207  1649  73456128                                                                  7
 208  1657  74365218                                                                  1
 209  1665  47632518                                                                  7
 210  1673  46723158                                                                  1
 211  1681  64271358                                                                  7
 212  1689  62417538                                                                  1
 213  1697  26145738                                                                  7
 214  1705  21654378                                                                  1
 215  1713  12563478                                                                  7
 216  1721  15264378                                                                  47
 217  1729  51623478                                                                  7
 218  1737  56132748                                                                  1
 219  1745  65317428                                                                  ?
 220  1753  63571428                                                                  67
 221  1761  36754128                                                                  7
 222  1769  37645218                                                                  1
 223  1777  73462518                                                                  7
 224  1785  74326158                                                                  1
 225  1793  47231658                                                                  7
 226  1801  42713568                                                                  1
 227  1809  24175368                                                                  7
 228  1817  21457638                                                                  1
 229  1825  12546738                                                                  7
 230  1833  12457638                                                                  27
 231  1841  21546738                                                                  7
 232  1849  25164378                                                                  1
 233  1857  52613478                                                                  7
 234  1865  56231748                                                                  1
 235  1873  65327148                                                                  7
 236  1881  63572418                                                                  1
 237  1889  36754218                                                                  7
 238  1897  37645128                                                                  1
 239  1905  73461528                                                                  7
 240  1913  74316258                                                                  1
 241  1921  47132658                                                                  7
 242  1929  41723568                                                                  1
 243  1937  14275368                                                                  7
 244  1945  14723568                                                                  27
 245  1953  41275368                                                                  7
 246  1961  42157638                                                                  1
 247  1969  24516738                                                                  7
 248  1977  25461378                                                                  1
 249  1985  52643178                                                                  7
 250  1993  56234718                                                                  1
 251  2001  65327418                                                                  7
 252  2009  63572148                                                                  1
 253  2017  36751248                                                                  7
 254  2025  37615428                                                                  1
 255  2033  73164528                                                                  7
 256  2041  71346258                                                                  1
 257  2049  17432658                                                                  7
 258  2057  14736258                                                                  47
 259  2065  41372658                                                                  7
 260  2073  43127568                                                                  1
 261  2081  34215768                                                                  7
 262  2089  32451678                                                                  1
 263  2097  23546178                                                                  7
 264  2105  25364718                                                                  1
 265  2113  52637418                                                                  7
 266  2121  56273148                                                                  1
 267  2129  65721348                                                                  7
 268  2137  67512438                                                                  1
 269  2145  76154238                                                                  7
 270  2153  71645328                                                                  1
 271  2161  17463528                                                                  7
 272  2169  17645328                                                                  27
 273  2177  71463528                                                                  7
 274  2185  74136258                                                                  1
 275  2193  47312658                                                                  7
 276  2201  43721568                                                                  1
 277  2209  34275168                                                                  7
 278  2217  32457618                                                                  1
 279  2225  23546718                                                                  7
 280  2233  25364178                                                                  1
 281  2241  52631478                                                                  7
 282  2249  56213748                                                                  1
 283  2257  65127348                                                                  7
 284  2265  61572438                                                                  1
 285  2273  16754238                                                                  7
 286  2281  16572438                                                                  27
 287  2289  61754238                                                                  7
 288  2297  67145328                                                                  1
 289  2305  76413528                                                                  7
 290  2313  74631258                                                                  1
 291  2321  47362158                                                                  7
 292  2329  43726518                                                                  1
 293  2337  34275618                                                                  7
 294  2345  32457168                                                                  1
 295  2353  23541768                                                                  7
 296  2361  25314678                                                                  1
 297  2369  52136478                                                                  7
 298  2377  51263748                                                                  1
 299  2385  15627348                                                                  7
 300  2393  16523748                                                                  47
 301  2401  61257348                                                                  7
 302  2409  62175438                                                                  1
 303  2417  26714538                                                                  7
 304  2425  27641358                                                                  1
 305  2433  72463158                                                                  7
 306  2441  74236518                                                                  1
 307  2449  47325618                                                                  7
 308  2457  43752168                                                                  1
 309  2465  34571268                                                                  7
 310  2473  35417628                                                                  1
 311  2481  53146728                                                                  7
 312  2489  51364278                                                                  1
 313  2497  15632478                                                                  7
 314  2505  15364278                                                                  27
 315  2513  51632478                                                                  7
 316  2521  56123748                                                                  1
 317  2529  65217348                                                                  7
 318  2537  62571438                                                                  1
 319  2545  26754138                                                                  7
 320  2553  27645318                                                                  1
 321  2561  72463518                                                                  7
 322  2569  74236158                                                                  1
 323  2577  47321658                                                                  7
 324  2585  43712568                                                                  1
 325  2593  34175268                                                                  7
 326  2601  31457628                                                                  1
 327  2609  13546728                                                                  7
 328  2617  13457628                                                                  27
 329  2625  31546728                                                                  7
 330  2633  35164278                                                                  1
 331  2641  53612478                                                                  7
 332  2649  56321748                                                                  1
 333  2657  65237148                                                                  7
 334  2665  62573418                                                                  1
 335  2673  26754318                                                                  7
 336  2681  27645138                                                                  1
 337  2689  72461538                                                                  7
 338  2697  74216358                                                                  1
 339  2705  47123658                                                                  7
 340  2713  41732568                                                                  1
 341  2721  14375268                                                                  7
 342  2729  13472568                                                                  47
 343  2737  31745268                                                                  7
 344  2745  37154628                                                                  1
 345  2753  73516428                                                                  7
 346  2761  75361248                                                                  1
 347  2769  57632148                                                                  7
 348  2777  56723418                                                                  1
 349  2785  65274318                                                                  7
 350  2793  62547138                                                                  1
 351  2801  26451738                                                                  7
 352  2809  24615378                                                                  1
 353  2817  42163578                                                                  7
 354  2825  41236758                                                                  1
 355  2833  14327658                                                                  7
 356  2841  14236758                                                                  27
 357  2849  41327658                                                                  7
 358  2857  43172568                                                                  1
 359  2865  34715268                                                                  7
 360  2873  37451628                                                                  1
 361  2881  73546128                                                                  7
 362  2889  75364218                                                                  1
 363  2897  57632418                                                                  7
 364  2905  56723148                                                                  1
 365  2913  65271348                                                                  7
 366  2921  62517438                                                                  1
 367  2929  26154738                                                                  7
 368  2937  21645378                                                                  1
 369  2945  12463578                                                                  7
 370  2953  12634578                                                                  ?(345)
