   1     1  1234567890ET                                                                                                                                                  
   2    13  1234567890ET                                                                                                                                                  =
   3    25  1234567890ET                                                                                                                                                  =
   4    37  1234567890ET                                                                                                                                                  =
   5    49  1234567890ET                                                                                                                                                  =
   6    61  1234567890ET                                                                                                                                                  =
   7    73  1234567890ET                                                                                                                                                  =
   8    85  1234567890ET                                                                                                                                                  =
   9    97  1234567890ET                                                                                                                                                  =
  10   109  1234567890ET                                                                                                                                                  =
  11   121  213547698E0T                                                                                                                                                  3
  12   133  2314567890ET                                                                                                                                                  1
  13   145  3241658709ET                                                                                                                                                  E
  14   157  342618507E9T                                                                                                                                                  1
  15   169  43628105E79T                                                                                                                                                  E
  16   181  4638201E597T                                                                                                                                                  1
  17   193  648302E1957T                                                                                                                                                  E
  18   205  68403E29175T                                                                                                                                                  1
  19   217  8604E392715T                                                                                                                                                  E
  20   229  806E4937251T                                                                                                                                                  1
  21   241  08E69473521T                                                                                                                                                  E
  22   253  0E896745312T                                                                                                                                                  1
  23   265  E0987654132T                                                                                                                                                  E
  24   277  E9078561423T                                                                                                                                                  1
  25   289  9E705816243T                                                                                                                                                  E
  26   301  97E50182634T                                                                                                                                                  1
  27   313  795E1028364T                                                                                                                                                  E
  28   325  7591E203846T                                                                                                                                                  1
  29   337  57192E30486T                                                                                                                                                  E
  30   349  517293E4068T                                                                                                                                                  1
  31   361  15792E30486T                                                                                                                                                  3
  32   373  175293E4068T                                                                                                                                                  1
  33   385  71592E30486T                                                                                                                                                  3
  34   397  751293E4068T                                                                                                                                                  1
  35   409  5721394E608T                                                                                                                                                  E
  36   421  52731496E80T                                                                                                                                                  1
  37   433  253741698E0T                                                                                                                                                  E
  38   445  2354761890ET                                                                                                                                                  1
  39   457  3245678109ET                                                                                                                                                  E
  40   469  342658701E9T                                                                                                                                                  1
  41   481  43628507E19T                                                                                                                                                  E
  42   493  4638205E791T                                                                                                                                                  1
  43   505  648302E5971T                                                                                                                                                  E
  44   517  68403E29517T                                                                                                                                                  1
  45   529  8604E392157T                                                                                                                                                  E
  46   541  806E4931275T                                                                                                                                                  1
  47   553  08E69413725T                                                                                                                                                  E
  48   565  0E896147352T                                                                                                                                                  1
  49   577  E0981674532T                                                                                                                                                  E
  50   589  E9018765423T                                                                                                                                                  1
  51   601  9E107856243T                                                                                                                                                  E
  52   613  91E70582634T                                                                                                                                                  1
  53   625  19E07856243T                                                                                                                                                  3
  54   637  1E970582634T                                                                                                                                                  1
  55   649  E1907856243T                                                                                                                                                  3
  56   661  E9170582634T                                                                                                                                                  1
  57   673  9E715028364T                                                                                                                                                  E
  58   685  97E51203846T                                                                                                                                                  1
  59   697  795E2130486T                                                                                                                                                  E
  60   709  7592E314068T                                                                                                                                                  1
  61   721  57293E41608T                                                                                                                                                  E
  62   733  527394E6180T                                                                                                                                                  1
  63   745  2534796E810T                                                                                                                                                  ?
  64   757  23547698E01T                                                                                                                                                  45
  65   769  324567890E1T                                                                                                                                                  E
  66   781  3426587091ET                                                                                                                                                  1
  67   793  4362850719ET                                                                                                                                                  E
  68   805  463820517E9T                                                                                                                                                  1
  69   817  64830215E79T                                                                                                                                                  E
  70   829  6840312E597T                                                                                                                                                  1
  71   841  860413E2957T                                                                                                                                                  E
  72   853  80614E39275T                                                                                                                                                  1
  73   865  0816E493725T                                                                                                                                                  E
  74   877  018E6947352T                                                                                                                                                  1
  75   889  10E89674532T                                                                                                                                                  E
  76   901  1E098765423T                                                                                                                                                  1
  77   913  E1089764532T                                                                                                                                                  367
  78   925  E0198765423T                                                                                                                                                  67
  79   937  0E917856243T                                                                                                                                                  E
  80   949  09E71582634T                                                                                                                                                  1
  81   961  907E5128364T                                                                                                                                                  E
  82   973  9705E213846T                                                                                                                                                  1
  83   985  79502E31486T                                                                                                                                                  E
  84   997  759203E4168T                                                                                                                                                  1
  85  1009  5729304E618T                                                                                                                                                  E
  86  1021  52739406E81T                                                                                                                                                  1
  87  1033  253749608E1T                                                                                                                                                  E
  88  1045  2354769801ET                                                                                                                                                  1
  89  1057  3245678910ET                                                                                                                                                  E
  90  1069  342658719E0T                                                                                                                                                  1
  91  1081  43628517E90T                                                                                                                                                  E
  92  1093  4638215E709T                                                                                                                                                  1
  93  1105  648312E5079T                                                                                                                                                  E
  94  1117  68413E20597T                                                                                                                                                  1
  95  1129  8614E302957T                                                                                                                                                  E
  96  1141  816E4039275T                                                                                                                                                  1
  97  1153  1864E302957T                                                                                                                                                  3
  98  1165  168E4039275T                                                                                                                                                  1
  99  1177  6184E302957T                                                                                                                                                  3
 100  1189  681E4039275T                                                                                                                                                  1
 101  1201  86E10493725T                                                                                                                                                  E
 102  1213  8E601947352T                                                                                                                                                  1
 103  1225  E8069174532T                                                                                                                                                  E
 104  1237  E0896715423T                                                                                                                                                  1
 105  1249  0E987651243T                                                                                                                                                  E
 106  1261  09E78562134T                                                                                                                                                  1
 107  1273  907E5826314T                                                                                                                                                  E
 108  1285  9705E283641T                                                                                                                                                  1
 109  1297  79502E38461T                                                                                                                                                  E
 110  1309  759203E4816T                                                                                                                                                  1
 111  1321  5729304E186T                                                                                                                                                  E
 112  1333  52739401E68T                                                                                                                                                  1
 113  1345  253749106E8T                                                                                                                                                  E
 114  1357  2354719608ET                                                                                                                                                  1
 115  1369  3245176980ET                                                                                                                                                  E
 116  1381  342156789E0T                                                                                                                                                  1
 117  1393  43126587E90T                                                                                                                                                  E
 118  1405  4136285E709T                                                                                                                                                  1
 119  1417  14326587E90T                                                                                                                                                  3
 120  1429  1346285E709T                                                                                                                                                  1
 121  1441  31426587E90T                                                                                                                                                  3
 122  1453  3416285E709T                                                                                                                                                  1
 123  1465  436182E5079T                                                                                                                                                  E
 124  1477  46381E20597T                                                                                                                                                  1
 125  1489  6483E102957T                                                                                                                                                  E
 126  1501  684E3019275T                                                                                                                                                  1
 127  1513  86E40391725T                                                                                                                                                  E
 128  1525  8E604937152T                                                                                                                                                  1
 129  1537  E8069473512T                                                                                                                                                  E
 130  1549  E0896745321T                                                                                                                                                  1
 131  1561  0E987654231T                                                                                                                                                  E
 132  1573  09E78562413T                                                                                                                                                  1
 133  1585  907E5826143T                                                                                                                                                  E
 134  1597  9705E281634T                                                                                                                                                  1
 135  1609  79502E18364T                                                                                                                                                  E
 136  1621  759201E3846T                                                                                                                                                  1
 137  1633  5729103E486T                                                                                                                                                  E
 138  1645  52719304E68T                                                                                                                                                  1
 139  1657  251739406E8T                                                                                                                                                  E
 140  1669  2153749608ET                                                                                                                                                  1
 141  1681  1235476980ET                                                                                                                                                  E
 142  1693  132456789E0T                                                                                                                                                  1
