Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
11,37740,37758.9,37803.8,37794.6,36527.9
12,37980,37958.4,38007.5,37997.9,36728.7
1,38450,38437,38413,38415.8,37130.3
2,38660,38638.3,38616.6,38619.2,37331.1
3,38840,38839.6,38820.2,38822.6,37531.9
4,39060,39041,39023.8,39026,37732.7
5,39210,39242.3,39227.4,39229.4,37933.5
6,39480,39443.7,39431,39432.8,38134.3
7,39620,39645,39634.6,39636.2,38335.1
8,39830,39846.3,39838.2,39839.6,38535.9
9,40010,40047.7,40041.8,40043.1,38736.7
10,40220,40249,40245.3,40246.5,38937.5
11,40390,40450.3,40448.9,40449.9,39138.3
12,40600,40651.7,40652.5,40653.3,39339.1
1,40910,40853,40856.1,40856.7,39539.9
2,41130,41054.3,41059.7,41060.1,39740.7
3,41310,41255.7,41263.3,41263.5,39941.5
4,41550,41457,41466.9,41466.9,40142.3
5,41750,41658.3,41670.5,41670.4,40343.1
6,41850,41859.7,41874,41873.8,40543.9
7,42080,42061,42077.6,42077.2,40744.7
8,42240,42262.3,42281.2,42280.6,40945.5
9,42410,42463.7,42484.8,42484,41146.3
10,42620,42665,42688.4,42687.4,41347.1
11,42830,42866.4,42892,42890.8,41547.9
12,43070,43067.7,43095.6,43094.2,41748.7
1,43480,43521.5,43490.9,43490.9,42150.3
2,43710,43721.8,43694,43693.5,42351.1
3,43920,43922.1,43897.2,43896.1,42551.9
4,44150,44122.4,44100.4,44098.7,42752.7
5,44270,44322.7,44303.6,44301.3,42953.5
6,44540,44523,44506.8,44503.9,43154.3
7,44720,44723.3,44710,44706.5,43355.1
8,44920,44923.6,44913.1,44909.1,43555.9
9,45090,45123.9,45116.3,45111.7,43756.7
10,45310,45324.2,45319.5,45314.3,43957.5
11,45460,45524.5,45522.7,45516.9,44158.3
12,45740,45724.8,45725.9,45719.5,44359.1
1,45900,45925.1,45929.1,45922.1,44559.9
2,46150,46125.4,46132.2,46124.7,44760.7
3,46350,46325.7,46335.4,46327.3,44961.5
4,46580,46526,46538.6,46529.9,45162.3
5,46770,46726.3,46741.8,46732.5,45363.1
6,46940,46926.6,46945,46935.1,45563.9
7,47090,47126.9,47148.2,47137.8,45764.7
8,47340,47327.2,47351.3,47340.4,45965.6
9,47490,47527.5,47554.5,47543,46166.4
10,47720,47727.8,47757.7,47745.6,46367.2
11,47930,47928.1,47960.9,47948.2,46568
12,48130,48128.4,48164.1,48150.8,46768.8
1,48590,48583.6,48554.7,48548.3,47170.4
2,48820,48783.2,48757.4,48750.8,47371.2
3,48990,48982.8,48960,48953.2,47572
4,49220,49182.4,49162.7,49155.6,47772.8
5,49360,49382.1,49365.3,49358,47973.6
6,49570,49581.7,49568,49560.5,48174.4
7,49730,49781.3,49770.6,49762.9,48375.2
8,49920,49980.9,49973.3,49965.3,48576
9,50100,50180.5,50176,50167.8,48776.8
10,50340,50380.2,50378.6,50370.2,48977.6
11,50530,50579.8,50581.3,50572.6,49178.4
12,50810,50779.4,50783.9,50775,49379.2
1,50960,50979,50986.6,50977.5,49580
2,51220,51178.7,51189.2,51179.9,49780.8
3,51410,51378.3,51391.9,51382.3,49981.6
4,51640,51577.9,51594.5,51584.7,50182.4
5,51810,51777.5,51797.2,51787.2,50383.2
6,52040,51977.2,51999.9,51989.6,50584
7,52150,52176.8,52202.5,52192,50784.8
8,52330,52376.4,52405.2,52394.5,50985.6
9,52520,52576,52607.8,52596.9,51186.4
10,52760,52775.6,52810.5,52799.3,51387.2
11,53010,52975.3,53013.1,53001.7,51588
12,53200,53174.9,53215.8,53204.2,51788.8
1,53660,53629.1,53611.9,53601.8,52190.4
2,53850,53829.8,53814.3,53804.5,52391.2
3,54000,54030.5,54016.7,54007.3,52592
4,54230,54231.1,54219,54210,52792.8
5,54420,54431.8,54421.4,54412.7,52993.6
6,54620,54632.4,54623.8,54615.5,53194.4
7,54810,54833.1,54826.2,54818.2,53395.2
8,54990,55033.7,55028.5,55021,53596
9,55160,55234.4,55230.9,55223.7,53796.8
10,55420,55435,55433.3,55426.5,53997.6
11,55580,55635.7,55635.7,55629.2,54198.4
12,55820,55836.3,55838.1,55832,54399.2
1,56040,56037,56040.4,56034.7,54600
2,56270,56237.6,56242.8,56237.5,54800.8
3,56480,56438.3,56445.2,56440.2,55001.6
4,56670,56638.9,56647.6,56642.9,55202.4
5,56890,56839.6,56849.9,56845.7,55403.2
6,57040,57040.2,57052.3,57048.4,55604
7,57210,57240.9,57254.7,57251.2,55804.8
8,57430,57441.5,57457.1,57453.9,56005.6
9,57620,57642.2,57659.4,57656.7,56206.4
10,57840,57842.8,57861.8,57859.4,56407.2
11,58070,58043.5,58064.2,58062.2,56608
12,58280,58244.1,58266.6,58264.9,56808.8
2,58670,58701.5,58673.9,58685.7,57210.4
1,58860,58901.8,58876.3,58887.3,57411.2
4,59100,59102.2,59078.6,59089,57612
3,59350,59302.5,59281,59290.6,57812.8
6,59520,59502.9,59483.4,59492.3,58013.6
5,59710,59703.2,59685.8,59693.9,58214.4
8,59920,59903.6,59888.2,59895.5,58415.3
7,60100,60103.9,60090.6,60097.2,58616.1
10,60310,60304.3,60293,60298.8,58816.9
9,60480,60504.6,60495.3,60500.5,59017.7
12,60680,60705,60697.7,60702.1,59218.5
11,60880,60905.3,60900.1,60903.8,59419.3
1,61090,61105.7,61102.5,61105.4,59620.1
2,61320,61306.1,61304.9,61307,59820.9
4,61510,61506.4,61507.3,61508.7,60021.7
6,61720,61706.8,61709.6,61710.3,60222.5
3,61950,61907.1,61912,61912,60423.3
8,62140,62107.5,62114.4,62113.6,60624.1
5,62330,62307.8,62316.8,62315.3,60824.9
10,62490,62508.2,62519.2,62516.9,61025.7
7,62680,62708.5,62721.6,62718.6,61226.5
12,62890,62908.9,62923.9,62920.2,61427.3
9,63090,63109.2,63126.3,63121.8,61628.1
11,63320,63309.6,63328.7,63323.5,61828.9
2,63660,63738.3,63706.3,63707.6,62230.5
1,63880,63936.3,63907.8,63907.5,62431.3
6,64140,64134.3,64109.4,64107.5,62632.1
4,64310,64332.3,64310.9,64307.4,62832.9
8,64510,64530.3,64512.5,64507.3,63033.7
3,64720,64728.3,64714,64707.2,63234.5
10,64950,64926.3,64915.6,64907.1,63435.3
5,65040,65124.3,65117.1,65107,63636.1
12,65410,65322.3,65318.7,65307,63836.9
7,65510,65520.3,65520.2,65506.9,64037.7
11,65660,65718.3,65721.8,65706.8,64238.5
9,65870,65916.2,65923.4,65906.7,64439.3
2,66160,66114.2,66124.9,66106.6,64640.1
6,66300,66312.2,66326.5,66306.5,64840.9
1,66510,66510.2,66528,66506.5,65041.7
4,66730,66708.2,66729.6,66706.4,65242.5
3,66930,66906.2,66931.1,66906.3,65443.3
8,67110,67104.2,67132.7,67106.2,65644.1
5,67330,67302.2,67334.2,67306.1,65844.9
10,67460,67500.2,67535.8,67506,66045.7
7,67680,67698.2,67737.3,67706,66246.5
12,67850,67896.2,67938.9,67905.9,66447.3
9,68110,68094.2,68140.4,68105.8,66648.1
11,68330,68292.2,68342,68305.7,66848.9
6,68720,68733.9,68709.1,68698.4,67250.5
2,68940,68930.5,68909.6,68897.8,67451.3
4,69130,69127.1,69110,69097.2,67652.1
1,69350,69323.7,69310.4,69296.6,67852.9
8,69540,69520.3,69510.8,69496,68053.7
3,69710,69716.9,69711.3,69695.5,68254.5
10,69890,69913.5,69911.7,69894.9,68455.3
5,70000,70110.1,70112.1,70094.3,68656.1
12,70310,70306.8,70312.5,70293.7,68856.9
7,70440,70503.4,70513,70493.1,69057.7
11,70610,70700,70713.4,70692.5,69258.5
9,70910,70896.6,70913.8,70892,69459.3
6,71120,71093.2,71114.2,71091.4,69660.1
2,71360,71289.8,71314.7,71290.8,69860.9
1,71520,71486.4,71515.1,71490.2,70061.7
4,71730,71683,71715.5,71689.6,70262.5
8,71900,71879.6,71915.9,71889,70463.3
10,72110,72076.2,72116.4,72088.5,70664.1
3,72280,72272.8,72316.8,72287.9,70864.9
12,72450,72469.4,72517.2,72487.3,71065.8
5,72610,72666,72717.6,72686.7,71266.6
11,72860,72862.6,72918,72886.1,71467.4
7,73040,73059.2,73118.5,73085.5,71668.2
9,73270,73255.8,73318.9,73285,71869
2,73650,73696.1,73692,73676.2,72270.6
6,73900,73894.1,73891.7,73875.6,72471.4
4,74040,74092,74091.3,74074.9,72672.2
1,74270,74290,74290.9,74274.3,72873
10,74460,74488,74490.6,74473.6,73073.8
8,74710,74686,74690.2,74673,73274.6
12,74920,74884,74889.9,74872.3,73475.4
3,75070,75082,75089.5,75071.7,73676.2
11,75240,75279.9,75289.1,75271,73877
5,75350,75477.9,75488.8,75470.4,74077.8
9,75700,75675.9,75688.4,75669.7,74278.6
7,75850,75873.9,75888,75869.1,74479.4
6,76120,76071.9,76087.7,76068.4,74680.2
2,76330,76269.9,76287.3,76267.8,74881
4,76500,76467.9,76486.9,76467.1,75081.8
10,76690,76665.8,76686.6,76666.5,75282.6
1,76910,76863.8,76886.2,76865.8,75483.4
8,77050,77061.8,77085.8,77065.2,75684.2
3,77230,77259.8,77285.5,77264.5,75885
12,77440,77457.8,77485.1,77463.9,76085.8
5,77660,77655.8,77684.7,77663.2,76286.6
11,77860,77853.7,77884.4,77862.6,76487.4
7,78060,78051.7,78084,78061.9,76688.2
9,78240,78249.7,78283.6,78261.3,76889
2,78730,78686.7,78668.6,78657.7,77290.6
6,78910,78883.9,78867.8,78857.1,77491.4
10,79050,79081,79067,79056.4,77692.2
4,79260,79278.1,79266.2,79255.8,77893
8,79440,79475.2,79465.3,79455.2,78093.8
1,79690,79672.3,79664.5,79654.5,78294.6
12,79920,79869.4,79863.7,79853.9,78495.4
3,80040,80066.5,80062.9,80053.3,78696.2
11,80200,80263.6,80262.1,80252.6,78897
5,80340,80460.7,80461.2,80452,79097.8
9,80620,80657.8,80660.4,80651.4,79298.6
7,80860,80854.9,80859.6,80850.7,79499.4
2,81100,81052.1,81058.8,81050.1,79700.2
10,81320,81249.2,81258,81249.5,79901
6,81430,81446.3,81457.1,81448.8,80101.8
4,81630,81643.4,81656.3,81648.2,80302.6
1,81850,81840.5,81855.5,81847.6,80503.4
8,82050,82037.6,82054.7,82046.9,80704.2
12,82190,82234.7,82253.9,82246.3,80905
11,82430,82431.8,82453,82445.7,81105.8
3,82630,82628.9,82652.2,82645,81306.6
9,82810,82826,82851.4,82844.4,81507.4
5,83020,83023.2,83050.6,83043.8,81708.2
7,83290,83220.3,83249.8,83243.1,81909
10,83670,83654.1,83643.1,83634.8,82310.6
2,83830,83852.2,83842.1,83834.3,82511.4
4,83990,84050.3,84041.2,84033.7,82712.2
6,84260,84248.5,84240.2,84233.1,82913
8,84430,84446.6,84439.3,84432.6,83113.8
1,84660,84644.7,84638.3,84632,83314.6
11,84740,84842.8,84837.4,84831.4,83515.5
12,85010,85041,85036.5,85030.9,83716.3
9,85280,85239.1,85235.5,85230.3,83917.1
3,85450,85437.2,85434.6,85429.7,84117.9
7,85630,85635.3,85633.6,85629.2,84318.7
5,85840,85833.4,85832.7,85828.6,84519.5
2,86020,86031.6,86031.7,86028.1,84720.3
10,86240,86229.7,86230.8,86227.5,84921.1
6,86450,86427.8,86429.8,86426.9,85121.9
4,86660,86625.9,86628.9,86626.4,85322.7
8,86790,86824.1,86827.9,86825.8,85523.5
11,87030,87022.2,87027,87025.2,85724.3
1,87180,87220.3,87226,87224.7,85925.1
12,87390,87418.4,87425.1,87424.1,86125.9
3,87620,87616.6,87624.1,87623.5,86326.7
9,87760,87814.7,87823.2,87823,86527.5
5,88100,88012.8,88022.2,88022.4,86728.3
7,88250,88210.9,88221.3,88221.8,86929.1
10,88620,88634.2,88622.1,88623.8,87330.7
2,88790,88832.9,88821.2,88822.9,87531.5
4,89020,89031.7,89020.4,89022,87732.3
6,89270,89230.4,89219.6,89221.1,87933.1
11,89410,89429.1,89418.8,89420.1,88133.9
8,89540,89627.8,89617.9,89619.2,88334.7
12,89860,89826.5,89817.1,89818.3,88535.5
1,89970,90025.2,90016.3,90017.4,88736.3
9,90200,90223.9,90215.4,90216.5,88937.1
3,90420,90422.7,90414.6,90415.6,89137.9
7,90630,90621.4,90613.8,90614.7,89338.7
5,90820,90820.1,90813,90813.8,89539.5
10,91000,91018.8,91012.1,91012.9,89740.3
4,91190,91217.5,91211.3,91212,89941.1
2,91450,91416.2,91410.5,91411.1,90141.9
11,91670,91614.9,91609.7,91610.2,90342.7
6,91800,91813.7,91808.8,91809.2,90543.5
8,91960,92012.4,92008,92008.3,90744.3
1,92170,92211.1,92207.2,92207.4,90945.1
12,92360,92409.8,92406.4,92406.5,91145.9
9,92600,92608.5,92605.5,92605.6,91346.7
7,92840,92807.2,92804.7,92804.7,91547.5
3,93060,93005.9,93003.9,93003.8,91748.3
5,93270,93204.6,93203,93202.9,91949.1
4,93590,93612.5,93592.7,93583.4,92350.7
10,93770,93809.9,93791.7,93782.6,92551.5
11,93990,94007.3,93990.6,93981.8,92752.3
2,94190,94204.7,94189.5,94181,92953.1
8,94320,94402.1,94388.5,94380.2,93153.9
6,94590,94599.5,94587.4,94579.4,93354.7
12,94810,94796.9,94786.4,94778.6,93555.5
1,94970,94994.3,94985.3,94977.8,93756.3
7,95130,95191.8,95184.3,95177,93957.1
9,95390,95389.2,95383.2,95376.2,94157.9
5,95570,95586.6,95582.1,95575.4,94358.7
3,95850,95784,95781.1,95774.6,94559.5
10,95950,95981.4,95980,95973.8,94760.3
4,96200,96178.8,96179,96173,94961.1
2,96360,96376.2,96377.9,96372.2,95161.9
11,96630,96573.6,96576.9,96571.4,95362.7
6,96740,96771,96775.8,96770.6,95563.5
8,96960,96968.4,96974.7,96969.8,95764.3
12,97140,97165.8,97173.7,97169,95965.2
7,97330,97363.2,97372.6,97368.2,96166
1,97570,97560.6,97571.6,97567.4,96366.8
9,97750,97758,97770.5,97766.6,96567.6
3,97980,97955.4,97969.5,97965.8,96768.4
5,98200,98152.8,98168.4,98165,96969.2
4,98560,98580.4,98571.6,98567.3,97370.8
10,98800,98779.1,98770.7,98767,97571.6
11,98980,98977.9,98969.8,98966.8,97772.4
2,99160,99176.7,99168.9,99166.6,97973.2
8,99360,99375.5,99368,99366.3,98174
6,99610,99574.2,99567.1,99566.1,98374.8
7,99740,99773,99766.2,99765.9,98575.6
12,99990,99971.8,99965.3,99965.6,98776.4
9,100150,100171,100164,100165,98977.2
1,100360,100369,100364,100365,99178
5,100510,100568,100563,100565,99378.8
3,100810,100767,100762,100765,99579.6
4,100950,100966,100961,100964,99780.4
11,101170,101164,101160,101164,99981.2
10,101340,101363,101359,101364,100182
8,101530,101562,101558,101564,100383
2,101750,101761,101757,101764,100584
7,101970,101960,101956,101963,100784
6,102170,102158,102155,102163,100985
12,102350,102357,102355,102363,101186
1,102600,102556,102554,102563,101387
9,102730,102755,102753,102762,101588
3,102970,102953,102952,102962,101788
5,103190,103152,103151,103162,101989
11,103520,103569,103557,103559,102391
4,103780,103768,103756,103758,102592
8,103880,103967,103955,103958,102792
10,104140,104166,104155,104158,102993
7,104350,104365,104354,104357,103194
2,104580,104564,104553,104557,103395
12,104780,104763,104753,104756,103596
6,105010,104962,104952,104956,103796
9,105200,105161,105152,105155,103997
1,105320,105360,105351,105355,104198
5,105530,105559,105550,105554,104399
3,105820,105758,105750,105754,104600
4,105970,105957,105949,105954,104800
11,106160,106156,106148,106153,105001
10,106330,106355,106348,106353,105202
8,106490,106555,106547,106552,105403
2,106750,106754,106746,106752,105604
7,106900,106953,106946,106951,105804
6,107200,107152,107145,107151,106005
12,107350,107351,107344,107350,106206
9,107530,107550,107544,107550,106407
5,107770,107749,107743,107750,106608
1,107930,107948,107942,107949,106808
3,108200,108147,108142,108149,107009
11,108500,108562,108541,108548,107411
4,108770,108760,108740,108747,107612
8,108900,108958,108939,108945,107812
10,109130,109156,109139,109144,108013
7,109370,109353,109338,109343,108214
2,109580,109551,109537,109542,108415
12,109780,109749,109737,109740,108616
6,110000,109947,109936,109939,108816
5,110130,110144,110135,110138,109017
9,110320,110342,110334,110337,109218
3,110580,110540,110534,110536,109419
1,110760,110738,110733,110734,109620
11,110920,110935,110932,110933,109820
8,111150,111133,111132,111132,110021
4,111290,111331,111331,111331,110222
7,111530,111529,111530,111529,110423
10,111690,111727,111730,111728,110624
12,111920,111924,111929,111927,110824
2,112100,112122,112128,112126,111025
5,112290,112320,112328,112325,111226
6,112530,112518,112527,112523,111427
9,112720,112715,112726,112722,111628
1,112890,112913,112926,112921,111828
3,113160,113111,113125,113120,112029
8,113480,113523,113507,113504,112431
11,113660,113720,113706,113702,112632
7,113940,113917,113905,113900,112832
4,114160,114114,114104,114099,113033
12,114310,114311,114303,114297,113234
10,114490,114508,114502,114495,113435
5,114680,114704,114700,114693,113636
2,114910,114901,114899,114892,113836
9,115090,115098,115098,115090,114037
6,115260,115295,115297,115288,114238
3,115530,115492,115496,115486,114439
1,115750,115689,115694,115685,114640
11,115850,115885,115893,115883,114841
8,116070,116082,116092,116081,115041
4,116220,116279,116291,116279,115242
7,116460,116476,116490,116478,115443
10,116700,116673,116689,116676,115644
12,116870,116870,116887,116874,115845
2,117110,117066,117086,117072,116045
5,117260,117263,117285,117271,116246
6,117480,117460,117484,117469,116447
9,117640,117657,117683,117667,116648
3,117850,117854,117881,117865,116849
1,118040,118051,118080,118064,117049
8,118430,118466,118465,118454,117451
11,118610,118664,118663,118653,117652
7,118850,118862,118862,118851,117853
4,119030,119059,119060,119050,118053
12,119260,119257,119259,119249,118254
10,119500,119455,119457,119447,118455
5,119640,119653,119656,119646,118656
2,119860,119850,119854,119844,118857
9,120060,120048,120052,120043,119057
6,120270,120246,120251,120241,119258
1,120430,120444,120449,120440,119459
3,120620,120641,120648,120639,119660
8,120910,120839,120846,120837,119861
7,121070,121037,121045,121036,120061
11,121180,121235,121243,121234,120262
12,121400,121432,121442,121433,120463
4,121570,121630,121640,121632,120664
5,121870,121828,121839,121830,120865
10,122030,122026,122037,122029,121065
9,122230,122223,122235,122227,121266
2,122440,122421,122434,122426,121467
6,122630,122619,122632,122624,121668
3,122830,122817,122831,122823,121869
1,122990,123014,123029,123022,122069
7,123440,123437,123424,123423,122471
8,123720,123634,123622,123622,122672
12,123880,123831,123820,123820,122873
11,124010,124028,124019,124018,123073
5,124150,124225,124217,124217,123274
4,124410,124422,124415,124415,123475
9,124590,124619,124614,124613,123676
10,124810,124816,124812,124812,123877
6,125000,125013,125010,125010,124077
2,125240,125210,125209,125208,124278
1,125390,125408,125407,125407,124479
3,125600,125605,125605,125605,124680
8,125920,125802,125804,125803,124881
7,125980,125999,126002,126002,125081
11,126170,126196,126200,126200,125282
12,126440,126393,126399,126398,125483
4,126500,126590,126597,126597,125684
5,126800,126787,126795,126795,125885
10,126980,126984,126994,126993,126085
9,127170,127181,127192,127192,126286
6,127370,127378,127390,127390,126487
1,127540,127575,127589,127588,126688
2,127770,127772,127787,127787,126889
3,128020,127969,127985,127985,127089
7,128350,128385,128374,128371,127491
8,128740,128582,128572,128568,127692
12,128760,128779,128770,128766,127893
11,128950,128975,128968,128964,128093
5,129100,129172,129166,129162,128294
4,129350,129369,129364,129360,128495
9,129540,129566,129562,129558,128696
10,129750,129762,129760,129756,128897
1,129910,129959,129958,129954,129097
6,130130,130156,130156,130152,129298
3,130350,130353,130354,130349,129499
2,130630,130549,130552,130547,129700
7,130740,130746,130750,130745,129901
12,130930,130943,130948,130943,130101
8,131160,131140,131146,131141,130302
5,131390,131336,131344,131339,130503
11,131490,131533,131542,131537,130704
9,131740,131730,131741,131735,130905
4,131910,131927,131939,131933,131105
10,132130,132123,132137,132130,131306
6,132290,132320,132335,132328,131507
