Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
6,59870,59904.8,59896.9,59905.2,58718.9
5,60050,60108.9,60100.8,60109.2,58922.3
8,60280,60313.1,60304.7,60313.3,59125.6
7,60500,60517.3,60508.6,60517.3,59328.9
9,60710,60721.5,60712.5,60721.3,59532.2
11,60910,60925.6,60916.5,60925.3,59735.6
10,61120,61129.8,61120.4,61129.4,59938.9
12,61400,61334,61324.3,61333.4,60142.2
2,61570,61538.2,61528.2,61537.4,60345.6
3,61740,61742.4,61732.1,61741.5,60548.9
4,61970,61946.5,61936.1,61945.5,60752.2
6,62140,62150.7,62140,62149.5,60955.5
1,62350,62354.9,62343.9,62353.5,61158.9
8,62550,62559.1,62547.8,62557.6,61362.2
5,62710,62763.2,62751.8,62761.6,61565.5
9,62920,62967.4,62955.7,62965.6,61768.9
7,63170,63171.6,63159.6,63169.6,61972.2
10,63370,63375.8,63363.5,63373.7,62175.5
11,63620,63580,63567.4,63577.7,62378.9
12,63840,63784.1,63771.4,63781.7,62582.2
2,64250,64203.8,64191.5,64196.8,62988.8
4,64420,64407.8,64395.8,64401.4,63192.2
3,64630,64611.8,64600,64605.9,63395.5
1,64810,64815.8,64804.3,64810.5,63598.8
6,65000,65019.8,65008.5,65015,63802.2
5,65200,65223.8,65212.8,65219.6,64005.5
8,65380,65427.8,65417.1,65424.1,64208.8
7,65610,65631.8,65621.3,65628.7,64412.1
9,65830,65835.8,65825.6,65833.2,64615.5
11,66030,66039.9,66029.9,66037.8,64818.8
10,66200,66243.9,66234.1,66242.3,65022.1
12,66510,66447.9,66438.4,66446.9,65225.5
4,66670,66651.9,66642.7,66651.4,65428.8
2,66870,66855.9,66846.9,66856,65632.1
3,67080,67059.9,67051.2,67060.5,65835.5
6,67290,67263.9,67255.5,67265.1,66038.8
1,67460,67467.9,67459.7,67469.6,66242.1
8,67630,67671.9,67664,67674.2,66445.4
5,67830,67876,67868.3,67878.7,66648.8
9,68020,68080,68072.5,68083.3,66852.1
7,68280,68284,68276.8,68287.9,67055.4
10,68520,68488,68481,68492.4,67258.8
11,68730,68692,68685.3,68697,67462.1
12,68930,68896,68889.6,68901.5,67665.4
4,69320,69321,69316,69332,68072.1
3,69530,69526.4,69520.8,69536.4,68275.4
2,69750,69731.7,69725.5,69740.9,68478.7
1,69930,69937.1,69930.3,69945.3,68682.1
6,70120,70142.4,70135.1,70149.7,68885.4
5,70330,70347.7,70339.9,70354.1,69088.7
8,70590,70553.1,70544.7,70558.6,69292.1
7,70760,70758.4,70749.5,70763,69495.4
9,70950,70963.8,70954.3,70967.4,69698.7
11,71130,71169.1,71159.1,71171.9,69902
10,71340,71374.4,71363.9,71376.3,70105.4
12,71600,71579.8,71568.7,71580.7,70308.7
3,71820,71785.1,71773.5,71785.1,70512
4,72020,71990.5,71978.3,71989.6,70715.4
2,72230,72195.8,72183.1,72194,70918.7
6,72400,72401.2,72387.9,72398.4,71122
1,72580,72606.5,72592.7,72602.8,71325.3
8,72820,72811.8,72797.5,72807.3,71528.7
5,73030,73017.2,73002.3,73011.7,71732
9,73170,73222.5,73207,73216.1,71935.3
7,73410,73427.9,73411.8,73420.5,72138.7
10,73630,73633.2,73616.6,73625,72342
11,73870,73838.5,73821.4,73829.4,72545.3
12,74060,74043.9,74026.2,74033.8,72748.7
4,74390,74451.6,74435.4,74445.3,73155.3
3,74580,74655.2,74640.2,74649.2,73358.6
6,74860,74858.9,74845,74853.1,73562
2,75100,75062.6,75049.7,75057,73765.3
8,75280,75266.3,75254.5,75261,73968.6
1,75450,75470,75459.3,75464.9,74172
9,75750,75673.7,75664,75668.8,74375.3
5,75890,75877.4,75868.8,75872.7,74578.6
10,76060,76081.1,76073.6,76076.7,74781.9
7,76260,76284.8,76278.3,76280.6,74985.3
11,76500,76488.5,76483.1,76484.5,75188.6
12,76750,76692.1,76687.9,76688.5,75391.9
4,76870,76895.8,76892.6,76892.4,75595.3
6,77100,77099.5,77097.4,77096.3,75798.6
3,77260,77303.2,77302.2,77300.2,76001.9
8,77520,77506.9,77506.9,77504.2,76205.3
2,77720,77710.6,77711.7,77708.1,76408.6
9,77880,77914.3,77916.5,77912,76611.9
1,78080,78118,78121.2,78115.9,76815.2
10,78310,78321.7,78326,78319.9,77018.6
5,78520,78525.4,78530.8,78523.8,77221.9
11,78740,78729,78735.5,78727.7,77425.2
7,78940,78932.7,78940.3,78931.7,77628.6
12,79160,79136.4,79145.1,79135.6,77831.9
6,79620,79560,79549.2,79554.2,78238.5
4,79770,79763.3,79753.7,79758.1,78441.9
3,79970,79966.6,79958.3,79962,78645.2
2,80200,80169.9,80162.8,80165.9,78848.5
8,80400,80373.1,80367.4,80369.8,79051.9
1,80540,80576.4,80571.9,80573.7,79255.2
9,80780,80779.7,80776.5,80777.7,79458.5
5,80970,80983,80981,80981.6,79661.9
10,81160,81186.2,81185.6,81185.5,79865.2
7,81370,81389.5,81390.1,81389.4,80068.5
11,81540,81592.8,81594.7,81593.3,80271.8
12,81780,81796.1,81799.2,81797.2,80475.2
6,82010,81999.3,82003.8,82001.1,80678.5
3,82160,82202.6,82208.3,82205,80881.8
4,82420,82405.9,82412.9,82408.9,81085.2
8,82630,82609.2,82617.5,82612.9,81288.5
2,82860,82812.5,82822,82816.8,81491.8
9,83050,83015.7,83026.6,83020.7,81695.2
1,83250,83219,83231.1,83224.6,81898.5
10,83440,83422.3,83435.7,83428.5,82101.8
5,83600,83625.6,83640.2,83632.4,82305.1
11,83830,83828.8,83844.8,83836.3,82508.5
7,84010,84032.1,84049.3,84040.2,82711.8
12,84220,84235.4,84253.9,84244.1,82915.1
3,84630,84654.5,84658.4,84659.4,83321.8
6,84850,84859.1,84862.9,84863.5,83525.1
4,85030,85063.6,85067.3,85067.5,83728.4
2,85230,85268.2,85271.7,85271.5,83931.8
8,85470,85472.7,85476.2,85475.6,84135.1
1,85700,85677.3,85680.6,85679.6,84338.4
9,85940,85881.8,85885.1,85883.6,84541.8
5,86110,86086.4,86089.5,86087.7,84745.1
10,86330,86290.9,86294,86291.7,84948.4
7,86450,86495.4,86498.4,86495.7,85151.8
11,86690,86700,86702.9,86699.8,85355.1
12,86920,86904.5,86907.3,86903.8,85558.4
3,87090,87109.1,87111.8,87107.9,85761.7
4,87320,87313.6,87316.2,87311.9,85965.1
6,87520,87518.2,87520.6,87515.9,86168.4
8,87700,87722.7,87725.1,87720,86371.7
2,87930,87927.2,87929.5,87924,86575.1
9,88090,88131.8,88134,88128,86778.4
1,88330,88336.3,88338.4,88332.1,86981.7
10,88560,88540.9,88542.9,88536.1,87185
5,88760,88745.4,88747.3,88740.1,87388.4
11,88990,88950,88951.8,88944.2,87591.7
7,89130,89154.5,89156.2,89148.2,87795
12,89370,89359.1,89360.7,89352.2,87998.4
4,89700,89771.1,89769.8,89778.8,88405
3,89950,89975.6,89974.2,89982.5,88608.4
8,90220,90180.2,90178.7,90186.1,88811.7
6,90390,90384.7,90383.2,90389.8,89015
9,90580,90589.2,90587.7,90593.4,89218.3
2,90780,90793.7,90792.1,90797.1,89421.7
10,90990,90998.2,90996.6,91000.7,89625
1,91200,91202.7,91201.1,91204.4,89828.3
5,91430,91407.3,91405.5,91408,90031.7
7,91620,91611.8,91610,91611.7,90235
11,91830,91816.3,91814.5,91815.4,90438.3
12,92040,92020.8,92019,92019,90641.6
3,92240,92225.3,92223.4,92222.7,90845
4,92410,92429.9,92427.9,92426.3,91048.3
8,92630,92634.4,92632.4,92630,91251.6
9,92820,92838.9,92836.9,92833.6,91455
6,93020,93043.4,93041.3,93037.3,91658.3
10,93270,93247.9,93245.8,93240.9,91861.6
2,93470,93452.4,93450.3,93444.6,92065
5,93650,93657,93654.8,93648.2,92268.3
1,93820,93861.5,93859.2,93851.9,92471.6
11,94070,94066,94063.7,94055.5,92674.9
7,94280,94270.5,94268.2,94259.2,92878.3
12,94490,94475,94472.7,94462.8,93081.6
3,94820,94872.7,94869.5,94869.1,93488.3
8,95090,95076.3,95073.7,95072.5,93691.6
4,95280,95279.9,95277.8,95275.9,93894.9
6,95470,95483.5,95482,95479.3,94098.2
9,95690,95687.1,95686.2,95682.7,94301.6
2,95860,95890.7,95890.3,95886.2,94504.9
10,96040,96094.3,96094.5,96089.6,94708.2
1,96230,96297.9,96298.6,96293,94911.6
5,96470,96501.5,96502.8,96496.4,95114.9
7,96720,96705.1,96706.9,96699.8,95318.2
11,96910,96908.6,96911.1,96903.2,95521.6
12,97160,97112.2,97115.3,97106.6,95724.9
8,97350,97315.8,97319.4,97310,95928.2
3,97520,97519.4,97523.6,97513.5,96131.5
4,97740,97723,97727.7,97716.9,96334.9
9,97930,97926.6,97931.9,97920.3,96538.2
6,98110,98130.2,98136.1,98123.7,96741.5
10,98340,98333.8,98340.2,98327.1,96944.9
2,98520,98537.4,98544.4,98530.5,97148.2
5,98720,98741,98748.5,98733.9,97351.5
1,98940,98944.6,98952.7,98937.3,97554.8
11,99160,99148.1,99156.8,99140.7,97758.2
7,99330,99351.7,99361,99344.2,97961.5
12,99600,99555.3,99565.2,99547.6,98164.8
8,100070,99974.6,99968.2,99971,98571.5
4,100180,100178,100172,100174,98774.8
3,100420,100381,100376,100378,98978.2
6,100650,100584,100580,100581,99181.5
9,100780,100787,100784,100785,99384.8
2,100940,100990,100988,100988,99588.1
10,101150,101193,101192,101192,99791.5
1,101350,101396,101396,101395,99994.8
5,101530,101599,101600,101599,100198
7,101690,101802,101804,101802,100401
11,101970,102005,102008,102006,100605
12,102230,102208,102212,102209,100808
4,102450,102411,102416,102413,101011
8,102680,102614,102620,102617,101215
3,102840,102817,102824,102820,101418
9,103080,103020,103027,103024,101621
6,103210,103223,103231,103227,101825
10,103490,103426,103435,103431,102028
2,103700,103629,103639,103634,102231
5,103820,103832,103843,103838,102435
1,103980,104035,104047,104041,102638
11,104240,104238,104251,104245,102841
7,104390,104441,104455,104448,103045
12,104630,104644,104659,104652,103248
8,105070,105066,105062,105068,103655
4,105250,105269,105266,105271,103858
9,105510,105472,105470,105474,104061
3,105700,105675,105674,105677,104265
10,105910,105878,105877,105880,104468
6,106080,106081,106081,106083,104671
5,106320,106284,106285,106287,104875
2,106510,106487,106489,106490,105078
11,106660,106691,106692,106693,105281
1,106830,106894,106896,106896,105485
7,107050,107097,107100,107099,105688
12,107330,107300,107304,107302,105891
8,107530,107503,107508,107505,106095
9,107740,107706,107711,107708,106298
4,107870,107909,107915,107911,106501
10,108150,108112,108119,108114,106705
3,108300,108315,108323,108317,106908
5,108510,108518,108526,108520,107111
6,108680,108721,108730,108723,107315
11,108920,108924,108934,108926,107518
2,109140,109127,109138,109129,107721
7,109340,109331,109342,109332,107925
1,109510,109534,109545,109535,108128
12,109770,109737,109749,109738,108331
9,110180,110159,110148,110156,108738
8,110370,110361,110352,110358,108941
4,110580,110563,110555,110560,109145
3,110750,110765,110758,110763,109348
10,111020,110967,110962,110965,109551
6,111130,111169,111165,111168,109755
5,111340,111371,111369,111370,109958
2,111530,111573,111572,111573,110161
11,111740,111775,111776,111775,110365
1,111920,111977,111979,111978,110568
7,112170,112179,112183,112180,110771
12,112430,112381,112386,112383,110975
9,112690,112583,112590,112585,111178
4,112840,112785,112793,112787,111381
8,113010,112987,112997,112990,111585
10,113270,113189,113200,113192,111788
3,113420,113391,113403,113395,111991
5,113610,113593,113607,113597,112195
6,113750,113795,113810,113800,112398
11,113990,113997,114014,114002,112601
2,114150,114199,114217,114205,112805
7,114350,114401,114421,114407,113008
1,114580,114603,114624,114610,113211
12,114790,114805,114828,114812,113415
4,115250,115228,115220,115217,113821
9,115470,115430,115423,115419,114025
8,115670,115631,115626,115622,114228
3,115820,115833,115829,115824,114431
10,116110,116034,116032,116027,114635
6,116190,116235,116235,116229,114838
5,116390,116437,116438,116432,115041
2,116600,116638,116641,116635,115245
11,116790,116839,116844,116837,115448
1,117000,117041,117047,117040,115651
7,117220,117242,117250,117242,115855
12,117470,117443,117453,117445,116058
4,117710,117645,117656,117647,116261
8,117850,117846,117859,117850,116464
9,118060,118048,118062,118052,116668
10,118310,118249,118265,118255,116871
3,118440,118450,118468,118457,117074
5,118670,118652,118671,118660,117278
6,118850,118853,118873,118862,117481
11,119070,119054,119076,119065,117684
2,119240,119256,119279,119267,117888
7,119410,119457,119482,119470,118091
1,119620,119659,119685,119672,118294
12,119890,119860,119888,119875,118498
8,120330,120299,120294,120300,118904
4,120490,120501,120497,120503,119108
10,120790,120703,120700,120705,119311
9,120970,120906,120903,120908,119514
5,121120,121108,121106,121110,119718
3,121310,121310,121309,121313,119921
11,121500,121512,121512,121515,120124
6,121710,121714,121715,121718,120328
7,121900,121916,121917,121920,120531
2,122070,122118,122120,122123,120734
1,122260,122321,122323,122325,120938
12,122540,122523,122526,122528,121141
4,122770,122725,122729,122730,121344
8,122940,122927,122932,122933,121548
10,123190,123129,123135,123136,121751
5,123300,123331,123338,123338,121954
9,123540,123533,123541,123541,122158
11,123780,123735,123743,123743,122361
3,123900,123938,123946,123946,122564
7,124110,124140,124149,124148,122768
6,124350,124342,124352,124351,122971
1,124540,124544,124555,124553,123174
2,124740,124746,124758,124756,123378
12,124950,124948,124961,124958,123581
4,125380,125371,125363,125365,123988
10,125610,125573,125566,125567,124191
8,125770,125775,125768,125770,124394
9,126020,125977,125971,125972,124598
5,126140,126179,126174,126174,124801
3,126390,126381,126377,126377,125004
11,126590,126582,126579,126579,125208
6,126700,126784,126782,126782,125411
7,126930,126986,126985,126984,125614
2,127120,127188,127188,127186,125818
1,127350,127390,127390,127389,126021
12,127620,127592,127593,127591,126224
10,127860,127794,127796,127794,126428
4,128050,127996,127999,127996,126631
8,128260,128197,128201,128199,126834
5,128420,128399,128404,128401,127038
9,128600,128601,128607,128603,127241
11,128810,128803,128810,128806,127444
3,128990,129005,129012,129008,127648
7,129220,129207,129215,129211,127851
6,129390,129409,129418,129413,128054
1,129600,129611,129621,129615,128258
2,129780,129812,129823,129818,128461
12,130020,130014,130026,130020,128664
10,130500,130441,130434,130435,129071
8,130690,130643,130637,130638,129274
4,130860,130846,130840,130841,129478
9,131050,131048,131043,131044,129681
5,131250,131251,131246,131247,129884
3,131470,131453,131449,131450,130088
11,131620,131655,131651,131653,130291
6,131760,131858,131854,131856,130494
7,132040,132060,132057,132059,130698
2,132220,132263,132260,132262,130901
1,132410,132465,132463,132465,131104
12,132650,132667,132665,132668,131308
8,132880,132870,132868,132871,131511
10,133100,133072,133071,133074,131714
4,133310,133275,133274,133277,131918
5,133480,133477,133477,133480,132121
9,133690,133679,133680,133683,132324
11,133920,133882,133882,133886,132528
3,134080,134084,134085,134089,132731
7,134330,134287,134288,134292,132934
6,134490,134489,134491,134495,133138
1,134680,134691,134694,134698,133341
2,134880,134894,134897,134901,133544
