Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
1,15610,15574.9,15572.1,15577.1,14816.3
2,15820,15782.7,15780.6,15785.6,15023.2
3,16040,15990.4,15989.1,15994,15230.1
4,16220,16198.1,16197.6,16202.5,15437
5,16450,16405.8,16406,16410.9,15643.8
6,16620,16613.5,16614.5,16619.4,15850.7
7,16830,16821.2,16823,16827.8,16057.6
8,17010,17028.9,17031.5,17036.3,16264.5
9,17210,17236.6,17240,17244.7,16471.4
10,17380,17444.4,17448.4,17453.2,16678.2
11,17630,17652.1,17656.9,17661.6,16885.1
12,17880,17859.8,17865.4,17870.1,17092
1,18340,18307.2,18296.6,18301.6,17505.7
2,18540,18513.4,18503.5,18508.4,17712.6
3,18720,18719.7,18710.5,18715.1,17919.5
4,18900,18925.9,18917.4,18921.9,18126.4
5,19150,19132.1,19124.3,19128.7,18333.2
6,19330,19338.4,19331.2,19335.5,18540.1
7,19540,19544.6,19538.1,19542.3,18747
8,19750,19750.9,19745,19749.1,18953.9
9,19940,19957.1,19951.9,19955.8,19160.7
10,20090,20163.3,20158.9,20162.6,19367.6
11,20320,20369.6,20365.8,20369.4,19574.5
12,20550,20575.8,20572.7,20576.2,19781.4
1,20820,20782.1,20779.6,20783,19988.3
2,21030,20988.3,20986.5,20989.8,20195.1
3,21210,21194.5,21193.4,21196.5,20402
4,21420,21400.8,21400.3,21403.3,20608.9
5,21660,21607,21607.3,21610.1,20815.8
6,21840,21813.3,21814.2,21816.9,21022.6
7,22040,22019.5,22021.1,22023.7,21229.5
8,22230,22225.7,22228,22230.5,21436.4
9,22430,22432,22434.9,22437.2,21643.3
10,22590,22638.2,22641.8,22644,21850.1
11,22840,22844.5,22848.7,22850.8,22057
12,23030,23050.7,23055.7,23057.6,22263.9
1,23490,23496.6,23475,23487.7,22677.6
2,23710,23702.1,23682,23694.1,22884.5
3,23910,23907.7,23889,23900.4,23091.4
4,24100,24113.3,24096,24106.8,23298.3
5,24330,24318.8,24303,24313.1,23505.2
6,24510,24524.4,24510.1,24519.5,23712
7,24740,24730,24717.1,24725.9,23918.9
8,24930,24935.5,24924.1,24932.2,24125.8
9,25120,25141.1,25131.1,25138.6,24332.7
10,25290,25346.6,25338.1,25344.9,24539.5
11,25520,25552.2,25545.1,25551.3,24746.4
12,25790,25757.8,25752.1,25757.7,24953.3
1,26000,25963.3,25959.1,25964,25160.2
2,26190,26168.9,26166.2,26170.4,25367
3,26430,26374.5,26373.2,26376.7,25573.9
4,26620,26580,26580.2,26583.1,25780.8
5,26840,26785.6,26787.2,26789.5,25987.7
6,27010,26991.1,26994.2,26995.8,26194.5
7,27210,27196.7,27201.2,27202.2,26401.4
8,27390,27402.3,27408.2,27408.5,26608.3
9,27570,27607.8,27615.2,27614.9,26815.2
10,27730,27813.4,27822.2,27821.3,27022.1
11,28000,28019,28029.3,28027.6,27228.9
12,28230,28224.5,28236.3,28234,27435.8
1,28730,28683,28657.2,28683.2,27849.6
2,28930,28888.2,28864.3,28888.7,28056.4
3,29100,29093.3,29071.5,29094.2,28263.3
4,29300,29298.5,29278.6,29299.7,28470.2
5,29510,29503.7,29485.7,29505.1,28677.1
6,29710,29708.8,29692.8,29710.6,28883.9
7,29900,29914,29899.9,29916.1,29090.8
8,30110,30119.2,30107,30121.6,29297.7
9,30320,30324.3,30314.1,30327.1,29504.6
10,30450,30529.5,30521.2,30532.5,29711.4
11,30720,30734.6,30728.3,30738,29918.3
12,30940,30939.8,30935.4,30943.5,30125.2
1,31190,31145,31142.5,31149,30332.1
2,31410,31350.1,31349.6,31354.5,30539
3,31620,31555.3,31556.7,31560,30745.8
4,31790,31760.5,31763.8,31765.4,30952.7
5,32000,31965.6,31970.9,31970.9,31159.6
6,32170,32170.8,32178,32176.4,31366.5
7,32360,32376,32385.1,32381.9,31573.3
8,32560,32581.1,32592.2,32587.4,31780.2
9,32750,32786.3,32799.3,32792.8,31987.1
10,32950,32991.5,33006.4,32998.3,32194
11,33200,33196.6,33213.5,33203.8,32400.8
12,33390,33401.8,33420.6,33409.3,32607.7
1,33830,33837.2,33818.1,33828.5,33021.5
2,34030,34041.6,34024.7,34033.3,33228.3
3,34240,34245.9,34231.3,34238,33435.2
4,34430,34450.3,34437.9,34442.8,33642.1
5,34660,34654.6,34644.5,34647.6,33849
6,34840,34859,34851,34852.3,34055.8
7,35070,35063.3,35057.6,35057.1,34262.7
8,35250,35267.7,35264.2,35261.9,34469.6
9,35440,35472,35470.8,35466.6,34676.5
10,35620,35676.4,35677.4,35671.4,34883.4
11,35850,35880.7,35884,35876.2,35090.2
12,36090,36085.1,36090.5,36080.9,35297.1
1,36310,36289.4,36297.1,36285.7,35504
2,36510,36493.8,36503.7,36490.5,35710.9
3,36720,36698.1,36710.3,36695.3,35917.7
4,36930,36902.5,36916.9,36900,36124.6
5,37120,37106.8,37123.5,37104.8,36331.5
6,37310,37311.2,37330,37309.6,36538.4
7,37520,37515.6,37536.6,37514.3,36745.2
8,37750,37719.9,37743.2,37719.1,36952.1
9,37890,37924.3,37949.8,37923.9,37159
10,38100,38128.6,38156.4,38128.6,37365.9
11,38350,38333,38363,38333.4,37572.7
12,38540,38537.3,38569.5,38538.2,37779.6
1,39010,38987.9,38969.5,38973.7,38193.4
2,39240,39191.7,39175.6,39178.8,38400.3
3,39400,39395.5,39381.7,39384,38607.1
4,39590,39599.2,39587.8,39589.1,38814
5,39800,39803,39794,39794.3,39020.9
6,39990,40006.8,40000.1,39999.4,39227.8
7,40230,40210.6,40206.2,40204.6,39434.6
8,40400,40414.4,40412.3,40409.7,39641.5
9,40630,40618.2,40618.4,40614.9,39848.4
10,40740,40822,40824.5,40820,40055.3
11,41010,41025.8,41030.6,41025.2,40262.1
12,41220,41229.6,41236.7,41230.3,40469
1,41470,41433.4,41442.9,41435.5,40675.9
2,41650,41637.2,41649,41640.6,40882.8
3,41870,41841,41855.1,41845.8,41089.6
4,42070,42044.8,42061.2,42050.9,41296.5
5,42270,42248.6,42267.3,42256.1,41503.4
6,42450,42452.4,42473.4,42461.2,41710.3
7,42670,42656.2,42679.5,42666.4,41917.2
8,42860,42859.9,42885.7,42871.5,42124
9,43060,43063.7,43091.8,43076.7,42330.9
10,43200,43267.5,43297.9,43281.8,42537.8
11,43470,43471.3,43504,43487,42744.7
12,43690,43675.1,43710.1,43692.1,42951.5
1,44180,44136.7,44120.1,44139.7,43365.3
2,44380,44340.9,44326,44344,43572.2
3,44550,44545.1,44532,44548.3,43779
4,44740,44749.3,44737.9,44752.6,43985.9
5,44960,44953.6,44943.9,44956.9,44192.8
6,45180,45157.8,45149.8,45161.2,44399.7
7,45390,45362,45355.8,45365.5,44606.5
8,45560,45566.2,45561.7,45569.8,44813.4
9,45750,45770.4,45767.7,45774.1,45020.3
10,45890,45974.6,45973.7,45978.4,45227.2
11,46110,46178.9,46179.6,46182.7,45434.1
12,46410,46383.1,46385.6,46387,45640.9
1,46630,46587.3,46591.5,46591.3,45847.8
2,46830,46791.5,46797.5,46795.6,46054.7
3,47060,46995.7,47003.4,46999.9,46261.6
4,47240,47200,47209.4,47204.2,46468.4
5,47420,47404.2,47415.3,47408.5,46675.3
6,47600,47608.4,47621.3,47612.8,46882.2
7,47810,47812.6,47827.3,47817.1,47089.1
8,48020,48016.8,48033.2,48021.4,47295.9
9,48190,48221.1,48239.2,48225.7,47502.8
10,48370,48425.3,48445.1,48430,47709.7
11,48620,48629.5,48651.1,48634.4,47916.6
12,48850,48833.7,48857,48838.7,48123.4
1,49240,49259.2,49248.7,49242.3,48537.2
2,49430,49463,49454.1,49447,48744.1
3,49650,49666.9,49659.4,49651.7,48951
4,49830,49870.8,49864.8,49856.4,49157.8
5,50040,50074.7,50070.2,50061.1,49364.7
6,50260,50278.6,50275.6,50265.7,49571.6
7,50480,50482.5,50481,50470.4,49778.5
8,50670,50686.3,50686.4,50675.1,49985.3
9,50860,50890.2,50891.8,50879.8,50192.2
10,51040,51094.1,51097.2,51084.5,50399.1
11,51260,51298,51302.6,51289.2,50606
12,51540,51501.9,51508,51493.9,50812.8
1,51740,51705.8,51713.4,51698.6,51019.7
2,51900,51909.7,51918.8,51903.3,51226.6
3,52150,52113.5,52124.2,52108,51433.5
4,52330,52317.4,52329.6,52312.7,51640.3
5,52520,52521.3,52535,52517.4,51847.2
6,52710,52725.2,52740.4,52722.1,52054.1
7,52910,52929.1,52945.8,52926.8,52261
8,53160,53133,53151.2,53131.4,52467.9
9,53310,53336.8,53356.6,53336.1,52674.7
10,53530,53540.7,53562,53540.8,52881.6
11,53770,53744.6,53767.4,53745.5,53088.5
12,53980,53948.5,53972.8,53950.2,53295.4
2,54410,54399,54396.8,54408.4,53709.1
1,54580,54605.3,54602.6,54613.9,53916
3,54830,54811.6,54808.4,54819.5,54122.9
5,54990,55017.9,55014.3,55025,54329.7
4,55200,55224.2,55220.1,55230.5,54536.6
7,55420,55430.5,55425.9,55436.1,54743.5
6,55660,55636.8,55631.7,55641.6,54950.4
9,55800,55843.1,55837.5,55847.2,55157.2
8,56070,56049.4,56043.3,56052.7,55364.1
11,56260,56255.7,56249.1,56258.2,55571
10,56450,56462,56454.9,56463.8,55777.9
12,56720,56668.3,56660.7,56669.3,55984.8
2,56890,56874.5,56866.5,56874.9,56191.6
3,57090,57080.8,57072.3,57080.4,56398.5
1,57270,57287.1,57278.1,57285.9,56605.4
4,57500,57493.4,57483.9,57491.5,56812.3
5,57710,57699.7,57689.7,57697,57019.1
6,57910,57906,57895.5,57902.5,57226
7,58120,58112.3,58101.3,58108.1,57432.9
8,58340,58318.6,58307.1,58313.6,57639.8
9,58520,58524.9,58512.9,58519.2,57846.6
10,58720,58731.2,58718.7,58724.7,58053.5
11,58940,58937.5,58924.5,58930.2,58260.4
12,59130,59143.8,59130.3,59135.8,58467.3
3,59530,59572.2,59548.2,59563.8,58881
2,59790,59776.8,59754.2,59768.8,59087.9
4,60010,59981.5,59960.2,59973.9,59294.8
1,60170,60186.2,60166.1,60178.9,59501.7
6,60380,60390.9,60372.1,60383.9,59708.5
5,60570,60595.6,60578.1,60589,59915.4
8,60760,60800.2,60784,60794,60122.3
7,61000,61004.9,60990,60999,60329.2
9,61220,61209.6,61196,61204.1,60536
11,61390,61414.3,61401.9,61409.1,60742.9
10,61530,61619,61607.9,61614.1,60949.8
12,61830,61823.7,61813.9,61819.2,61156.7
2,62050,62028.3,62019.8,62024.2,61363.5
3,62260,62233,62225.8,62229.2,61570.4
4,62450,62437.7,62431.7,62434.2,61777.3
6,62660,62642.4,62637.7,62639.3,61984.2
1,62870,62847.1,62843.7,62844.3,62191
8,63070,63051.7,63049.6,63049.3,62397.9
5,63250,63256.4,63255.6,63254.4,62604.8
9,63480,63461.1,63461.6,63459.4,62811.7
7,63670,63665.8,63667.5,63664.4,63018.6
10,63820,63870.5,63873.5,63869.5,63225.4
11,64090,64075.2,64079.5,64074.5,63432.3
12,64270,64279.8,64285.4,64279.5,63639.2
2,64750,64720.3,64700.1,64717.1,64052.9
4,64920,64924.9,64906.1,64921.8,64259.8
3,65150,65129.4,65112.1,65126.6,64466.7
1,65330,65333.9,65318.1,65331.4,64673.6
6,65540,65538.5,65524.1,65536.2,64880.4
5,65710,65743,65730.1,65741,65087.3
8,65860,65947.5,65936.1,65945.8,65294.2
7,66140,66152.1,66142.1,66150.6,65501.1
9,66340,66356.6,66348.1,66355.3,65707.9
11,66550,66561.1,66554,66560.1,65914.8
10,66700,66765.7,66760,66764.9,66121.7
12,66960,66970.2,66966,66969.7,66328.6
4,67270,67174.7,67172,67174.5,66535.5
2,67420,67379.2,67378,67379.3,66742.3
3,67650,67583.8,67584,67584,66949.2
6,67860,67788.3,67790,67788.8,67156.1
1,68000,67992.8,67996,67993.6,67363
8,68220,68197.4,68202,68198.4,67569.8
5,68400,68401.9,68408,68403.2,67776.7
9,68550,68606.4,68614,68608,67983.6
7,68820,68811,68820,68812.8,68190.5
10,68980,69015.5,69026,69017.5,68397.3
11,69210,69220,69232,69222.3,68604.2
12,69400,69424.6,69438,69427.1,68811.1
4,69840,69865.2,69844.7,69859,69224.8
3,70110,70069,70050.5,70063.4,69431.7
2,70310,70272.9,70256.3,70267.7,69638.6
1,70490,70476.7,70462,70472.1,69845.5
6,70670,70680.5,70667.8,70676.5,70052.4
5,70860,70884.3,70873.6,70880.8,70259.2
8,71110,71088.2,71079.3,71085.2,70466.1
7,71340,71292,71285.1,71289.5,70673
9,71490,71495.8,71490.9,71493.9,70879.9
11,71690,71699.6,71696.7,71698.3,71086.7
10,71830,71903.5,71902.4,71902.6,71293.6
12,72090,72107.3,72108.2,72107,71500.5
3,72270,72311.1,72314,72311.3,71707.4
4,72520,72514.9,72519.8,72515.7,71914.2
2,72710,72718.8,72725.5,72720.1,72121.1
6,72920,72922.6,72931.3,72924.4,72328
1,73120,73126.4,73137.1,73128.8,72534.9
8,73360,73330.2,73342.9,73333.2,72741.7
5,73550,73534.1,73548.6,73537.5,72948.6
9,73720,73737.9,73754.4,73741.9,73155.5
7,73960,73941.7,73960.2,73946.2,73362.4
10,74120,74145.5,74165.9,74150.6,73569.3
11,74390,74349.4,74371.7,74355,73776.1
12,74550,74553.2,74577.5,74559.3,73983
4,74950,74993.9,74980.3,74990.2,74396.8
3,75200,75197.8,75185.8,75194.4,74603.6
6,75430,75401.7,75391.2,75398.6,74810.5
2,75630,75605.6,75596.7,75602.7,75017.4
8,75840,75809.5,75802.2,75806.9,75224.3
1,75990,76013.4,76007.7,76011.1,75431.1
9,76240,76217.3,76213.1,76215.3,75638
5,76430,76421.2,76418.6,76419.5,75844.9
10,76550,76625.1,76624.1,76623.7,76051.8
7,76840,76829,76829.6,76827.9,76258.6
11,76990,77032.9,77035,77032.1,76465.5
12,77250,77236.8,77240.5,77236.2,76672.4
4,77410,77440.7,77446,77440.4,76879.3
6,77690,77644.6,77651.5,77644.6,77086.2
3,77860,77848.5,77856.9,77848.8,77293
8,78080,78052.4,78062.4,78053,77499.9
2,78280,78256.3,78267.9,78257.2,77706.8
9,78490,78460.2,78473.4,78461.4,77913.7
1,78630,78664.1,78678.8,78665.5,78120.5
10,78810,78868,78884.3,78869.7,78327.4
5,79040,79071.9,79089.8,79073.9,78534.3
11,79280,79275.8,79295.3,79278.1,78741.2
7,79490,79479.7,79500.7,79482.3,78948
12,79720,79683.6,79706.2,79686.5,79154.9
6,80160,80126.2,80110.1,80123.9,79568.7
4,80350,80329.7,80315.3,80327.6,79775.5
3,80570,80533.2,80520.5,80531.3,79982.4
2,80760,80736.6,80725.7,80735,80189.3
8,80950,80940.1,80930.9,80938.7,80396.2
1,81080,81143.6,81136.1,81142.5,80603.1
9,81360,81347.1,81341.3,81346.2,80809.9
5,81490,81550.5,81546.6,81549.9,81016.8
10,81640,81754,81751.8,81753.6,81223.7
7,81910,81957.5,81957,81957.4,81430.6
11,82100,82161,82162.2,82161.1,81637.4
12,82340,82364.4,82367.4,82364.8,81844.3
6,82610,82567.9,82572.6,82568.5,82051.2
3,82840,82771.4,82777.8,82772.3,82258.1
4,83070,82974.9,82983,82976,82464.9
8,83290,83178.3,83188.2,83179.7,82671.8
2,83460,83381.8,83393.4,83383.4,82878.7
9,83590,83585.3,83598.6,83587.1,83085.6
1,83810,83788.8,83803.8,83790.9,83292.4
10,83940,83992.2,84009,83994.6,83499.3
5,84150,84195.7,84214.3,84198.3,83706.2
11,84350,84399.2,84419.5,84402,83913.1
7,84570,84602.7,84624.7,84605.8,84120
12,84810,84806.1,84829.9,84809.5,84326.8
3,85220,85248.2,85226,85235.4,84740.6
6,85490,85450.3,85430.6,85438.6,84947.5
4,85670,85652.3,85635.3,85641.9,85154.3
2,85890,85854.4,85840,85845.1,85361.2
8,86090,86056.4,86044.7,86048.3,85568.1
1,86260,86258.5,86249.4,86251.5,85775
9,86450,86460.6,86454.1,86454.8,85981.8
5,86630,86662.6,86658.8,86658,86188.7
10,86790,86864.7,86863.5,86861.2,86395.6
7,87040,87066.8,87068.2,87064.4,86602.5
11,87250,87268.8,87272.9,87267.7,86809.3
12,87450,87470.9,87477.6,87470.9,87016.2
3,87700,87673,87682.3,87674.1,87223.1
4,87910,87875,87887,87877.3,87430
6,88140,88077.1,88091.7,88080.6,87636.9
8,88290,88279.1,88296.4,88283.8,87843.7
2,88530,88481.2,88501.1,88487,88050.6
9,88690,88683.3,88705.8,88690.2,88257.5
1,88870,88885.3,88910.5,88893.5,88464.4
10,89060,89087.4,89115.2,89096.7,88671.2
5,89280,89289.5,89319.9,89299.9,88878.1
11,89500,89491.5,89524.6,89503.1,89085
7,89640,89693.6,89729.2,89706.4,89291.9
12,89900,89895.7,89933.9,89909.6,89498.7
4,90320,90342.3,90332.4,90340.3,89912.5
3,90570,90545.1,90536.7,90543.4,90119.4
8,90790,90748,90741.1,90746.5,90326.2
6,91020,90950.8,90945.4,90949.5,90533.1
9,91180,91153.7,91149.7,91152.6,90740
2,91350,91356.5,91354.1,91355.7,90946.9
10,91490,91559.4,91558.4,91558.8,91153.8
1,91690,91762.2,91762.7,91761.9,91360.6
5,91920,91965.1,91967.1,91965,91567.5
7,92110,92167.9,92171.4,92168.1,91774.4
11,92330,92370.8,92375.7,92371.2,91981.3
12,92550,92573.6,92580.1,92574.3,92188.1
3,92810,92776.5,92784.4,92777.4,92395
4,93030,92979.3,92988.7,92980.5,92601.9
8,93220,93182.2,93193.1,93183.6,92808.8
9,93420,93385,93397.4,93386.7,93015.6
6,93700,93587.9,93601.7,93589.7,93222.5
10,93780,93790.7,93806.1,93792.8,93429.4
2,94030,93993.6,94010.4,93995.9,93636.3
5,94210,94196.4,94214.7,94199,93843.1
1,94350,94399.3,94419.1,94402.1,94050
11,94560,94602.1,94623.4,94605.2,94256.9
7,94790,94805,94827.7,94808.3,94463.8
12,95000,95007.8,95032.1,95011.4,94670.6
3,95410,95439,95433.1,95431.7,95084.4
8,95670,95642.5,95637.3,95635.5,95291.3
4,95790,95845.9,95841.4,95839.2,95498.2
6,96040,96049.4,96045.5,96043,95705
9,96270,96252.9,96249.7,96246.8,95911.9
2,96460,96456.4,96453.8,96450.5,96118.8
10,96580,96659.8,96658,96654.3,96325.7
1,96840,96863.3,96862.1,96858.1,96532.5
5,97050,97066.8,97066.2,97061.8,96739.4
7,97250,97270.3,97270.4,97265.6,96946.3
11,97460,97473.7,97474.5,97469.4,97153.2
12,97710,97677.2,97678.6,97673.1,97360
8,97930,97880.7,97882.8,97876.9,97566.9
3,98100,98084.1,98086.9,98080.6,97773.8
4,98320,98287.6,98291.1,98284.4,97980.7
9,98480,98491.1,98495.2,98488.2,98187.5
6,98720,98694.6,98699.3,98691.9,98394.4
10,98860,98898,98903.5,98895.7,98601.3
2,99080,99101.5,99107.6,99099.5,98808.2
5,99270,99305,99311.7,99303.2,99015.1
1,99500,99508.4,99515.9,99507,99221.9
11,99720,99711.9,99720,99710.8,99428.8
7,99940,99915.4,99924.2,99914.5,99635.7
12,100150,100119,100128,100118,99842.6
8,100580,100562,100550,100564,100256
4,100790,100766,100755,100768,100463
3,101000,100970,100959,100973,100670
6,101190,101175,101164,101177,100877
9,101370,101379,101368,101381,101084
2,101560,101583,101573,101585,101291
10,101690,101788,101777,101789,101498
1,102000,101992,101982,101993,101704
5,102210,102196,102187,102198,101911
7,102380,102401,102391,102402,102118
11,102610,102605,102596,102606,102325
12,102840,102809,102800,102810,102532
4,103000,103014,103005,103014,102739
8,103220,103218,103209,103218,102946
3,103430,103422,103414,103422,103153
9,103640,103627,103618,103627,103359
6,103880,103831,103823,103831,103566
10,104000,104035,104027,104035,103773
2,104250,104240,104232,104239,103980
5,104400,104444,104436,104443,104187
1,104640,104648,104641,104647,104394
11,104860,104853,104845,104852,104601
7,105020,105057,105050,105056,104808
12,105330,105261,105254,105260,105014
8,105700,105688,105671,105687,105428
4,105890,105892,105876,105891,105635
9,106110,106096,106081,106094,105842
3,106330,106300,106286,106298,106049
10,106420,106504,106490,106502,106256
6,106670,106709,106695,106706,106463
5,106920,106913,106900,106910,106669
2,107100,107117,107105,107114,106876
11,107330,107321,107309,107318,107083
1,107480,107525,107514,107522,107290
7,107680,107729,107719,107725,107497
12,107940,107933,107924,107929,107704
8,108120,108137,108128,108133,107911
9,108350,108341,108333,108337,108118
4,108560,108546,108538,108541,108324
10,108720,108750,108743,108745,108531
3,108980,108954,108947,108949,108738
5,109140,109158,109152,109153,108945
6,109360,109362,109357,109356,109152
11,109580,109566,109562,109560,109359
2,109810,109770,109767,109764,109566
7,109980,109974,109971,109968,109773
1,110210,110179,110176,110172,109980
12,110370,110383,110381,110376,110186
9,110780,110804,110795,110806,110600
8,110990,111009,111000,111010,110807
4,111180,111214,111205,111215,111014
3,111410,111419,111410,111419,111221
10,111590,111623,111615,111623,111428
6,111790,111828,111820,111827,111635
5,112030,112033,112025,112031,111841
2,112240,112238,112230,112235,112048
11,112420,112442,112435,112440,112255
1,112620,112647,112640,112644,112462
7,112830,112852,112844,112848,112669
12,113090,113057,113049,113052,112876
9,113330,113261,113254,113256,113083
4,113480,113466,113459,113460,113290
8,113620,113671,113664,113665,113496
10,113960,113876,113869,113869,113703
3,114060,114080,114074,114073,113910
5,114270,114285,114279,114277,114117
6,114470,114490,114484,114481,114324
11,114700,114695,114689,114685,114531
2,114910,114899,114894,114890,114738
7,115070,115104,115099,115094,114945
1,115330,115309,115304,115298,115151
12,115530,115514,115509,115502,115358
4,115970,115937,115925,115936,115772
9,116170,116142,116130,116140,115979
8,116360,116347,116335,116345,116186
3,116550,116551,116540,116549,116393
10,116710,116756,116745,116754,116600
6,116900,116960,116950,116958,116806
5,117140,117165,117155,117163,117013
2,117340,117370,117360,117367,117220
11,117540,117574,117566,117572,117427
1,117770,117779,117771,117776,117634
7,117940,117983,117976,117981,117841
12,118200,118188,118181,118185,118048
4,118420,118393,118386,118390,118255
8,118610,118597,118591,118594,118461
9,118820,118802,118796,118799,118668
10,118980,119006,119001,119003,118875
3,119240,119211,119206,119208,119082
5,119420,119416,119412,119412,119289
6,119640,119620,119617,119617,119496
11,119820,119825,119822,119821,119703
2,120050,120029,120027,120026,119910
7,120210,120234,120232,120230,120116
1,120430,120439,120437,120435,120323
12,120670,120643,120642,120639,120530
8,121120,121074,121060,121078,120944
4,121290,121278,121266,121283,121151
10,121460,121483,121471,121487,121358
9,121700,121688,121676,121691,121565
5,121890,121892,121882,121896,121771
3,122110,122097,122087,122100,121978
11,122250,122302,122292,122304,122185
6,122510,122507,122498,122508,122392
7,122720,122711,122703,122713,122599
2,122890,122916,122908,122917,122806
1,123100,123121,123114,123121,123013
12,123370,123325,123319,123325,123220
4,123590,123530,123524,123530,123426
8,123700,123735,123730,123734,123633
10,123880,123939,123935,123938,123840
5,124070,124144,124140,124142,124047
9,124350,124349,124346,124347,124254
11,124540,124554,124551,124551,124461
3,124800,124758,124756,124755,124668
7,124950,124963,124961,124959,124875
6,125180,125168,125167,125164,125081
1,125400,125372,125372,125368,125288
2,125600,125577,125577,125572,125495
12,125790,125782,125783,125777,125702
4,126180,126197,126191,126202,126116
10,126420,126402,126396,126406,126323
8,126580,126607,126601,126610,126530
9,126800,126812,126807,126814,126736
5,126990,127017,127012,127018,126943
3,127210,127222,127217,127222,127150
11,127440,127427,127422,127426,127357
6,127590,127631,127628,127630,127564
7,127810,127836,127833,127834,127771
2,128030,128041,128038,128039,127978
1,128250,128246,128243,128243,128185
12,128460,128451,128449,128447,128392
10,128640,128656,128654,128651,128598
4,128870,128861,128859,128855,128805
8,129060,129066,129065,129059,129012
5,129260,129270,129270,129263,129219
9,129420,129475,129475,129467,129426
11,129690,129680,129680,129671,129633
3,129930,129885,129886,129875,129840
7,130070,130090,130091,130079,130047
6,130290,130295,130296,130283,130253
1,130510,130500,130501,130488,130460
2,130720,130704,130707,130692,130667
12,130950,130909,130912,130896,130874
10,131320,131320,131321,131329,131288
8,131530,131525,131526,131534,131495
4,131700,131731,131732,131738,131702
9,131910,131937,131937,131942,131908
5,132080,132142,132142,132147,132115
3,132320,132348,132348,132351,132322
11,132520,132554,132553,132556,132529
6,132760,132759,132758,132760,132736
7,133010,132965,132964,132964,132943
2,133170,133171,133169,133169,133150
1,133330,133376,133374,133373,133357
12,133600,133582,133580,133577,133563
8,133810,133788,133785,133782,133770
10,133970,133993,133990,133986,133977
4,134190,134199,134195,134191,134184
5,134410,134405,134401,134395,134391
9,134580,134610,134606,134599,134598
11,134780,134816,134811,134804,134805
3,135010,135022,135017,135008,135012
7,135240,135228,135222,135212,135218
6,135470,135433,135427,135417,135425
1,135660,135639,135633,135621,135632
2,135870,135845,135838,135826,135839
12,136070,136050,136043,136030,136046
10,136450,136457,136455,136465,136460
8,136660,136662,136660,136669,136667
5,136840,136868,136865,136873,136873
