Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
6,72310,72276.5,72277,72278.5,71971.1
10,72520,72489,72490.2,72490.8,72185.8
4,72760,72701.5,72703.4,72703.1,72400.5
11,72950,72914,72916.7,72915.5,72615.2
3,73080,73126.5,73129.9,73127.8,72829.9
9,73280,73339,73343.1,73340.1,73044.6
2,73430,73551.6,73556.3,73552.4,73259.3
7,73750,73764.1,73769.5,73764.8,73474
1,73920,73976.6,73982.7,73977.1,73688.7
5,74150,74189.1,74195.9,74189.4,73903.4
12,74540,74401.6,74409.1,74401.8,74118.1
8,74570,74614.1,74622.3,74614.1,74332.8
10,74870,74826.6,74835.5,74826.4,74547.5
6,75090,75039.1,75048.7,75038.7,74762.1
11,75330,75251.6,75261.9,75251.1,74976.8
4,75510,75464.1,75475.2,75463.4,75191.5
9,75640,75676.6,75688.4,75675.7,75406.2
3,75840,75889.1,75901.6,75888,75620.9
7,76040,76101.7,76114.8,76100.4,75835.6
2,76310,76314.2,76328,76312.7,76050.3
5,76560,76526.7,76541.2,76525,76265
1,76730,76739.2,76754.4,76737.3,76479.7
12,76970,76951.7,76967.6,76949.7,76694.4
10,77390,77411.4,77417.4,77435.3,77123.8
8,77720,77626.9,77631.3,77648.9,77338.5
11,77860,77842.4,77845.2,77862.6,77553.2
6,78080,78057.9,78059.1,78076.3,77767.9
9,78320,78273.4,78273.1,78290,77982.6
4,78470,78488.9,78487,78503.6,78197.3
7,78670,78704.4,78700.9,78717.3,78412
3,78910,78919.9,78914.8,78931,78626.7
5,79080,79135.4,79128.7,79144.6,78841.4
2,79300,79350.9,79342.7,79358.3,79056.1
1,79540,79566.4,79556.6,79572,79270.8
12,79810,79781.8,79770.5,79785.7,79485.5
10,79940,79997.3,79984.4,79999.3,79700.2
11,80240,80212.8,80198.3,80213,79914.9
8,80470,80428.3,80412.3,80426.7,80129.6
9,80640,80643.8,80626.2,80640.4,80344.3
6,80870,80859.3,80840.1,80854,80559
7,81060,81074.8,81054,81067.7,80773.7
4,81300,81290.3,81267.9,81281.4,80988.3
5,81510,81505.8,81481.9,81495,81203
3,81770,81721.3,81695.8,81708.7,81417.7
1,81970,81936.8,81909.7,81922.4,81632.4
2,82180,82152.3,82123.6,82136.1,81847.1
12,82320,82367.8,82337.5,82349.7,82061.8
11,82790,82821.5,82791.9,82831.8,82491.2
10,83070,83035.1,83006.5,83044.7,82705.9
9,83280,83248.6,83221.1,83257.6,82920.6
8,83510,83462.2,83435.7,83470.5,83135.3
7,83700,83675.7,83650.3,83683.3,83350
6,83930,83889.3,83864.9,83896.2,83564.7
5,84090,84102.8,84079.5,84109.1,83779.4
4,84360,84316.4,84294.1,84322,83994.1
1,84460,84529.9,84508.7,84534.9,84208.8
3,84710,84743.4,84723.2,84747.8,84423.5
2,84940,84957,84937.8,84960.7,84638.2
12,85210,85170.5,85152.4,85173.6,84852.9
11,85340,85384.1,85367,85386.4,85067.6
9,85620,85597.6,85581.6,85599.3,85282.3
10,85860,85811.2,85796.2,85812.2,85497
7,86020,86024.7,86010.8,86025.1,85711.7
8,86260,86238.3,86225.4,86238,85926.4
5,86430,86451.8,86440,86450.9,86141.1
6,86670,86665.4,86654.6,86663.8,86355.8
1,86850,86878.9,86869.2,86876.7,86570.5
4,87110,87092.5,87083.8,87089.5,86785.2
2,87280,87306,87298.4,87302.4,86999.9
3,87470,87519.5,87513,87515.3,87214.6
12,87760,87733.1,87727.5,87728.2,87429.2
9,88260,88182.6,88156.4,88183.8,87858.6
11,88350,88394.9,88370.9,88396.1,88073.3
7,88620,88607.3,88585.4,88608.4,88288
10,88840,88819.7,88799.9,88820.7,88502.7
5,88980,89032,89014.4,89032.9,88717.4
8,89240,89244.4,89228.9,89245.2,88932.1
1,89390,89456.7,89443.4,89457.5,89146.8
6,89680,89669.1,89657.9,89669.8,89361.5
2,89900,89881.5,89872.4,89882,89576.2
4,90120,90093.8,90086.9,90094.3,89790.9
3,90320,90306.2,90301.4,90306.6,90005.6
12,90550,90518.6,90515.9,90518.9,90220.3
9,90740,90730.9,90730.4,90731.1,90435
7,90990,90943.3,90944.9,90943.4,90649.7
11,91150,91155.6,91159.4,91155.7,90864.4
5,91430,91368,91373.9,91368,91079.1
10,91500,91580.4,91588.4,91580.2,91293.8
1,91700,91792.7,91802.9,91792.5,91508.5
8,91970,92005.1,92017.4,92004.8,91723.2
